building_id,puma,income,is_care,annual_kwh,scaling_factor,tou_dr_bill,tou_dr_f_bill,F0_WF0_ROE0_bill,F0_WF0_ROE1.0_bill,F0_WF1_ROE0_bill,F50_WF0_ROE0_bill,F50_WF1_ROE1.0_bill,F100_WF0_ROE0_bill
103599,G06007311,medium,False,13453.683,0.7130643653791515,6651.067431918131,6136.444738185241,6651.139875088131,6545.306452088131,6031.523953988133,5951.076719888133,5418.8877206881325,5251.065100888132
103627,G06007323,medium,False,8379.654,0.7130643653791515,3937.66675568814,3750.152278255238,3937.6922562881323,3872.160593688132,3553.989285488132,3924.0022151881317,3478.357785688132,3910.2328976881317
103655,G06007302,medium,False,3627.235,1.4172145412832236,1516.076541249999,1625.5526842200002,1516.08877425,1487.6506009500001,1349.56656225,2134.3762661499995,1768.41543775,2752.6568427499997
103799,G06007316,high,False,11584.624,0.7130643653791515,5654.71005581813,5260.233721865239,5654.748281288132,5563.7395578881315,5121.781451388131,5206.716125488132,4706.370739788131,4758.656293988131
103807,G06007313,low,True,799.0079999999999,0.8407500276235722,207.67089651840203,275.45166527200007,207.6714248112,203.76623826720004,184.80091684320004,582.2508646632,451.91218098720003,956.8259005632001
103944,G06007310,medium,False,3410.7290000000003,0.7130643653791515,1419.9182122299978,1540.4768776599997,1419.9264066699998,1393.27057447,1263.8436936700002,2068.5794665699996,1706.4459597700002,2717.2014004699995
104255,G06007325,high,False,12882.814999999999,0.8407500276235722,6390.0888839499985,5916.787393009432,6390.1460760499995,6287.58057005,5789.486411649999,5745.309131249998,5220.127270749998,5100.560685649999
104302,G06007316,high,False,5489.899,0.7130643653791515,2415.3850243581333,2414.083170885238,2415.401647488132,2372.466766888132,2164.012682888132,2786.737096588132,2389.6334319881316,3158.0339938881316
104378,G06007310,medium,False,1926.3149999999998,0.7130643653791515,794.2796633300005,990.867291359999,794.28258085,779.3440228499999,706.80071025,1642.5397560499998,1305.57671695,2490.7766466499997
10448,G06007308,high,False,8530.318,0.8407500276235722,3978.730302549997,3786.5336734894267,3978.7621994499987,3911.9834277499995,3587.756553449999,3943.8844241499983,3495.544920449999,3909.0410977499987
104532,G06007310,high,False,11826.507,0.7130643653791515,5714.090941778124,5304.4196288852345,5714.095004888131,5622.229187988132,5176.025902388132,5251.128771288133,4748.859308288132,4787.990432088132
104561,G06007322,medium,False,8807.653,0.7130643653791515,4199.0770116981275,3983.6544801652367,4199.106923688132,4129.693177088131,3792.643243588132,4119.2708354881315,3665.2775740881316,4039.4510275881316
104648,G06007306,low,True,5577.094999999999,0.8407500276235722,1578.9046185686775,1616.2982624699341,1578.916261245876,1550.9781900848764,1415.2891434518765,1543.969387887876,1362.003122940876,1509.0594084638763
10477,G06007325,low,True,6729.215000000001,0.8407500276235722,1900.431106427703,1925.0991039766025,1900.439164921499,1867.378765360499,1706.8227640694995,1778.1524977844992,1585.1779983344995,1655.8198218104994
104867,G06007312,medium,False,5746.612,0.7130643653791515,2546.0057069781274,2528.17581006524,2546.019211088132,2501.150654388132,2283.2794783881322,2884.3184776881317,2483.0497735881318,3222.579249188132
105055,G06007310,medium,False,3607.2520000000004,0.7130643653791515,1533.8811497300014,1642.327092120001,1533.8946512300001,1505.4672101299998,1367.43347823,2152.37290843,1786.4394782299998,2770.85647753
105060,G06007313,medium,False,7352.904,0.8407500276235722,3354.146881199992,3237.9324978194386,3354.1672356499994,3296.6669467499987,3017.482705649999,3477.299377649999,3048.901149649999,3600.3622195499993
105069,G06007315,low,True,4031.5379999999996,0.7130643653791515,1053.7705537569,1099.7531628860004,1053.7759308573,1033.9817629743,937.8613981863,1157.6095929453,993.1323035162998,1261.4233797933
105088,G06007312,high,False,3494.9889999999996,0.7130643653791515,1462.6799422899994,1578.04094307,1462.6884025599998,1435.3519081599998,1302.6141359599997,2099.73179506,1736.14124166,2736.7692318599998
105181,G06007317,medium,False,11008.969000000001,0.7130643653791515,5365.613992708124,5008.195851255237,5365.651614688131,5278.919369788131,4857.789272888131,4990.761990188132,4499.576001788132,4615.868113188131
105457,G06007317,high,False,6578.351,0.7130643653791515,3017.1095564481325,2945.5502744352475,3017.1419918881325,2965.2636455881316,2713.4301990881318,3236.264514988132,2819.975465388132,3455.3693301881312
105460,G06007315,medium,False,6012.413,0.7130643653791515,2681.683991808131,2646.6998479952426,2681.694864488132,2634.8116754881316,2407.163186388132,2985.687530188132,2580.0816004881317,3289.6311594881317
105485,G06007301,medium,False,5349.507,0.7130643653791515,2329.0290028581335,2336.785072505239,2329.0363914881323,2287.391031988132,2085.165406988132,2722.2275885881318,2327.8782076881316,3115.3584594881318
105667,G06007311,high,False,13618.737,0.7130643653791515,6750.331612988131,6224.60853899524,6750.376993288131,6643.094028788131,6122.140749988132,6025.234932288131,5489.893481688131,5300.115211688131
105795,G06007326,low,True,4149.825,0.8407500276235722,1092.382318030177,1137.6986086965114,1092.390453509979,1071.9765413969787,972.8700780389789,1185.7369192559788,1019.9348066699789,1279.0582025789788
105836,G06007314,low,True,481.212,0.7130643653791515,125.08422759000135,195.07263064800009,125.0845643628,122.73240795480001,111.3094729908,526.1309861268,399.12984085079995,927.1747550868
105981,G06007306,high,False,8493.76,0.8407500276235722,3981.045224749998,3791.2013315694303,3981.0790416499995,3914.266610049999,3589.8803344499993,3945.625195149999,3497.236247249999,3910.147036549999
106,G06007301,high,False,7917.7119999999995,0.7130643653791515,3714.3031205581315,3556.4888320252403,3714.3319196881325,3652.1199684881317,3350.0308268881317,3757.110975388132,3318.607291288132,3799.8587383881318
10608,G06007301,low,True,4497.756,0.7130643653791515,1253.1209148738012,1297.0990212670015,1253.1334139919,1230.6975619239,1121.7608803358999,1312.0269156399,1141.8872587239,1370.9447286729
106131,G06007324,medium,False,8093.477,0.7130643653791515,3840.0673262281302,3670.356192115243,3840.0885662881315,3776.0178409881314,3464.826695688132,3851.037394088132,3408.5288689881318,3862.035852088132
106198,G06007324,medium,False,456.616,0.7130643653791515,188.3302777600022,460.1188438400005,188.33075368000004,184.78903808,167.58906688000002,1230.8004764799998,918.3257108800001,2273.2661216799997
106238,G06007310,low,True,2081.6549999999997,0.7130643653791515,571.8032518023022,632.149966546001,571.8042045261002,561.3675418701,510.65286046110003,835.0136328981,690.6406163781,1098.2469344901
106327,G06007317,high,False,5841.502,0.7130643653791515,2565.3461122781287,2541.3100269452375,2565.339900088132,2520.1920628881317,2300.934832988132,2898.7858045881317,2496.8725547881313,3232.1598882881317
106469,G06007324,medium,False,6937.444,0.7130643653791515,3206.3387371381327,3111.497579845239,3206.369680088131,3151.6823459881316,2886.1995068881315,3377.6254077881317,2955.2903536881313,3548.8979880881316
106497,G06007325,low,True,7196.246999999999,0.8407500276235722,2085.787545515417,2109.6742435436922,2085.80740935872,2049.99599975972,1876.11182645072,1916.80852219172,1717.93139813972,1747.84457696672
106673,G06007310,medium,False,824.8010000000002,0.7130643653791515,341.98658761999945,594.9336375300006,341.98775203,335.56416192999995,304.36398173,1335.33274383,1016.66495983,2328.67370613
106680,G06007314,high,False,4015.1020000000003,0.7130643653791515,1710.7098032600018,1797.519466830001,1710.73060327,1679.0919170700001,1525.5166992700003,2274.65063227,1901.8344906700002,2838.57675967
106701,G06007314,low,True,7006.187,0.7130643653791515,2047.8703081587237,2072.6302214346683,2047.8903696015232,2013.0226836855234,1843.762264966523,1895.0851570995233,1698.2470829835233,1742.2723210935233
106795,G06007307,high,False,7101.910000000001,0.8407500276235722,3256.35809469,3156.068196629434,3256.388909049999,3200.3311641499986,2928.170555849999,3404.2214513499985,2978.9410300499985,3552.066873749999
106977,G06007301,medium,False,3439.1629999999996,0.7130643653791515,1458.605098389998,1577.2383174899994,1458.6249241400003,1431.3725270399998,1299.1000579400002,2097.3058449399996,1733.91726624,2735.9966728399995
106978,G06007314,low,True,347.3839999999999,0.7130643653791515,90.30959894880041,161.22809992799964,90.30982005359999,88.61165883359998,80.36462291759999,502.5009234216,376.90515417359995,914.6900967216001
107181,G06007328,high,False,17822.599000000002,0.7130643653791515,9086.970327089995,8295.045064829428,9087.08957645,8944.457691849999,8251.945283749998,7760.044546249998,7148.890692449999,6433.175727149998
107276,G06007310,low,True,11930.778999999999,0.7130643653791515,3692.8796634501246,3678.11690739867,3692.910866833523,3633.628126456523,3345.7729305345224,3124.0053490185237,2874.702034291523,2555.158200703523
107617,G06007326,low,True,9266.2,0.7130643653791515,2777.806057482624,2781.96456135167,2777.8319258055235,2732.137556077523,2510.271223354523,2440.3893952005233,2220.296015794523,2102.931175642523
107679,G06007316,low,True,3740.691,0.7130643653791515,980.8298505498188,1029.0823401386924,980.8344525234199,962.42280017342,873.0230706354201,1108.25525954942,946.74786017642,1235.65273679342
107811,G06007307,low,True,6580.698,0.8407500276235722,1840.8907658043063,1865.7065775525948,1840.8969156374994,1808.7191760644994,1652.4570875714992,1733.6759252384995,1542.586450993499,1626.4111761104996
107872,G06007324,medium,False,8436.385,0.7130643653791515,4006.4693393681296,3814.9169086552356,4006.4954042881322,3939.946755288132,3616.773121988132,3975.369443888132,3527.5282904881324,3944.273539088132
107913,G06007317,medium,False,5588.495,0.7130643653791515,2476.2501516281286,2468.800421215246,2476.280081488132,2432.444681688132,2219.602772188132,2832.186885388132,2433.181981288132,3188.0682381881315
107926,G06007330,low,True,5368.967000000001,0.7130643653791515,1486.1661768690199,1522.5511009276695,1486.1754648015233,1459.658008738523,1330.8863718705234,1475.4475219275232,1296.527845819523,1464.7064639025232
108051,G06007308,low,True,4522.633,0.8407500276235722,1240.8794703907474,1285.0561803150138,1240.8905151412487,1218.3358391512486,1108.8263800852483,1297.7761401352486,1127.3779750042484,1354.6795663462485
108074,G06007330,medium,False,7991.407999999999,0.7130643653791515,3768.1061166181303,3605.4408063652377,3768.142583688132,3705.1178976881315,3399.147401488132,3797.311950588132,3357.072465088132,3826.468132588132
108120,G06007326,high,False,9515.824999999999,0.7130643653791515,4606.58836692813,4345.51494915524,4606.639912088132,4531.180211988132,4164.744854988132,4423.670434788131,3956.751992288132,4240.757213388131
108184,G06007327,high,False,6212.341,0.7130643653791515,2817.403639608129,2769.309665135244,2817.426199288132,2768.5198657881315,2531.069195888132,3087.0598514881317,2677.1304431881317,3356.710601588132
108246,G06007313,low,True,5610.183000000001,0.8407500276235722,1533.7936194587937,1568.226585827603,1533.8045563154994,1506.179536690499,1372.0490181404994,1504.2487253834993,1322.9558245334993,1474.6631515214995
108359,G06007324,medium,False,7139.823,0.7130643653791515,3294.9108072881318,3187.175570875239,3294.9328396881324,3238.9388105881317,2967.085722988132,3443.812326588132,3018.6522472881315,3592.648889988132
108792,G06007315,medium,False,6144.766,0.7130643653791515,2779.8657701081306,2736.110527375237,2779.8850252881316,2731.537096188132,2496.7996726881315,3059.0246654881316,2650.2977272881317,3338.1489095881316
109104,G06007316,medium,False,2804.4210000000003,0.7130643653791515,1161.2141429200021,1312.897579790001,1161.2204570300003,1139.4018943300002,1033.43550383,1892.1943562299998,1540.4512935300002,2623.14794643
109244,G06007324,medium,False,9787.208,0.7130643653791515,4681.812479838129,4403.425741005238,4681.841219088132,4605.262009788132,4233.436882688131,4479.922369288131,4010.5274702881316,4277.9796528881325
109558,G06007312,low,True,6301.81,0.7130643653791515,1773.7519134939243,1800.0117865066675,1773.7557129735233,1742.972309308523,1593.4811060625232,1690.3017790065228,1502.2048030605229,1606.8138058875234
10960,G06007311,high,False,6168.601,0.7130643653791515,2749.121628018131,2704.1492381252365,2749.1271026881323,2701.2500434881317,2468.747684788132,3036.0711146881317,2628.321073688132,3322.9416868881317
109658,G06007310,medium,False,818.054,0.7130643653791515,343.52582113999995,596.8124662000002,343.52973322,337.09266622,305.83351331999995,1336.66777202,1017.97719712,2329.80922592
109966,G06007327,high,False,7023.862,0.7130643653791515,3290.0107996281276,3189.358008515239,3290.0338564881317,3234.124484888132,2962.5763558881317,3440.109693588132,3015.1323156881317,3590.241981188132
110058,G06007307,medium,False,10190.345000000001,0.8407500276235722,4986.069896979993,4686.114414179433,4986.141749049999,4904.376032049998,4507.495318349999,4696.419589449998,4215.976694449999,4406.817913249999
110341,G06007316,high,False,19779.017,0.7130643653791515,9873.526254098131,8950.786306525239,9873.435183688132,9719.958690888132,8973.91321528813,8358.549857488131,7723.6952949881315,6843.260856688132
110432,G06007315,medium,False,6066.332,0.7130643653791515,2716.931469888133,2678.558665655239,2716.9449488881323,2669.551771588132,2439.3511800881324,3011.993570788132,2605.299679288132,3307.0207930881315
110480,G06007330,medium,False,11341.126,0.7130643653791515,5488.2092889681335,5109.747067655238,5488.233472888132,5399.693096788131,4969.756328688132,5082.374564388132,4587.272147288131,4676.425328488132
110585,G06007316,low,True,11535.141,0.7130643653791515,3575.162922047728,3565.1462306006633,3575.2023469815235,3517.6526284335228,3238.288233067523,3036.0742934355226,2790.5152900905227,2496.993408556523
110639,G06007302,medium,False,785.8330000000001,0.8407500276235722,323.04009468999817,577.9857957600013,323.0403871900001,316.96163669000003,287.43865439000007,1322.26615429,1004.33849809,2321.48269759
110731,G06007317,high,False,6572.624,0.7130643653791515,2984.161900788129,2913.0724184352352,2984.170859088132,2932.808821988132,2683.351199988132,3211.6519579881315,2796.4202743881324,3439.0788114881316
110796,G06007327,low,True,4773.697,0.8407500276235722,1321.1913835071005,1362.712184197001,1321.2046463742004,1297.4992863462,1182.4034980212,1358.4730883141997,1185.6041616522,1395.7553760162
110842,G06007312,low,True,4358.782,0.7130643653791515,1152.9039188896916,1197.0208060177708,1152.9100022263924,1131.425405743392,1027.1053236463924,1227.9781560673923,1059.8698743643922,1303.0275659593922
110843,G06007314,low,True,10773.16,0.7130643653791515,3313.821951857419,3309.1798409076728,3313.846539919523,3260.1989061105232,2999.664488134523,2840.8207711185228,2603.620321438523,2367.8356593045232
110912,G06007330,medium,False,2284.2219999999998,0.7130643653791515,952.3943144200023,1130.6030431999975,952.3995738599999,934.5272586600001,847.74171566,1750.6893366599998,1407.42763306,2548.96137346
110945,G06007324,high,False,10655.554,0.7130643653791515,5159.9018382681315,4825.433164875236,5159.933421488131,5076.265845188131,4669.957204788132,4837.067716588132,4352.439159388132,4514.227180488131
110979,G06007306,high,False,12588.058,0.8407500276235722,6138.9175461299965,5684.840550049427,6138.956092449998,6040.109325849999,5560.172154049999,5557.7139342499995,5040.480677449998,4976.475187649999
111014,G06007316,medium,False,3596.087,0.7130643653791515,1493.5205021194913,1604.2276785498702,1493.5231360894911,1465.524119789491,1329.5386747894909,2119.168015289491,1754.1372082894911,2744.7731814894905
111106,G06007322,medium,False,6119.786,0.7130643653791515,2744.697367868134,2702.965429095243,2744.722181888132,2696.902456488132,2464.715936788132,3032.747014488132,2625.167122988132,3320.7285734881316
111274,G06007308,high,False,11172.556999999999,0.8407500276235722,5345.563437919997,4983.001644419427,5345.588631849999,5258.526996849998,4835.792144149998,4965.026002149999,4473.086532649999,4584.4444647499995
111400,G06007311,low,True,4246.368,0.7130643653791515,1108.459276709075,1152.1482552995108,1108.460851110579,1087.7128312235786,986.9477045585788,1195.9950256865786,1029.4596486665787,1283.4979087925788
111419,G06007327,medium,False,5871.9130000000005,0.7130643653791515,2636.6960464381305,2610.686650605243,2636.720804288132,2590.496994388132,2366.0822845881316,2952.063539188132,2547.9112418881323,3267.389802488132
11147,G06007314,medium,False,4885.6,0.7130643653791515,2088.088562448135,2125.745169415241,2088.096757288132,2050.0268464881315,1865.1658545881323,2542.224036188132,2155.560008988132,2996.301583288132
111474,G06007308,high,False,17981.915,0.8407500276235722,8972.884328860011,8171.414719059432,8972.942601249999,8832.03344155,8147.836572249998,7674.898802649998,7067.30679335,6376.806994549999
111549,G06007315,medium,False,10934.179,0.7130643653791515,5420.659490948134,5067.91466437523,5420.7404326881315,5333.171931688132,4908.027122688132,5031.826782388132,4538.930905788132,4643.060270888132
111702,G06007325,high,False,4190.6089999999995,0.8407500276235722,1875.2556522111868,1947.49502817716,1875.2914734111878,1841.5780053111876,1677.951822711188,2403.999598711188,2026.749600011188,2932.782334111188
111729,G06007313,high,False,11398.958999999999,0.8407500276235722,5573.843294189999,5196.274649989429,5573.899163849997,5483.434862949998,5044.194970249999,5135.526781149998,4636.344456549999,4697.246270749999
111878,G06007315,low,True,1938.522,0.7130643653791515,507.1570802298006,567.3859892260022,507.15939119580014,497.63482294680006,451.3826912868,785.9867240028,643.5751085328,1064.8025260458
11217,G06007328,high,False,8213.387,0.7130643653791515,3775.9761708299966,3604.21478498943,3775.986304249999,3712.232766549999,3402.639040949999,3792.4287727499986,3350.5600084499993,3808.8333212499992
112334,G06007323,high,False,5256.9400000000005,0.7130643653791515,2274.3860936981314,2288.1590591252375,2274.392883488132,2233.5595311881316,2035.2746451881317,2681.405222588132,2288.798201988132,3088.3560758881317
112620,G06007314,high,False,2943.921,0.7130643653791515,1207.8508139300043,1352.3610904399961,1207.84805523,1185.11229453,1074.68085483,1923.16070753,1569.42535893,2638.42938473
112879,G06007314,low,True,5976.377999999999,0.7130643653791515,1728.0279089763872,1761.1119626563411,1728.0428080731863,1698.2201827581857,1553.3928267351862,1661.0181997671862,1475.0018766891862,1594.0312385601856
11290,G06007310,low,True,5258.48,0.7130643653791515,1444.4414300478634,1480.5525175322466,1444.449050313665,1418.643379212665,1293.300028401665,1445.7451482096649,1268.3460590016653,1447.029728067665
112946,G06007329,high,False,14015.761,0.7130643653791515,6991.948636028126,6440.679864035246,6992.008423688132,6881.128261088132,6342.751247288132,6205.742702888132,5662.692257788131,5419.511082688132
113024,G06007328,low,True,5858.406000000001,0.7130643653791515,1624.7678355663409,1657.617349667782,1624.7801413626412,1595.8474728216408,1455.3698082216408,1572.9782287266407,1388.869831227641,1521.1775359596409
113043,G06007310,high,False,5963.764999999999,0.7130643653791515,2677.7300622781318,2645.7625917052414,2677.7548260881317,2630.9210494881318,2403.554051988132,2982.7177832881316,2577.262623288132,3287.658943388132
113129,G06007323,high,False,8024.254,0.7130643653791515,3743.380296878128,3578.8191895452474,3743.401985488132,3680.7588751881326,3376.5921601881323,3778.8537043881315,3339.4083827881323,3814.225398088132
113196,G06007326,medium,False,16439.624,0.7130643653791515,8310.104330668135,7602.380476835242,8310.194033688133,8179.719019488131,7546.317370488132,7190.4975061881305,6605.3918840881315,6070.891007588132
113242,G06007326,high,False,8403.565999999999,0.8407500276235722,4003.2808032381286,3813.674113505245,4003.3006942881325,3936.8102675881323,3613.851176988132,3972.9736967881317,3525.2498011881326,3942.695382888132
113290,G06007312,low,True,4114.856,0.7130643653791515,1079.2155719135612,1124.2066670588179,1079.2168040612587,1059.0493911662588,961.1140567952588,1176.6872780312588,1011.3984122072587,1274.1236186012588
113311,G06007306,low,True,819.147,0.8407500276235722,214.18676503559928,281.9520869690004,214.18698471030007,210.16502546130002,190.62787363830003,586.7638068333,456.1737943593,959.3388171393001
113336,G06007313,low,True,7206.552,0.8407500276235722,2059.2722607281994,2080.031353945602,2059.2811826055,2023.8602463764996,1851.8513257124996,1896.8201606324992,1698.7659319964991,1734.3267406574996
11335,G06007312,high,False,10656.127,0.7130643653791515,5091.808183038129,4757.42189140524,5091.817401688133,5009.167898988133,4607.792052288132,4786.221536388131,4303.7249913881315,4480.604825688131
113381,G06007316,high,False,13308.152,0.7130643653791515,6634.910961678135,6129.309297825244,6634.986371288132,6529.387748288133,6016.745152788131,5939.007390988132,5407.333985188133,5243.095897488132
113541,G06007316,low,True,2391.876,0.7130643653791515,636.1545764132999,694.4356878550001,636.1636399524001,624.2519201813998,566.4299740344001,874.3946336544,726.8662616304,1112.6304324294001
113727,G06007310,medium,False,9906.732000000002,0.7130643653791515,4762.326438618131,4475.87451858524,4762.339259088132,4684.581910388131,4306.930750088131,4540.0606290881315,4068.107606888132,4317.774985488131
113783,G06007301,high,False,10145.269,0.7130643653791515,4897.521873648131,4595.922934255239,4897.564448088131,4817.771304888132,4430.384711288132,4641.061676088131,4164.785508588132,4384.584449088132
113796,G06007330,high,False,7579.445,0.7130643653791515,3525.265751558128,3389.512956205241,3525.2850990881316,3465.900597788132,3177.418101588132,3615.867897988132,3183.391551288132,3706.461275088132
11401,G06007310,low,True,460.102,0.7130643653791515,119.5459172964014,189.67534741400036,119.54623908780003,117.29804767380003,106.3799286858,522.3639740178,395.5863027198,925.1791400598
114413,G06007324,high,False,12112.778000000002,0.7130643653791515,5910.45101768813,5481.532940335241,5910.478855888132,5815.654726688132,5355.247239388133,5397.789653788132,4889.182166388131,4885.160381388132
11446,G06007316,medium,False,7681.4349999999995,0.7130643653791515,3606.862679308133,3464.1048340552393,3606.900572688132,3546.2621879881317,3251.916389588132,3676.8557779881316,3241.7499626881317,3746.800285688132
