building_id,puma,income,is_care,annual_kwh,scaling_factor,e_tou_c_bill,e_tou_c_f_bill,F0_WF0_ROE0_bill,F0_WF0_ROE1.0_bill,F0_WF1_ROE0_bill,F50_WF0_ROE0_bill,F50_WF1_ROE1.0_bill,F100_WF0_ROE0_bill,assigned_pv,assigned_battery,assigned_ev,assigned_hp,ev_daily_miles,baseline_gas_therms,gas_savings_therms,pv_size_kw_s2,grid_import_kwh_s2_pv_stor,grid_export_kwh_s2_pv_stor,export_value_s2_pv_stor,self_consumption_kwh_s2_pv_stor,self_sufficiency_s2_pv_stor,F0_WF0_ROE0_bill_s2_pv_stor,F0_WF0_ROE1.0_bill_s2_pv_stor,F0_WF1_ROE0_bill_s2_pv_stor,F50_WF0_ROE0_bill_s2_pv_stor,F50_WF1_ROE1.0_bill_s2_pv_stor,F100_WF0_ROE0_bill_s2_pv_stor,e_tou_c_bill_s2_pv_stor,e_tou_c_f_bill_s2_pv_stor,grid_import_kwh_s1_ev,grid_export_kwh_s1_ev,export_value_s1_ev,self_consumption_kwh_s1_ev,self_sufficiency_s1_ev,F0_WF0_ROE0_bill_s1_ev,F0_WF0_ROE1.0_bill_s1_ev,F0_WF1_ROE0_bill_s1_ev,F50_WF0_ROE0_bill_s1_ev,F50_WF1_ROE1.0_bill_s1_ev,F100_WF0_ROE0_bill_s1_ev,e_tou_c_bill_s1_ev,e_tou_c_f_bill_s1_ev
178899,G06001314,low,True,8869.963,0.8960338247617118,2558.720747628499,2278.548244899999,2558.6281592299997,2528.759604735,1820.08901035,2043.0511647,1274.3742293750001,1527.01911768,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1789,G06006103,medium,False,10794.845,0.9319106755115257,4699.26913066,4334.409154310001,4699.1021986,4644.001542499999,3337.2999111000004,4324.9779624,2907.5683954,3949.9520551,1,1,0,0,0.0,193.32948362852002,193.32948362852002,5.2158377195404535,4263.154275930699,2829.5336220217787,1968.129930246187,6885.82687797822,0.6378810328428264,0.0,0.0,0.0,1062.3084,1062.3084,2124.6168,0.0,295.15596,,,,,,,,,,,,,
178910,G06008521,high,False,10629.093,0.8079209467363546,4601.707757539996,4235.10132175,4601.5787822,4548.3965281,3288.5755835,4278.962177400001,2912.3085943999995,3955.3964837,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17892,G06007901,high,False,10001.538,0.7762566405843095,4428.92888184,4090.5367197000032,4428.7920252,4378.490393600001,3186.39779,4180.6403193999995,2887.4783043999996,3931.6069571999997,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
178929,G06011301,high,False,14501.007000000001,0.8960338247617118,,,6588.2554242,6517.2460998999995,4837.6601718,5804.189107,3982.1195913,5018.763924999999,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
178935,G06006705,high,False,8258.911,0.8960338247617118,3852.5935886300003,3594.1547443000004,3852.4995943999998,3811.0310824999997,2828.8729547999997,3835.1302785,2769.7322636,3817.0440114999997,0,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
178967,G06003100,low,True,7231.602,0.9082432929445241,1999.9354524240018,1803.289902119999,1999.8474976350003,1975.12583047,1388.1266157200002,1618.0363593550003,981.37521859,1235.8773011950002,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
178985,G06005301,low,True,1123.5059999999999,0.7640705232624861,268.1232684390003,302.91509088600077,268.11233724600004,264.476727671,178.31573938100001,436.84959645600003,343.379652421,605.518258336,1,1,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
178996,G06008512,medium,False,2614.501,0.8079209467363546,965.247833130003,1122.2049216600005,965.2185590400001,952.1523030400002,642.7172443400001,1687.36540874,1351.69549814,2409.28025094,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
179008,G06000111,low,True,4797.897,0.7640705232624861,1242.0870776664997,1139.332454525,1242.04636387,1226.3069010399997,853.2996185349999,1095.4510156200001,690.8210962899999,948.58327619,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
179029,G06000700,high,False,6383.423000000001,0.8704186294422617,2520.0992047299983,2450.9368450399984,2520.0273976000003,2488.3067725,1737.1612678000006,2756.5981141,1941.7414073999998,2992.5872808999998,0,0,1,0,27.1654024857069,178.50223861946063,178.50223861946063,,,,,,,,,,,,,,,9688.54696909434,0.0,0.0,0.0,0.0,4000.49112431972,3952.820785906942,2824.245517664445,3822.167365195774,2597.8429247750396,3642.931543974902,4000.604494515515,3709.8996751771306
179100,G06000112,low,True,7490.6720000000005,0.7640705232624861,2081.739046471501,1861.6615629675005,2081.6705648700004,2056.906971405,1469.84110416,1699.7667300250002,1062.954096295,1317.4511047400001,0,0,1,0,25.32423464782606,68.59022724254672,68.59022724254672,,,,,,,,,,,,,,,10571.787215485503,0.0,0.0,0.0,0.0,2978.7508505311976,2944.3226005693186,2128.5548786385866,2345.443588506889,1460.5158372595452,1711.5242635535774,2978.844517084055,2624.524384198958
179200,G06000700,low,True,10178.721000000001,0.9319106755115257,2819.478915415498,2490.6414114060008,2819.4021835199997,2786.0760283199993,1996.6406898750001,2215.032452945,1358.692708425,1610.0920227250003,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
179202,G06000120,medium,False,6646.152,0.8960338247617118,2791.5895316300016,2691.959631070004,2791.5035149999994,2757.8181366999997,1959.4468962,2976.1585784999997,2110.1165184999995,3160.2457939999995,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
179231,G06001902,medium,False,13274.435000000001,0.9082432929445241,5620.137714079992,5095.566250029997,5620.018161800001,5554.4090258,4001.8467330000003,4975.5894742,3291.3594740999997,4329.9502797,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
179317,G06009903,high,False,12921.431,0.8960338247617118,5893.275702309996,5385.87066638,5893.0340902,5825.181208999999,4214.0561887,5184.2907874,3436.8335502,4474.5830160000005,1,1,0,0,0.0,218.51612569683817,218.51612569683817,6.226788954500008,5763.811651254022,4116.441979050671,2209.565815151307,7512.84592094933,0.5814252245706633,343.1019582972244,313.10923203218454,0.0,1062.3084,1062.3084,2124.6168,343.2545459661724,295.15596,,,,,,,,,,,,,
179328,G06006712,high,False,25522.003,0.8960338247617118,11958.085767590002,10542.501866499999,11957.7556712,11829.110672499999,8780.637988,9668.8802797,6361.9781992,7377.782274699999,0,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
179364,G06000120,medium,False,4299.553,0.8960338247617118,1675.9621131099975,1733.6247435200007,1675.9071724,1654.2166533,1140.2465200000001,2173.2108977,1615.6770757999998,2670.1430844999995,0,0,1,0,23.313050365185596,74.76879550457802,74.76879550457802,,,,,,,,,,,,,,,7135.974127764248,0.0,0.0,0.0,0.0,2946.4248996086,2911.0465115375237,2073.1702961753845,3087.6707379861555,2178.736199525,3228.261395750933,2946.515509285663,2814.0528315016236
179403,G06001907,low,True,6446.307000000001,0.8704186294422617,1676.1162660969987,1498.414151661501,1676.094927169,1655.849855114,1177.5297852240003,1413.7308002740003,894.8315291240001,1150.964240469,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
179410,G06005301,medium,False,1045.064,0.7640705232624861,412.74305949000063,652.7509922099979,412.72519895999994,407.21876086,276.50723556,1331.3466973599998,1189.5783047599998,2249.89260586,1,1,0,0,0.0,10.691329353335822,10.691329353335822,2.0,1036.9632803368424,3512.8420543417965,1661.9354554497122,206.82359386814232,0.19790519419685523,0.0,0.0,0.0,1062.3084,1062.3084,2124.6168,0.0,295.15596,,,,,,,,,,,,,
179417,G06009901,medium,False,9941.862000000001,0.8960338247617118,4290.851168819999,3983.1666429599973,4290.693557399999,4239.988762999999,3037.4153898000004,4031.0312421000003,2726.5531815,3770.5305373,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
179433,G06002906,high,False,3559.7529999999997,0.8704186294422617,1350.0757967600023,1457.2120716699992,1350.0175679000001,1331.8604005,901.1685159000001,1938.8724249,1471.6804597999999,2527.4256247999997,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
179436,G06008506,high,False,4409.914,0.8079209467363546,1849.9360967800023,1896.2606352199964,1849.8572025399997,1826.62460704,1275.0265876400001,2305.8112436399997,1707.5459805399998,2761.4430334399995,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
179465,G06009702,high,False,6951.544,0.8624372092015187,2765.7852709400013,2657.6383753600016,2765.72200286,2731.39882196,1919.1600977599996,2935.13032876,2053.9976232599997,3103.90025436,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
179504,G06006101,high,False,27057.84,0.9319106755115257,12146.39229713999,10691.423765939988,12146.083415400002,12010.755503800001,8805.578137,9684.928612900001,6207.9766001,7221.368001099999,0,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
179510,G06000114,medium,False,11123.42,0.7640705232624861,4880.56730523,4480.826130629999,4880.4077838,4824.2607044,3493.3434607,4479.650734299999,3035.9087715999995,4077.9235505999995,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
179524,G06007708,medium,False,3620.011,0.8960338247617118,1339.3431391200043,1440.1040331899987,1339.3042794,1321.3959717,897.4361831000001,1935.5532035,1475.6316106999998,2531.4687946,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
179530,G06002903,low,True,7772.021000000001,0.9082432929445241,2026.1057497914985,1806.259285549997,2026.0503600220004,2000.9542328620003,1406.7194534770003,1636.2577514270004,991.621686107,1246.004105727,1,1,0,0,0.0,59.48761271492889,59.48761271492889,3.7807582910872317,3210.6492881141567,2121.035770619963,1736.6034252641493,4873.783129380039,0.6270934071562646,0.0,0.0,0.0,263.4528,263.4528,526.9044,0.0,73.32864,,,,,,,,,,,,,
179534,G06007513,high,False,15006.528,0.7640705232624861,6729.679566000003,6055.802924160001,6729.498463800001,6654.4160582,4875.805082,5836.569875300001,3907.1259030999995,4942.2998321,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
179535,G06001309,medium,False,6454.327,0.8960338247617118,2682.190268930001,2608.2752141199994,2682.083174,2648.6823494,1856.1902111,2873.2272817000003,2013.6390495,3063.8623412999996,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
179566,G06004104,high,False,4536.592,0.8624372092015187,1714.1841552400006,1762.9338966199998,1714.13276326,1691.51601966,1155.8804812600001,2187.61206976,1606.5465893599999,2660.6818043599997,1,1,0,0,0.0,102.38710099490774,102.38710099490774,2.2728777302125116,2300.232775716724,1625.3375432451435,1440.6158785818498,2457.595256754856,0.5417271945008183,0.0,0.0,0.0,1062.3084,1062.3084,2124.6168,0.0,295.15596,,,,,,,,,,,,,
179570,G06000112,low,True,2078.498,0.7640705232624861,503.55406894650065,505.5891882975004,503.53607233800005,496.72889000800006,335.410944323,589.6526991680001,414.65911592300006,675.650120643,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
179597,G06001100,high,False,10346.913999999999,0.8704186294422617,4491.713927359996,4156.878765939996,4491.551224999999,4438.686615899999,3184.9003713,4175.5947293,2815.5818906,3858.7749163,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
179616,G06001311,medium,False,3157.272,0.8960338247617118,1157.66380058,1286.185519360005,1157.62623686,1141.91626576,769.8425497600001,1810.91359366,1407.28207656,2463.91379926,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
179620,G06001902,medium,False,8809.862000000001,0.9082432929445241,3705.273002240003,3479.9618663799984,3705.1316485999996,3660.2514453999993,2595.8467247999997,3597.3625763,2442.7658042999997,3488.8487001,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
179621,G06008517,medium,False,2566.9210000000003,0.8079209467363546,956.3900352299996,1116.089574059997,956.3583701399999,943.4268241400001,637.0182236400001,1681.82918374,1349.44185454,2407.0758119399998,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
179627,G06002300,low,True,8269.819,0.9251399469182335,2277.9108899950015,2016.913292574498,2277.85723516,2251.4398433150004,1626.2877747350003,1854.0844729550004,1175.903265485,1429.80859934,1,1,0,0,0.0,6.9476981171698915,6.9476981171698915,4.233323312092876,4325.114648557206,3079.8076961640427,1950.1872972719711,4363.029403835956,0.5275846307925187,0.0,0.0,0.0,263.4528,263.4528,526.9044,0.0,73.32864,,,,,,,,,,,,,
179639,G06002908,medium,False,12856.848,0.9082432929445241,5568.591719810002,5073.22881655,5568.42714782,5503.362217219999,3961.80472272,4936.15389172,3264.038419419999,4302.804538019999,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
179653,G06002908,medium,False,8846.904,0.9082432929445241,3719.0359513300045,3492.7006882100036,3718.8902242000004,3673.7625842999996,2603.3556904,3604.5238127000002,2443.4169913,3489.4110388,1,1,0,0,0.0,14.617072021796073,14.617072021796073,4.303643241372198,3823.17939346803,2609.926655742334,1820.4616122115617,5352.286944257667,0.6049898296915697,0.0,0.0,0.0,1062.3084,1062.3084,2124.6168,0.0,295.15596,,,,,,,,,,,,,
179664,G06001907,medium,False,13040.361,0.9082432929445241,5882.399691219993,5373.518207389994,5882.161022800001,5813.949768400001,4194.5044796,5164.2586997,3407.7361146000003,4445.3621652,1,1,0,0,0.0,0.0,0.0,6.3435820579384155,5437.285374917633,3770.8681682479014,2194.030768570121,7965.4567317521,0.61083099860135,184.65890628338957,156.3216384138218,0.0,1062.3084,1062.3084,2124.6168,184.8061159200347,295.15596,,,,,,,,,,,,,
179707,G06007512,high,False,8992.632000000001,0.7640705232624861,3905.0986393499957,3634.3334463900005,3904.991593199999,3860.296200099999,2801.7503254,3803.6378606,2655.3024716,3701.4619796999996,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
179717,G06001901,medium,False,8658.742,0.9082432929445241,3694.706375220001,3479.524812959997,3694.5442224,3649.8129343,2588.0872068999997,3589.7396694,2438.1073484999997,3484.238189,0,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17972,G06001907,medium,False,1421.9450000000002,0.9082432929445241,572.5811446499979,792.7010669999979,572.5451193000001,564.9487904,384.29564910000005,1436.2751546,1240.3450877,2299.9042694,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
179726,G06009704,medium,False,4307.026,0.8624372092015187,1667.2248000300003,1732.476755129997,1667.15979012,1644.99877662,1119.4119055200001,2151.7012685199998,1581.60668212,2635.89710222,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
179738,G06000700,low,True,5404.0,0.9319106755115257,1378.6998523740042,1257.6847048139996,1378.6498771500005,1360.8581961000002,939.0897106500003,1178.4549305750002,720.936301475,977.9564062750001,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
179742,G06007510,high,False,7423.929,0.7640705232624861,3206.2957609200002,3040.680730049998,3206.2070796000003,3169.0414963,2288.6401369,3300.6842535,2345.6231092999997,3394.4994884,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
179750,G06000116,low,True,4751.27,0.7640705232624861,1241.3842499369994,1140.6611418719992,1241.3398561200001,1225.6131705349999,852.775957865,1094.94002254,690.5175502550001,948.28114956,1,1,0,0,0.0,80.0205499528753,80.0205499528753,2.299208264623388,2373.5440357000207,1684.0288604339564,1434.7908245780072,2592.1141395660434,0.5455623737581832,0.0,0.0,0.0,263.4528,263.4528,526.9044,0.0,73.32864,,,,,,,,,,,,,
179777,G06001310,high,False,9345.982,0.7640705232624861,4087.1752673800056,3806.5757619200003,4087.0421799999995,4039.4334154,2910.7576636,3908.6155962,2684.319446,3729.4090417999996,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
179811,G06001312,medium,False,11109.143,0.8960338247617118,5074.2227442899975,4675.438557000001,5074.018789199999,5015.882352899999,3635.5705361999994,4618.985357899999,3121.8319447999993,4163.104593099999,0,0,1,0,34.0535859969656,195.13211982048884,195.13211982048884,,,,,,,,,,,,,,,15252.329296297481,0.0,0.0,0.0,0.0,6929.875659340766,6851.7452275824135,4998.300832877306,5954.74521446771,3944.2975591573145,4978.353117465021,6930.13171641734,6253.629751686522
179814,G06000300,medium,False,3757.584,0.8704186294422617,1564.0309257200013,1650.2013830800006,1563.9485763200003,1544.08157592,1072.0049703200002,2107.32932892,1595.31563012,2650.43414052,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
179818,G06006706,medium,False,7775.598,0.8960338247617118,3752.2150219200003,3526.172647980001,3752.0803320000005,3711.770101,2755.1887782,3762.8524622,2725.292313,3773.0151468,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
179825,G06002908,high,False,15211.942000000001,0.9082432929445241,6797.954002170002,6144.970241909998,6797.6846184,6719.493954099999,4864.1511196,5820.477050400001,3807.9909414000003,4842.0238319,1,1,0,1,0.0,52.04806807424247,52.04806807424247,7.399964029952837,6849.432714407465,4903.33030014985,2465.57413429799,8787.417499850151,0.5776657247214163,440.54854263976176,405.59314163618546,0.0,1062.3084,1062.3084,2124.6168,440.70894495173525,328.97108562130774,,,,,,,,,,,,,
179836,G06001901,high,False,18986.775999999998,0.9082432929445241,8418.501014460002,7511.031333180008,8418.2425422,8322.6319408,6056.70046,6989.6208501,4531.580185499999,5559.3322811,1,1,0,0,0.0,0.0,0.0,9.236260527733526,8186.9194279372805,5777.99383234511,2892.2132028394803,11310.10456765489,0.5956832570023942,452.4426319166905,411.6667245567114,0.0,1062.3084,1062.3084,2124.6168,452.5757294411751,295.15596,,,,,,,,,,,,,
179866,G06000111,medium,False,5903.112,0.7640705232624861,2332.2173545100063,2281.5388090899996,2332.17016466,2303.42324236,1623.6116262599999,2647.16303746,1909.67345626,2961.59371996,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
179870,G06000111,medium,False,3902.692,0.7640705232624861,1489.0537954600004,1570.5729544400008,1489.01363686,1469.51629736,1007.8866505599999,2043.85339746,1543.09113596,2598.34919386,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17988,G06007708,low,True,4612.109,0.8960338247617118,1259.516516277497,1165.1324103040006,1259.453839748,1243.5464475980002,865.6057637630001,1107.4559512380001,697.549915998,955.2424317580001,0,0,1,1,10.725208699640119,0.0,0.0,,,,,,,,,,,,,,,5917.009391789548,0.0,0.0,0.0,0.0,1593.796960047779,1573.796435000348,1098.9969455346807,1335.325795571109,820.3391348387302,1076.5541815989639,1593.87030279733,1449.427586170607
179887,G06006706,high,False,20405.165,0.8960338247617118,9169.574823729996,8096.9725737800045,9169.4608678,9070.548401600001,6732.925033900001,7661.996209600001,5126.0236758,6152.580753,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
179890,G06001309,high,False,10086.236,0.8960338247617118,4305.610396240001,3988.248481159994,4305.477265,4254.5740189,3048.2421419,4041.6690907,2733.0799868,3776.9864011,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
179899,G06007511,medium,False,7464.123,0.7640705232624861,3217.4980207500007,3049.1887860599986,3217.4086278,3180.1208837,2296.8651018,3308.7480954,2350.5825993,3399.4163811999997,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
179957,G06000101,low,True,6823.605,0.7640705232624861,1902.4163142594991,1711.4026064119994,1902.34809622,1879.52494158,1338.1709309149996,1570.697834355,983.492078595,1238.687884035,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
179969,G06001313,medium,False,10214.259,0.8960338247617118,4622.73154052,4283.931427749997,4622.563442600001,4569.2456446,3304.0129246,4294.040505999999,2921.7405686999996,3964.7471382999997,0,0,1,0,5.63242711015011,349.164937478821,349.164937478821,,,,,,,,,,,,,,,10899.53763173493,0.0,0.0,0.0,0.0,4929.520206239246,4872.895422535302,3529.4070744998676,4514.973773628628,3057.7755115070536,4099.588382054851,4929.69692177272,4544.962582317527
179979,G06000700,medium,False,6132.329,0.9319106755115257,2496.8591898600034,2444.3136611700024,2496.7635364200005,2465.3572606200005,1720.4871908200007,2740.25067552,1932.2825720200003,2983.23257442,1,1,0,0,0.0,0.0,0.0,2.9630099280565667,2765.86130511082,1917.453204358892,1548.2875125448506,3601.642895641107,0.5873205589003961,0.0,0.0,0.0,1062.3084,1062.3084,2124.6168,0.0,295.15596,,,,,,,,,,,,,
18000,G06006705,medium,False,11503.316,0.8960338247617118,5242.943359330002,4767.03204785,5242.8549724,5186.3470774,3849.7534457,4835.8357906,3385.8709595,4427.7522823,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
180058,G06008702,high,False,5728.898999999999,0.7640705232624861,2479.982707109999,2427.9855371399995,2479.9060529999997,2450.5807195999996,1755.3286081,2777.9223958000002,2023.7676092,3075.4685664,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
180088,G06007901,medium,False,2153.063,0.7762566405843095,791.7013075500016,973.2401330399989,791.6759140199999,780.9379879200001,526.60573662,1574.39542582,1298.4923739199999,2356.92048662,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
180118,G06008900,high,False,9651.326000000001,0.8704186294422617,4340.820018249998,4052.6101204699985,4340.623378599999,4289.465294799999,3074.1143848999995,4066.9496647,2748.7927076,3792.581269,1,1,0,0,0.0,160.3768098859222,160.3768098859222,4.916916198184896,4956.9231022544045,3708.9269621578023,1973.7829299239625,4977.2664378422,0.5157080423811401,226.33609071537649,200.46494272439395,0.0,1062.3084,1062.3084,2124.6168,226.47397790706873,295.15596,,,,,,,,,,,,,
18016,G06009705,medium,False,5310.441000000001,0.8624372092015187,2099.4683004399994,2101.3737502099993,2099.394373,2072.2964782999998,1429.8369007000001,2455.4483386,1758.5506048,2811.0594927,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
180166,G06000117,high,False,6974.699,0.7640705232624861,2925.78377103,2804.131365060002,2925.6864401999997,2890.5586552999994,2057.9780425999998,3072.7426585999997,2169.5722220999996,3219.1854031999997,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
18017,G06007510,medium,False,7682.339,0.7640705232624861,3295.202895910001,3112.266642740001,3295.1134659999993,3256.9784815999997,2353.9084955,3364.6771730999994,2385.0088552999996,3433.5378277,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
180173,G06008105,medium,False,6340.653,0.7640705232624861,2708.740654530003,2615.7376139400008,2708.6602025999996,2676.8555782,1923.2950569000002,2942.5766872000004,2125.1152152,3175.9296346,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
180177,G06005303,high,False,34292.210999999996,0.8079209467363546,15006.447292789997,13053.702057459992,15006.234404,14840.690259800002,10928.342344100001,11767.684625900001,7523.3142659,8525.8036445,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
180243,G06000700,high,False,2937.965,0.9319106755115257,1109.744690159998,1249.8642371099984,1109.7020367,1094.7473770999998,740.1893257,1782.2496385,1397.649598,2454.5502072,0,0,1,0,6.114118896504943,37.8070824339556,37.8070824339556,,,,,,,,,,,,,,,3681.849465741435,0.0,0.0,0.0,0.0,1374.6749419123635,1356.1304793042673,916.6242865839645,1953.842217217934,1477.0832473750615,2532.688070976928,1374.7269499742722,1475.1557109073024
180305,G06011301,high,False,8699.037,0.8960338247617118,,,4232.3696064,4186.9156138,3107.8799552,4108.5360945,2938.1836041999995,3984.0415525999997,1,1,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
180307,G06006707,medium,False,7789.327000000001,0.8960338247617118,3847.6180728800036,3620.6554440699997,3847.4621180000004,3806.1675748,2825.250415,3831.4957373,2767.6170513999996,3814.9733856,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
18031,G06007508,high,False,16830.220999999998,0.7640705232624861,7534.533684400001,6738.414900769999,7534.3478836,7450.571839,5466.77162,6415.8557933,4263.8126474,5295.843274199999,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
180313,G06008702,low,True,8038.183,0.7640705232624861,2326.2785931385006,2073.3433494199985,2326.2046276300002,2299.465106445,1665.4523119000003,1892.69242877,1204.9701262950002,1458.7497652299999,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
180315,G06002906,medium,False,6047.677,0.8704186294422617,2707.0224387999983,2646.799837909995,2706.8698691800005,2674.2615531799997,1898.62179138,2916.5702117799997,2075.35777728,3125.86054368,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
180322,G06002908,low,True,2271.4660000000003,0.9082432929445241,597.591603453,593.0078239199989,597.558918996,589.6346687009999,401.27554996099997,653.959236151,449.676510426,710.258183171,1,1,0,0,0.0,0.5457393626105019,0.5457393626105019,2.0,1700.2750007177901,2965.357193807031,1517.4452913187097,734.8629003944966,0.32351921639791065,0.0,0.0,0.0,263.4528,263.4528,526.9044,0.0,73.32864,,,,,,,,,,,,,
18034,G06001903,high,False,15240.622000000001,0.9082432929445241,6889.886598030002,6233.521619369993,6889.608981,6810.566003399999,4934.2944257,5889.3785189,3854.2158074,4887.936277,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
180361,G06008101,low,True,2932.3940000000002,0.7640705232624861,728.2866708390002,697.6443918780011,728.264105868,718.7085264579999,492.358384518,742.890072483,497.34934666300006,757.346661023,0,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
18037,G06000700,high,False,11322.374,0.9319106755115257,4671.547740090006,4268.71700223,4671.484256639999,4616.67618904,3321.49813214,4310.000732840001,2904.93739854,3947.43406434,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
18040,G06001700,high,False,14438.571,0.8960338247617118,6288.629982539997,5672.433850409999,6288.468714,6216.6915627,4516.9822115,5482.273236499999,3638.3909382999996,4674.7626478,1,1,0,0,0.0,12.14117245245272,12.14117245245272,6.957893009030047,6079.367408678163,4154.6226396368775,2446.5313193210322,8840.091260363122,0.6122552751489827,8.157348712505154,0.0,0.0,1062.3084,1062.3084,2124.6168,8.234256603265749,295.15596,,,,,,,,,,,,,
180420,G06000121,low,True,2957.642,0.7640705232624861,706.112623027501,677.9926636065021,706.0896132419999,696.5103956720001,469.6205060169999,720.121421032,473.987444697,733.9776987569999,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
180427,G06008510,medium,False,6450.771000000001,0.8079209467363546,2641.395786679993,2554.8622745499906,2641.3220294000002,2609.2267285,1849.1471689,2868.0708312,2043.5229869999998,3094.2335327,0,0,1,0,11.313692044109484,8.817248295880427,8.817248295880427,,,,,,,,,,,,,,,7827.270198699987,0.0,0.0,0.0,0.0,3257.8971269121535,3219.1591802899743,2301.8898232906076,3311.8530414916713,2316.7724086185344,3365.085205851316,3257.988194140975,3079.1879407221113
180474,G06009503,low,True,6248.955,0.8960338247617118,1659.5000922044999,1501.880527932001,1659.44021022,1638.6194630650002,1144.8972944500001,1380.1536659950002,844.61573378,1100.535201055,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
180482,G06001700,high,False,49360.293,0.8704186294422617,21804.43643412,18847.43727633,21804.131706,21564.855161100004,15909.580839300002,16649.6014431,10514.5400001,11490.358968,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
