building_id,income,annual_kwh,pre_fixed_bill,post_fixed_bill,pre_fixed_tou_bill,post_fixed_tou_bill,new_F0_WF0_ROE0_bill,new_F0_WF0_ROE1.5_bill,new_F0_WF1_ROE0_bill,new_F0_WF1_ROE1.5_bill,new_F25_WF0_ROE0_bill,new_F50_WF0_ROE0_bill,new_F50_WF0_ROE1.5_bill,new_F50_WF1_ROE0_bill,new_F50_WF1_ROE1.5_bill,new_F75_WF0_ROE0_bill,new_F75_WF1_ROE0_bill,new_F75_WF1_ROE1.5_bill
415948,high,7693.5509999999995,3430.12035218,3312.27616887,4107.88728585,3907.30646055,4048.461546999982,3853.351317999976,3652.5860581000784,3457.7799822999905,3802.0984178000153,3555.608839399976,3360.832393799993,3159.9257760000187,2964.8660981000085,3309.341316699986,2913.5014702000135,2718.5029689000003
531105,medium,9185.236,4441.22266596,4201.621740919999,4926.1015027700005,4629.36115287,4849.269624000032,4615.559228799991,4375.090659899987,4141.6821985000115,4489.063428100008,4128.6640314999895,3895.4003060999885,3654.669193899996,3421.0645623999735,3768.593497399991,3294.4509543999957,3060.858366500001
151870,medium,6493.296,2999.8689075299994,2933.82386202,3481.6778745699994,3358.4268267499997,3431.725834999987,3266.326908700016,3096.1507774000056,2930.9861454000006,3273.0570123000034,3114.256474600002,2949.172776000006,2778.8221283000075,2613.5038822,2955.6775816000063,2620.1404028000125,2454.835059500011
436174,high,15337.968,7735.85629333,7099.5428694600005,8190.67534462,7497.74204056,8089.582540399978,7699.697528400011,7298.511376100025,6909.274802099996,7268.665286500018,6447.461569799994,6058.266845299992,5656.80806110001,5267.060994799975,5626.717358200016,4835.797970499997,4446.143740900008
125613,high,4971.696,2186.5987769999997,2218.48092792,2652.66766194,2627.53489884,2618.741113400007,2492.53013570001,2362.6613389999893,2236.6498723,2575.656702399998,2532.477080099997,2406.4935846999992,2276.526182899997,2150.361861999987,2489.454306299991,2233.417794899994,2107.2774510000017
76659,high,4468.175,1924.1284042700004,1987.6147886500003,2391.5884020099998,2398.80543799,2354.683579400031,2241.2007826000026,2124.436877100024,2011.1152139999779,2349.1417665999797,2343.5212838000207,2230.2422609000023,2113.371846000027,1999.9270521999701,2338.040705700008,2107.804166999992,1994.3852394000023
328154,medium,6117.45,2814.8597244399994,2771.0913273000006,3313.7171750800003,3214.3856902599996,3267.732282800001,3110.2380489999787,2948.1871049999986,2790.869451900015,3132.3911588000196,2996.904628299998,2839.7215162999973,2677.459045200003,2520.06131309998,2861.6522335999816,2542.137436899997,2384.720189099994
264202,medium,2488.181,1057.8750339599999,1225.6610085700001,1322.97806141,1457.8855980500002,1303.1058005999853,1240.3060056000304,1175.6875761000285,1112.9709767000068,1447.0777058000078,1590.9939470999889,1528.3148507999804,1463.6314063999903,1400.8535840999964,1735.0033752999934,1607.5977725000075,1544.8254893000003
494053,high,6074.657,2780.4565404600003,2740.83113209,3305.48606818,3208.7936809600005,3271.1365477999557,3113.477996999998,2951.2558571000027,2793.7863833999872,3135.3156017999613,2999.349767200021,2841.9854532999984,2679.571971399995,2521.988235199985,2863.5919873000003,2543.7396578000003,2386.167289199995
283229,high,4042.259,1719.6765871399996,1807.7804572300001,2153.56511076,2188.35417156,2120.9190075999813,2018.702026699986,1913.5283198999632,1811.4742296999948,2148.6110996999755,2176.2331966000193,2074.1976153999867,1968.945754299999,1866.7584262999821,2203.9770479000035,1996.6078540000103,1894.4505184000086
360877,medium,5132.692999999999,2282.4975576999996,2302.83199861,2755.3338691400004,2719.6658376,2712.070955999988,2581.3572257000055,2446.867189999995,2316.3259621,2655.7184844999924,2599.266546400008,2468.8050233999998,2334.1642244000036,2203.5254460999918,2542.995757200001,2277.815646500005,2147.1729745999887
119479,high,8403.574,4023.1522187300006,3833.8918560800003,4498.43552056,4252.16803916,4436.717824199994,4222.871853899988,4002.8658306000416,3789.3331180000137,4135.160230599981,3833.4327408000026,3620.0069208,3399.764026299979,3186.0386558999962,3531.995422700001,3098.1970540000048,2884.481062300002
53134,high,7577.553,3580.4596572099995,3444.5046815099995,4066.03531577,3872.8609822299995,4002.789952800009,3809.8531077000225,3611.3767071000066,3418.704188099996,3762.923426099994,3522.915778500002,3330.366354399988,3131.643191699987,2938.8315924999815,3283.1718847000034,2891.778243700004,2698.9650657999973
216040,medium,14180.449999999999,7115.611120339999,6553.9825003000005,7721.893032449999,7102.350894029999,7615.875592800081,7248.804731000029,6871.121850600042,6504.461253500003,6862.349248399973,6108.490734200007,5742.138799899976,5363.952695000004,4997.116274699996,5355.156585799977,4610.466230399996,4243.589930299993
506557,medium,2937.8650000000002,1249.0626834,1393.8293340500002,1567.3583363100001,1673.2590765500001,1547.5840046000055,1472.9972232000162,1396.2486667000273,1321.787298799974,1656.7927672000044,1765.9488252999954,1691.4926082999882,1614.6942861999987,1540.131799399987,1875.1908330999956,1723.8827287000142,1649.3405620000128
493359,high,6273.800000000001,2882.32380857,2830.4325709000004,3368.6966267099997,3259.38559537,3330.235111799973,3169.739585100017,3004.58123570003,2844.3136335000063,3185.997955600013,3041.6395981,2881.4216496999884,2716.1294230000085,2555.6839801999754,2897.4745954000014,2571.8581272000183,2411.4468240000087
110843,low,10773.159999999998,5291.643192019999,4727.8143446,5806.41583153,5185.3407571299995,5736.734473999899,5460.2400903999915,5175.751770199972,4899.606246599967,5052.82171159995,4368.647199300035,4092.6986941999858,3807.871064800029,3531.5299382000057,3684.877474800038,3123.9704687000226,2847.61837580001
396351,high,4878.58,2112.2308924999998,2153.0687516000003,2632.18079783,2612.9145351899997,2602.3391303999965,2476.901967400005,2347.847139700005,2222.609117600001,2561.590263500008,2520.7408532000027,2395.543395799998,2266.362919300005,2141.0021628999943,2480.0460643999927,2225.605374900005,2100.253295999997
211456,medium,4854.834,2124.30962006,2163.69210438,2605.28536708,2587.5030434200003,2564.2921128000035,2440.709990400003,2313.5400574999962,2190.1359813000017,2528.9479610000035,2493.5221577999937,2370.152945899999,2242.8819013000034,2119.341583699987,2458.243017700004,2207.5133069000117,2083.997431900002
60729,low,7113.926999999999,3289.56959594,2966.81551359,3807.0554065700007,3422.0830095300003,3755.2066117999643,3574.2206355999897,3388.0000691999985,3207.2883003000115,3353.0008721000067,2950.6515973000146,2769.999677999994,2583.616147500002,2402.7000279999907,2548.5344649000017,2181.3783500000036,2000.4954882999969
353976,high,4607.646,2005.2067239699998,2058.93008232,2474.2655131300003,2472.47638929,2442.135893400025,2324.429134899986,2203.32430600002,2085.7887567999937,2424.163367799989,2406.098309000003,2288.61530999999,2167.3873407000024,2049.741790099998,2388.1864194999935,2149.4054328,2031.769264500002
432427,low,14369.716999999999,7217.78006296,6422.021753290001,7670.378254090001,6818.024702750001,7561.908126799985,7197.449220700012,6822.471862099988,6458.579776199981,6618.466877699981,5674.764121099992,5310.976446299978,4935.672498100006,4571.353494199974,4731.511617299993,3992.1501727000027,3627.913445100008
883,medium,12103.137,5961.8720698,5539.16874549,6603.09318838,6117.61019274,6518.767949600002,6204.545646699972,5881.273748799971,5567.448480400034,5921.214123899967,5323.383193099983,5009.793924299979,4686.085440000059,4372.106380999968,4725.984709600035,4088.574271400014,3774.5525553000184
532795,high,16646.648,8223.42377123,7528.4097160599995,8954.613877669999,8177.128825170001,8851.12921400002,8424.525092800031,7985.562977799976,7559.577246999972,7921.971322999978,6992.412318299973,6566.634352999983,6127.236233999995,5700.864794000026,6063.451231000048,5198.082785700011,4771.706903000015
241335,high,7327.278,3446.42485646,3326.6092422600004,3894.19920781,3717.4502735700007,3833.8594111999632,3649.097442000003,3458.9746111000118,3274.4965259999985,3618.010427100013,3402.0257460000144,3217.590702800011,3027.331987100004,2842.61604229998,3186.2751480000043,2811.436184500002,2626.7670581999982
311946,high,4864.576000000001,2128.24077357,2167.14995042,2618.66041962,2600.3937003,2594.801974200041,2469.733557900015,2341.0519763000107,2216.1838432000004,2555.1304272000043,2515.343891099999,2390.512392800017,2261.715077600001,2136.705038900003,2475.7151741999874,2222.022809400013,2097.033491900009
96114,medium,2896.6250000000005,1237.0639156299999,1383.27497035,1535.1467072199998,1643.68437508,1517.4999254000131,1444.3733377999965,1369.110220499993,1296.1133370000105,1630.983441999988,1744.4251410000056,1671.407087300022,1596.126841200035,1523.0001985999902,1857.9370748999952,1709.572003800003,1636.4837152000096
232492,low,4935.433999999999,2182.80114481,1993.3126538800004,2654.3849025699997,2409.7000158100004,2619.584589399984,2493.3188629000065,2363.4168921999913,2237.331411899997,2378.8405395999976,2137.986093799994,2011.9753425000033,1881.921629299998,1755.738033199993,1897.3108096999995,1641.1838963999896,1514.9951833999933
287193,medium,11829.061999999998,5857.10401571,5447.014376440001,6317.969164139999,5851.048081280001,6231.969255800014,5931.619130100006,5622.5735260000065,5322.695020699995,5675.164180399996,5118.141324000019,4818.325485699991,4509.043584699994,4208.7893475999745,4561.479125099989,3952.1607680000075,3651.9842721999994
177563,medium,10716.312,5218.19641806,4885.04039844,5774.50006762,5378.9378599599995,5680.230334399967,5406.443022799988,5124.739689499974,4851.315084999988,5201.876484100005,4723.294125899979,4450.065973199996,4168.0199386999975,3894.4585370999825,4245.124677200016,3689.745748999995,3416.104686799982
324300,medium,2880.775,1224.7902989999998,1372.4793867500002,1527.35687122,1636.9984077400002,1509.4524049999716,1436.705717199971,1361.845761100052,1289.2213720999932,1624.083077500032,1738.6572023000012,1666.0408424000057,1591.1347126000078,1518.4123131999638,1853.3235103999953,1705.7515289000032,1633.0429857000013
120085,low,865.438,367.94962008,396.97648886,468.35761094,485.8710305,463.6470846000062,441.29795870000083,418.3063307000056,395.98334340000866,529.4252471999974,595.1823795999958,572.8809695999907,549.8544903999986,527.5247083000054,660.975154,615.6399228999959,593.3040708999977
137884,high,9329.793000000001,4476.117227979999,4232.316225209999,5040.608107970001,4734.455387650001,4976.827763200021,4736.938462099987,4490.146525200025,4250.5549013000345,4598.499750100025,4219.932715000011,3980.5523701999946,3733.4132191999797,3493.703590499988,3841.7387011999785,3355.1289435000012,3115.3755773999883
183671,low,3918.915,1666.1659014,1538.88528255,2093.51290379,1914.2994427100002,2062.440756200013,1963.0480219999934,1860.7683598000774,1761.519534799989,1900.9043283000337,1739.2988560000128,1640.0766434999766,1537.7201970999881,1438.3519356999936,1577.8149337000102,1376.1592703000022,1276.8167078000058
373133,medium,8045.7880000000005,3830.9554159499994,3664.83782426,4290.69471628,4067.4982505200005,4236.377302999951,4032.2073629000056,3822.1136737999896,3618.277886300015,3963.298693099992,3690.076227300002,3486.2601662999937,3276.0302438999925,3071.9210570999853,3417.091133800006,3002.8958805000175,2798.8424472000006
478917,low,12265.340999999999,6090.30955626,5430.311932769999,6680.92153286,5963.27839754,6598.094786000015,6280.05888250006,5952.855120799941,5635.233511599998,5791.719445300012,4985.0618812999855,4667.649844299975,4340.0362225999925,4022.2080353999713,4178.829095999984,3533.6695104000282,3215.833894699992
447723,high,6324.222,2922.21976891,2865.5240936400005,3458.1471698099995,3345.3328628500003,3414.1617880000244,3249.599579999999,3080.2830643000707,2915.9170130999864,3258.005307799974,3101.6983343999996,2937.456028099994,2767.919804899989,2603.464981099987,2945.6153001000284,2611.774746299994,2447.3085008999883
478256,high,8606.337,4132.7560692199995,3930.2980788900004,4631.89297489,4372.187181309999,4565.257407199924,4345.240102700061,4118.842933600033,3899.132199499958,4245.425897700001,3925.4420166999707,3705.804110399997,3479.2124403999596,3259.2637668999887,3605.71586080002,3159.3278888000077,2939.432257399977
474078,high,2329.523,990.41999868,1166.32767631,1245.18478621,1390.26534455,1229.1235155999882,1169.8839198999951,1108.9325272999988,1049.7899298000116,1383.6108137000142,1538.0565104000184,1478.9221296999835,1417.9249729000173,1358.704577399987,1692.5698746999951,1572.3939238000048,1513.1918755000097
466989,high,3601.832,1542.8827514099999,1652.27239834,1936.7999712899998,1999.83454473,1909.332559799996,1817.3036728999962,1722.6267172999967,1630.723563600001,1967.1127804000007,2024.818727999997,1932.9719703999995,1838.182213000005,1746.2069106999925,2082.6503992000007,1895.959612500003,1803.9871313000026
118296,medium,9716.363000000001,4725.86343516,4451.988416710001,5204.02357857,4873.258600449999,5142.483496000042,4894.618944100024,4639.582885900035,4392.103235600013,4740.588667000025,4338.471150400006,4091.096888699983,3835.8154867,3588.108514299976,3936.7039688000245,3433.9382819999887,3186.213685300007
395572,medium,7548.729,3564.9930593599997,3430.9004445299997,4014.52944546,3823.42616782,3958.792389199999,3768.0029869000055,3571.686771800014,3381.2051045000244,3725.1771459999777,3491.4342134999783,3300.9765718000367,3104.5273086000284,2913.7870971999955,3257.9140191000015,2870.852233800022,2680.171853999994
249268,high,4087.071,1740.3128813199996,1825.9320290700002,2171.9819629,2203.87690946,2143.2658658000255,2039.9738420000417,1933.6874690000193,1830.5626219000112,2167.780928200022,2192.2239552000087,2089.1127148000064,1982.7552220999983,1879.4911716999814,2216.790252600005,2007.2407448999866,1904.0062341000234
289237,medium,6294.133999999999,2850.674004,2802.59541118,3373.75148327,3263.38029069,3328.0144939999623,3167.608705600001,3002.573635599997,2842.4090923000044,3184.089757700008,3040.0371137999955,2879.9398327000054,2714.7409235999994,2554.4208681999858,2896.196400300002,2570.8053434000058,2410.4961318999976
424188,high,12397.887,6161.25174536,5714.5391721900005,6638.525535080001,6135.16487112,6528.759907999981,6214.096336300036,5890.373962099994,5576.068430200005,5929.787003500007,5330.492720299995,5016.501787700021,4692.320443099984,4377.841401999978,4731.726705099988,4093.3876981000085,3778.868497500009
178608,high,4476.5470000000005,2094.26323124,2137.2570119899997,2434.75505998,2441.25838586,2395.5005476000497,2280.0408224999114,2161.257035300031,2045.8728980000033,2384.178631899974,2372.7146004999922,2257.525507100016,2138.505044099986,2023.1524715999885,2361.4795688999766,2127.248649099988,2011.8305558999937
105667,high,13618.737,6815.24542872,6289.78434189,7321.81171712,6739.19593666,7227.166958799961,6878.841957100024,6520.43610039996,6172.592970999995,6528.883825400029,5830.311516800028,5482.643436499995,5123.8727759999965,4775.7194922999815,5132.2063749,4425.571605899986,4077.436358900008
404523,low,8243.877999999999,3937.4473275499995,3536.67952556,4381.77154838,3924.08781542,4329.754060199991,4121.096555499938,3906.3563337999835,3698.031509000005,3845.859743300022,3361.7984017999493,3153.502304200002,2938.63679410005,2730.0336623999974,2878.0031061999553,2454.7014890000182,2246.140545499992
441333,high,16474.466999999997,8344.066276689999,7634.517256890002,8901.609812449999,8133.938906809998,8834.773541600103,8408.99046269998,7970.622913400013,7545.663070900011,7907.8988199999885,6980.764197999953,6555.586336000033,6117.210224000009,5691.614097799947,6054.008210700011,5190.29587289999,4764.739376200016
79853,low,12025.288999999999,5961.967113079999,5317.42341613,6427.58899808,5726.205900159999,6345.398941000043,6039.5698029999885,5724.893142499975,5419.544579300005,5574.9243781999885,4804.2122893000005,4498.950417000023,4184.008433399996,3878.315206899963,4033.8900339000447,3413.49234989999,3107.8418441000013
67173,low,7502.090999999999,3540.1753988299997,3187.243795170001,3996.03272968,3586.0447677800003,3947.3448427999892,3757.107091299986,3561.338295099982,3371.402590699985,3517.8173774999955,3088.1457249000086,2898.244711199996,2702.3433390999935,2512.173870899986,2658.7141249000106,2272.7874718999956,2082.6476055999997
48020,high,12529.579999999998,6231.89076478,5776.672421200002,6618.514553169999,6106.2714132500005,6558.279728400083,6242.283766400001,5916.872194900028,5601.54990739995,5955.050961599993,5351.672004799941,5036.037049599965,4710.816181299933,4394.781817799986,4748.532090299964,4107.42704849999,3791.5530509999867
377656,high,7940.787,3776.51037436,3616.9485351900003,4239.370435079999,4022.99314858,4187.325866800009,3985.5101253000803,3777.852506900026,3576.3842954999354,3921.2197709999655,3654.973310099987,3453.5121683999528,3245.7196411000086,3043.9733615999826,3388.953609800071,2979.5551681000197,2777.867265799994
75620,high,9714.014,4681.84423068,4413.27128638,5220.78158744,4890.14643242,5166.033692800071,4917.0241166000515,4660.812701499979,4412.207058500005,4760.794420899991,4355.322793699999,4106.807995499989,3850.3549806999918,3601.514641399973,3950.1951895999837,3445.1341908000195,3196.275369499994
479316,medium,6188.5689999999995,2836.9673443500005,2790.53754563,3340.5968669399995,3236.8358618800003,3300.5710985999485,3141.4859329999963,2977.804379800018,2818.949509500002,3160.5536072000027,3020.403926800016,2861.621240600001,2697.77057089999,2538.774873300002,2880.45979339996,2557.7456150999965,2398.7573818999977
535040,low,5123.951999999999,2283.3416111199995,2081.7468854400004,2753.82808276,2496.7951927200006,2720.0879747999397,2588.9862602000044,2454.092242700029,2323.1651816999793,2465.0527535000106,2209.914260900008,2079.063642099986,1944.0212029000072,1812.9980412000032,1954.9560845999954,1688.993754999996,1557.9640199000053
172771,medium,6085.719999999999,2781.5964165500004,2741.8339379000004,3270.02420551,3172.9874100899997,3226.3705126000073,3070.86340290001,2910.870698500005,2755.6092632999903,3096.893879099982,2967.309672800001,2812.0851782999894,2651.951646799996,2496.5128900999866,2837.904195300007,2522.439479900006,2367.0362565999967
66318,medium,3665.228,1558.30833648,1665.8412751600004,1958.6355072899996,2017.63309719,1934.00658039993,1840.795666000053,1744.888188199983,1651.8267263999692,1988.2753034000195,2042.4786310999734,1949.4318724000268,1853.4528027999627,1760.270951400013,2096.7892258000084,1907.6937001000015,1814.5396743999818
423210,high,18841.915,9612.1792773,8749.934575550002,10185.2421608,9265.9368787,10049.776624200005,9565.357919800017,9067.011034399975,8583.246060699996,8950.194466199993,7850.186752900007,7366.7581536000125,6867.7681643000205,6383.69175429996,6750.862415199995,5768.221571200005,5284.109596299983
217910,medium,2888.4669999999996,1268.8944791999998,1411.2713675900002,1492.9410387899998,1602.16473759,1443.6109241999882,1374.0433547999733,1302.4810885000138,1232.9451031999813,1567.5935045000463,1691.5265209000004,1622.136512500018,1550.4202971999953,1480.927642700004,1815.6291261999932,1674.469820300008,1604.9102230000149
540824,medium,7114.860999999999,3332.59400229,3226.48496027,3796.3176486200005,3633.07933588,3746.245104600005,3565.6907998000515,3379.9145089000262,3199.6325958000007,3542.854760599999,3339.3283794000054,3159.1092408999975,2973.1682563999734,2792.6913939999868,3136.0352455000016,2769.753435800014,2589.3010499999878
447778,low,8432.904999999999,4038.2207258,3625.31864285,4498.809492570001,4028.919998850001,4438.358988200006,4224.448294200008,4004.351664299993,3790.753356000004,3939.0255165000003,3439.5138305000114,3226.0122634999966,3005.7051281999925,2791.890519699989,2940.2987073999934,2506.3551779000068,2292.5582479999975
167572,medium,13605.273,6808.242551629999,6283.62468531,7422.754057719999,6840.66464174,7330.329903200017,6976.979420299991,6613.479208099976,6260.5329603000255,6617.412223299988,5904.1208738,5551.540880999993,5187.462699099981,4834.420831699988,5191.3882997,4474.6419200000155,4121.503151800036
34538,medium,12612.992999999999,6063.95382421,5628.965240310001,6739.540612979999,6221.98253426,6633.492718199992,6313.777158000003,5984.865757800002,5665.553257400037,6019.604730599964,5405.46585440001,5086.39129670001,4757.065137499989,4437.52253739998,4791.7911643999905,4143.1732937,3823.6345497999855
326168,low,8557.916000000001,4105.26713619,3684.2918756199997,4629.41705114,4151.090744779999,4566.979528599981,4346.84436230001,4120.373015400015,3900.523913399995,4049.368830599995,3531.5605613999996,3311.877638799993,3085.107083700004,2865.1332012999833,3014.0727070999988,2567.525840799995,2347.5237033000003
148084,medium,9072.423999999999,4381.534894129999,4149.12104858,4911.016881740001,4621.26340718,4846.597291600015,4612.994052600017,4372.650453300046,4139.360821900008,4486.775868199972,4126.758818099983,3893.6066855000045,3652.984371699986,3419.5186360999837,3767.0516586999993,3293.1592360000045,3059.6972127
146099,high,8892.542,4284.486532479999,4063.7584749400003,4737.39151743,4459.83707251,4663.998777400019,4439.2050049,4207.949428699994,3983.4175232999996,4330.138189699977,3996.0560963000016,3771.753661299994,3540.162371799993,3315.5186330999823,3662.3590975000097,3206.345574999994,2981.658045400007
505575,high,8683.443000000001,4129.836545640001,3927.7318019100007,4639.901102,4375.84040722,4600.178771399939,4378.4617194000175,4150.288417700016,3928.9947652999595,4275.383453000012,3950.398306999992,3729.0708500000046,3500.7993317999913,3279.1717800999827,3625.6707349000194,3175.9614926000263,2954.3764617000024
97075,high,9150.284,4422.7244399,4185.35090968,4926.92965719,4632.35833345,4867.505375000028,4632.933305300004,4391.559050600051,4157.272767700043,4504.727126399978,4141.722067299957,3907.5758744999684,3665.9549693000386,3431.4271738000075,3779.036324700002,3303.114434499969,3068.6489252000197
42535,medium,7627.794000000001,3608.21956556,3468.92193858,4102.08474961,3905.7357122300004,4049.0969325999968,3853.932572300018,3653.140106100002,3458.252959199988,3802.6578942999995,3556.0473380000053,3361.2703017999943,3160.2525359999945,2965.2041723999837,3309.708916899984,2913.8143055000064,2718.7651341000014
233010,low,12048.921,5931.938614320001,5291.012343570001,6469.749707299999,5766.70742794,6402.214718800078,6093.653888099986,5776.110121500039,5468.02597899995,5623.681251999913,4844.860435599976,4536.871269899989,4219.079289700065,3910.6711578999643,4066.45924739998,3440.5464849999844,3132.13889110005
14700,medium,6397.821,2948.8765983599997,2888.97161937,3407.39349297,3290.41763471,3362.6560030000282,3200.598384600008,3033.8363109999955,2872.0460846000065,3213.8010169999698,3064.833299899993,2903.051663499983,2736.190236699996,2574.169617599998,2916.050801600013,2587.2814868000214,2425.3146316000048
391882,low,3527.3509999999997,1499.68855116,1392.45209347,1886.3363641699998,1732.4616374100003,1861.6209879999692,1771.8950675000283,1679.5757374000184,1590.0041625000156,1728.6356008000162,1595.585721000005,1506.020384799992,1413.6364304000158,1323.9434157999979,1462.6392398999988,1280.626763500017,1190.9592286000104
189963,medium,4709.595,2048.6303527,2097.12542715,2498.32171073,2490.1037601700004,2458.8567124000156,2340.3568737000032,2218.429035500008,2100.101345400009,2438.500039799997,2418.063462299997,2299.7791224999933,2177.746274499996,2059.284422499989,2397.780724200001,2157.365929100005,2038.927749899997
225483,medium,3232.513,1374.33522708,1504.01884661,1722.8128237699996,1809.75154451,1694.570117199936,1612.9019344999917,1528.8726733000522,1447.3329938000165,1782.8791365000304,1871.1356741999816,1789.610151499986,1705.5185473000251,1623.8702660000004,1959.4866857000034,1793.7992818000137,1712.1792853000031
270483,medium,6391.293,2945.48937987,2885.9922575100004,3431.7030658699996,3315.03354781,3390.0026745999885,3226.623628600014,3058.4786168000123,2895.366642300032,3237.267736499997,3084.398692599977,2921.3022261999727,2753.058031299994,2589.741037399993,2931.7285532999977,2600.301470299989,2437.0060993000056
164747,low,3098.9850000000006,1317.5644625999998,1232.25606045,1656.96595449,1530.62028219,1634.5972461999495,1555.8163187999987,1474.7561948000184,1396.0959951,1533.890670000012,1433.1263357999992,1354.4883702000034,1273.3602361000078,1194.609719099991,1332.4603874000109,1172.6394942999975,1093.9043429000103
41646,high,8788.287,4229.11825622,4015.0571703900005,4731.96514036,4460.78293822,4673.397294400012,4448.138836899994,4216.377654600001,3991.448569099998,4338.197626299998,4002.801246300001,3777.9875614000016,3545.9760350000083,3320.8608168999854,3667.7146954000023,3210.784662800002,2985.6611487999944
287384,low,4720.075,2053.8318803999996,1879.87332575,2507.6265232,2276.92222886,2477.5929130000054,2358.1908392000196,2235.3181429000156,2116.102041099988,2257.032734100008,2036.3767870999895,1917.1883333999936,1794.2298947999805,1674.8643883999928,1815.8775659999942,1573.649389099997,1454.305409500007
287667,low,5609.693,2487.90428803,2261.6799567100006,2992.0616979200004,2703.97827634,2928.8496311999816,2787.690395499988,2642.451028000024,2501.480475299994,2644.120889999977,2359.299718099992,2218.4173878000142,2073.0186349999913,1931.9518993999884,2074.685488700009,1788.3124309999966,1647.2243581999996
125362,low,2468.828,1049.6469124799999,996.5962471600001,1321.3743863,1235.61379158,1304.8298588000068,1241.9430535999988,1177.233407800022,1114.4457617999967,1251.0089522000114,1197.1426112999814,1134.3663890000003,1069.60872079999,1006.7436500000069,1143.3514545999965,1015.7741499000133,952.9239433999892
274355,medium,9885.254,4816.17075201,4531.421679280001,5319.266315069999,4977.28869435,5257.821956400053,5004.40710320003,4743.652331699958,4490.62109830003,4839.52906400003,4421.031032499983,4168.082923699989,3907.096264899979,3653.805206099993,4002.850982699985,3488.778404199987,3235.5123136999873
38907,medium,7573.205999999999,3535.6460680499995,3405.0888091200004,4068.1858030000003,3875.3312082600005,4008.765187000013,3815.5387833000136,3616.756965899994,3423.8174931999765,3768.049700799996,3527.1915499000065,3334.3444270000027,3135.341870799996,2942.234512699996,3286.584290800005,2894.6170412000047,2701.5190264999956
512015,medium,15053.053,7583.255847719999,6965.317307210001,8124.756214420001,7449.62025146,7990.004238400007,7604.890292699992,7208.688369599985,6824.014045600001,7183.270524800002,6376.190361299998,5991.885437100022,5595.1103745999935,5210.285493899951,5569.715479699995,4788.4619863999815,4403.5517803000075
132487,medium,7549.621999999999,3565.6112452899997,3431.4441882400006,4031.8120489600005,3840.65913454,3971.3843020000013,3779.9849027999717,3583.053826900033,3391.891835300005,3735.9968934999906,3500.428815899997,3309.4146722999917,3112.249578699999,2920.943357399974,3265.1598242000096,2876.8691784000002,2685.555948900009
540918,low,13803.348,6871.0562571499995,6117.049229459999,7371.214886060001,6555.63302534,7310.9950747999,6958.623546199973,6595.987797899969,6244.293169000066,6403.240877600042,5495.181473100032,5143.430273199923,4780.642884700005,4428.415208800021,4587.535386100066,3872.8255289999997,3520.662211600018
545683,medium,4864.648000000001,2107.5886201399994,2148.9853547600005,2587.0048032100003,2568.8089749900005,2553.933236200067,2430.847444300033,2304.19371239997,2181.3140637000374,2520.0594617000093,2486.101544699983,2363.2298845000064,2236.496498699948,2113.4461068999885,2452.28609400001,2202.5864588999934,2079.5723323999946
82660,high,4399.21,1892.5802684899998,1959.8652109999998,2337.28204123,2349.0813950700003,2305.4747633999837,2194.364810299996,2080.0390060000095,1969.0914638000036,2306.930457799991,2308.298040600032,2197.395737399995,2082.9682212999983,1971.898239299986,2309.8168005000025,2084.407413999999,1973.3539337000045
90769,medium,7206.751,3381.8988409199997,3269.8529146700002,3853.08163552,3683.9313736800004,3793.8862417999644,3611.035482399958,3422.899022900031,3240.3251236000133,3583.7202286999814,3373.4237347000117,3190.9090708999975,3002.60716999999,2819.832964499985,3163.357130400005,2792.4115049000047,2609.6669513999987
172221,low,8609.199999999999,4132.91622115,3708.6116795000007,4651.402251360001,4169.85698054,4599.0047127999915,4377.327738599997,4149.240846399999,3927.8935231000037,4076.840888099988,3554.4731595000144,3333.235090900013,3104.9064750000034,2883.3840843999938,3032.4130675000274,2582.7659648999997,2361.2214597000007
471951,low,3228.207,1372.5044881200001,1280.58121179,1723.2445464499997,1588.60314031,1701.5057085999558,1619.4996662000215,1535.122898300033,1453.2509690000188,1591.2852558000038,1481.007376900019,1399.1466078999981,1314.707627400014,1232.7273032000198,1370.8249190999738,1204.463040499992,1122.5080503999989
49231,low,4755.2300000000005,2050.79467008,1877.2026727,2543.83315931,2310.94048693,2523.433885799927,2401.8106123000703,2276.6404307000253,2155.2543527000134,2296.359110800049,2069.1755221000017,1947.764958699972,1822.547850599999,1700.9739181999862,1842.1344316000059,1595.4522048000026,1473.9003432000027
33648,low,7977.543000000001,3798.4206605900004,3414.3931604100003,4301.30287464,3860.38420902,4237.448770600041,4033.2129975999956,3823.0797770000167,3619.0572443000096,3766.695402,3295.737167999996,3091.9369419999666,2881.4905725000326,2677.4109762999874,2825.1248387999944,2410.8037384999966,2206.6588077000038
181239,low,2547.733,1083.19416228,1026.1043500100002,1353.1100389299997,1262.33171863,1334.2617177999593,1269.95941900001,1203.7951276000338,1139.5917273000043,1276.2550209000296,1218.2028030000238,1154.0147500000016,1087.800425299999,1023.5147392000038,1160.2313449000007,1029.7768550999995,965.5092423000026
524507,high,19398.209000000003,9867.091404,8974.15394893,10412.20067548,9456.890644699999,10292.544317600004,9796.52297870004,9286.044583700012,8790.76075149996,9158.435516100017,8023.947906999953,7528.759636999989,7017.938713099988,6522.052955699979,6890.046400099983,5883.718526399991,5387.944154199986
