building_id,puma,income,is_care,annual_kwh,scaling_factor,tou_dr_bill,tou_dr_f_bill,F0_WF0_ROE0_bill,F0_WF0_ROE1.0_bill,F0_WF1_ROE0_bill,F50_WF0_ROE0_bill,F50_WF1_ROE1.0_bill,F100_WF0_ROE0_bill,assigned_pv,assigned_battery,assigned_ev,assigned_hp,ev_daily_miles,baseline_gas_therms,gas_savings_therms,grid_import_kwh_s1_ev,grid_export_kwh_s1_ev,export_value_s1_ev,self_consumption_kwh_s1_ev,self_sufficiency_s1_ev,F0_WF0_ROE0_bill_s1_ev,F0_WF0_ROE1.0_bill_s1_ev,F0_WF1_ROE0_bill_s1_ev,F50_WF0_ROE0_bill_s1_ev,F50_WF1_ROE1.0_bill_s1_ev,F100_WF0_ROE0_bill_s1_ev,tou_dr_bill_s1_ev,tou_dr_f_bill_s1_ev,pv_size_kw_s2,grid_import_kwh_s2_pv_stor,grid_export_kwh_s2_pv_stor,export_value_s2_pv_stor,self_consumption_kwh_s2_pv_stor,self_sufficiency_s2_pv_stor,F0_WF0_ROE0_bill_s2_pv_stor,F0_WF0_ROE1.0_bill_s2_pv_stor,F0_WF1_ROE0_bill_s2_pv_stor,F50_WF0_ROE0_bill_s2_pv_stor,F50_WF1_ROE1.0_bill_s2_pv_stor,F100_WF0_ROE0_bill_s2_pv_stor,tou_dr_bill_s2_pv_stor,tou_dr_f_bill_s2_pv_stor,pv_size_kw_s3,annual_kwh_s3,grid_import_kwh_s3_pv_stor_ev,grid_export_kwh_s3_pv_stor_ev,export_value_s3_pv_stor_ev,self_consumption_kwh_s3_pv_stor_ev,self_sufficiency_s3_pv_stor_ev,F0_WF0_ROE0_bill_s3_pv_stor_ev,F0_WF0_ROE1.0_bill_s3_pv_stor_ev,F0_WF1_ROE0_bill_s3_pv_stor_ev,F50_WF0_ROE0_bill_s3_pv_stor_ev,F50_WF1_ROE1.0_bill_s3_pv_stor_ev,F100_WF0_ROE0_bill_s3_pv_stor_ev,tou_dr_bill_s3_pv_stor_ev,tou_dr_f_bill_s3_pv_stor_ev
10290,G06007314,high,False,5886.477,0.7130643653791515,2625.3066762981166,2598.4678121652437,2625.326021488132,2579.275521888132,2355.6929466881325,2998.4187684881317,2579.463543988132,3371.462537188132,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
102932,G06007316,low,True,3462.819,0.7130643653791515,918.6362655435008,969.8769184159995,918.6448450851001,901.4370160131001,817.8967543131,912.6072297291003,796.2771344301,906.5628837050999,0,0,1,0,56.394649381474004,14.532518087340685,14.532518087340685,10324.168008079338,0.0,0.0,0.0,0.0,2931.3977190855458,2883.4706529971218,2650.5869831194946,2401.3057186263836,2218.71236146134,1870.9559185201606,2931.4895671355703,2904.810483917046,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
102939,G06007315,medium,False,4741.602,0.7130643653791515,2022.1674169881278,2068.959724715242,2022.182459708132,1985.1117979081316,1805.122032808132,2548.2514991081316,2148.582758208132,3074.279640308132,1,1,0,0,0.0,36.95212964662779,36.95212964662779,,,,,,,,,,,,,,4.0,877.6810078093903,3414.03210796221,956.6983464477665,4328.625329644916,0.912903556571158,0.0,0.0,0.0,1157.682,837.6528000000001,2315.3628,0.0,295.15596,,,,,,,,,,,,,,,
103004,G06007313,high,False,6613.454,0.8407500276235722,2967.4088774799975,2898.86101787943,2967.417948049999,2915.6717849499983,2664.3512466499988,3243.2278003499987,2811.998740049999,3518.9766560499993,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
103089,G06007330,medium,False,1146.5970000000002,0.7130643653791515,472.3618113100008,708.848207660001,472.3627633100001,463.47786051,420.3274891100001,1478.6241164100002,1139.50090241,2484.87211701,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
103103,G06005928,high,False,18254.195,0.8536704995961909,9078.913110518135,8254.831092425236,9078.956840088133,8937.13112458813,8248.40414268813,7819.713460888131,7195.016364588131,6560.346102988132,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
103245,G06007311,medium,False,3748.147,0.7130643653791515,1569.1748985700006,1671.7164284200014,1569.18444731,1539.8652060100003,1397.4699013099998,2227.19897011,1844.17467841,2885.1976013099998,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
103273,G06007326,low,True,11562.542000000001,0.7130643653791515,3555.814871648422,3542.7170654296665,3555.846778987523,3498.6014208735237,3220.635736324523,2867.585225620523,2665.237298050523,2179.361628997523,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
103289,G06007307,medium,False,6162.385,0.8407500276235722,2743.894521549996,2704.3618535294313,2743.919944449999,2695.4732444499996,2460.2653160499995,3076.2382820499993,2652.141560149999,3408.528742249999,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
103321,G06007313,medium,False,4741.360999999999,0.8407500276235722,1999.36226567813,2048.1704258352447,1999.3741687581323,1962.392791658132,1782.834948258132,2526.9556995581324,2127.4743299581323,3054.4890826581322,0,0,1,0,11.6275817225218,62.02397870747018,62.02397870747018,6156.050109573485,0.0,0.0,0.0,0.0,2650.318635597697,2603.283663754345,2374.8496681697734,3006.3910104741485,2585.2234257895266,3362.3330694064407,2650.339599815362,2611.2580910716874,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
