building_id,puma,income,is_care,annual_kwh,scaling_factor,e_tou_c_bill,e_tou_c_f_bill,F0_WF0_ROE0_bill,F0_WF0_ROE1.0_bill,F0_WF1_ROE0_bill,F50_WF0_ROE0_bill,F50_WF1_ROE1.0_bill,F100_WF0_ROE0_bill,assigned_pv,assigned_battery,assigned_ev,assigned_hp,ev_daily_miles,baseline_gas_therms,gas_savings_therms,pv_size_kw_s2,grid_import_kwh_s2_pv_stor,grid_export_kwh_s2_pv_stor,export_value_s2_pv_stor,self_consumption_kwh_s2_pv_stor,self_sufficiency_s2_pv_stor,F0_WF0_ROE0_bill_s2_pv_stor,F0_WF0_ROE1.0_bill_s2_pv_stor,F0_WF1_ROE0_bill_s2_pv_stor,F50_WF0_ROE0_bill_s2_pv_stor,F50_WF1_ROE1.0_bill_s2_pv_stor,F100_WF0_ROE0_bill_s2_pv_stor,e_tou_c_bill_s2_pv_stor,e_tou_c_f_bill_s2_pv_stor,grid_import_kwh_s1_ev,grid_export_kwh_s1_ev,export_value_s1_ev,self_consumption_kwh_s1_ev,self_sufficiency_s1_ev,F0_WF0_ROE0_bill_s1_ev,F0_WF0_ROE1.0_bill_s1_ev,F0_WF1_ROE0_bill_s1_ev,F50_WF0_ROE0_bill_s1_ev,F50_WF1_ROE1.0_bill_s1_ev,F100_WF0_ROE0_bill_s1_ev,e_tou_c_bill_s1_ev,e_tou_c_f_bill_s1_ev,pv_size_kw_s3,grid_import_kwh_s3_pv_stor_ev,grid_export_kwh_s3_pv_stor_ev,export_value_s3_pv_stor_ev,self_consumption_kwh_s3_pv_stor_ev,self_sufficiency_s3_pv_stor_ev,F0_WF0_ROE0_bill_s3_pv_stor_ev,F0_WF0_ROE1.0_bill_s3_pv_stor_ev,F0_WF1_ROE0_bill_s3_pv_stor_ev,F50_WF0_ROE0_bill_s3_pv_stor_ev,F50_WF1_ROE1.0_bill_s3_pv_stor_ev,F100_WF0_ROE0_bill_s3_pv_stor_ev,e_tou_c_bill_s3_pv_stor_ev,e_tou_c_f_bill_s3_pv_stor_ev,annual_kwh_s3
351403,G06000101,high,False,15581.833999999999,0.7640705232624861,6633.410841439996,5934.77797042,6633.3324428,6564.382336800001,4937.462279000001,5923.866256400001,4582.8406872000005,5214.199700200001,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
351498,G06007706,low,True,12303.619999999999,0.8960338247617118,3549.0508349660026,3126.2533167759984,3548.94363161,3511.2533244100005,2620.7802257649996,2837.5408817699995,2296.54409114,2125.932831605,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
351538,G06000101,high,False,5404.014999999999,0.7640705232624861,2151.3118457399964,2134.89818229,2151.2611374,2126.6437901000004,1545.4540579,2591.6574365,1698.2362539,3031.9351318,1,1,0,0,0.0,167.67776121752416,167.67776121752416,4.0,1658.5424225283668,3343.485996541577,1939.610592517708,4095.8452998783005,0.7579263380797983,0.0,0.0,0.0,1079.4360000000001,434.78639999999996,2158.8732,0.0,295.15596,,,,,,,,,,,,,,,,,,,,,,,,,,,,
351542,G06008519,high,False,5066.304,0.8079209467363546,1987.0761162399995,1993.2992211199971,1987.0282288000003,1964.0330032000002,1421.160151,2469.5588064000003,1592.5325988,2951.9702494,1,1,0,0,0.0,104.99378939073684,104.99378939073684,4.0,1555.757220330473,3456.765816281293,1951.096811502435,3862.019875835058,0.7622953292646982,0.0,0.0,0.0,1079.4360000000001,434.78639999999996,2158.8732,0.0,295.15596,,,,,,,,,,,,,,,,,,,,,,,,,,,,
351574,G06007511,medium,False,507.72399999999993,0.7640705232624861,186.45177617999994,454.81514069999946,186.44631876,184.12435526,129.29449916000002,1205.5955038600002,537.4764050599999,2224.73289326,0,0,1,0,16.0683875158461,9.9262028490158,9.9262028490158,,,,,,,,,,,,,,,2462.7111477612757,0.0,0.0,0.0,0.0,873.9016272215122,862.9771846584385,605.0761183590148,1669.7768184984077,914.7202446568436,2465.5748692994093,873.9266880742814,1038.5213021238942,,,,,,,,,,,,,,,
351590,G06008507,high,False,7615.8369999999995,0.8079209467363546,3210.969543869997,3046.2974517599973,3210.8867274,3175.8080666,2347.4085142999998,3379.4695744,2380.2435824,3547.8732362,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
351603,G06002908,high,False,8581.724,0.9082432929445241,3710.1094682499997,3496.862871170002,3709.946786560001,3668.91120926,2698.81539216,3722.7828762599997,2662.89567326,3735.26019156,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
351617,G06005500,medium,False,8063.869999999999,0.8624372092015187,3221.0829134299915,3036.0816305499984,3221.0361159800004,3185.185988880001,2339.2103054800004,3370.2732174800003,2363.51416108,3519.3908546800003,1,1,1,0,5.790294849447816,64.35506893033073,64.35506893033073,4.040079103946039,4346.59896910705,3186.015082536085,1935.0563408996136,4071.467917463915,0.5049024745517866,0.0,0.0,0.0,1079.4360000000001,434.78639999999996,2158.8732,0.0,295.15596,8768.355873349485,0.0,0.0,0.0,0.0,3526.3805448569838,3487.43048690443,2568.2774432167535,3595.160148355119,2557.072894682012,3663.7967403541907,3526.434406466701,3295.4506722760902,4.040079103946039,4691.86688099626,2847.0589098050755,1887.9603123591871,4410.424090194925,0.5029932810551127,16.43322824696861,0.0,0.0,1079.4360000000001,434.78639999999996,2158.8732,16.47471721393913,295.15596,8768.355873349485
351619,G06008510,medium,False,10849.175,0.8079209467363546,4739.1206735,4357.71793525,4738.9718029999985,4688.8106076,3503.9234625999998,4515.6257534,3363.7743853999996,4291.913505799999,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
351650,G06000111,low,True,2658.6890000000003,0.7640705232624861,627.8085350745025,609.9428130299998,627.7926049589998,619.954600499,434.91838829400007,692.0399226489999,452.96205178900004,756.246323129,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
