building_id,income,annual_kwh,pre_fixed_bill,post_fixed_bill,pre_fixed_tou_bill,post_fixed_tou_bill,new_F0_WF0_ROE0_bill,new_F0_WF0_ROE0.5_bill,new_F0_WF0_ROE1.5_bill,new_F0_WF1_ROE0_bill,new_F0_WF1_ROE0.5_bill,new_F0_WF1_ROE1.5_bill,new_F25_WF0_ROE0_bill,new_F25_WF0_ROE0.5_bill,new_F25_WF0_ROE1.5_bill,new_F25_WF1_ROE0_bill,new_F25_WF1_ROE0.5_bill,new_F25_WF1_ROE1.5_bill,new_F50_WF0_ROE0_bill,new_F50_WF0_ROE0.5_bill,new_F50_WF0_ROE1.5_bill,new_F50_WF1_ROE0_bill,new_F50_WF1_ROE0.5_bill,new_F50_WF1_ROE1.5_bill,new_F75_WF0_ROE0_bill,new_F75_WF0_ROE0.5_bill,new_F75_WF0_ROE1.5_bill,new_F75_WF1_ROE0_bill,new_F75_WF1_ROE0.5_bill,new_F75_WF1_ROE1.5_bill
362230,medium,2578.7238317640677,1096.370224312811,1259.5213113648083,1372.4576905816784,1501.5052353173846,836.5577539225624,823.0463201814808,796.1874354696376,754.7004398234675,741.3066666227975,714.3993422364151,919.3444586904664,905.9639334413409,879.115245549913,837.5563654572284,824.1301193766888,797.2814314852542,1002.1832768405241,988.7506382092471,961.9386983038065,920.47520269208,907.0109846505491,880.1990447451228,1085.064142114389,1071.6694754440816,1044.7254030717017,1003.2619074599759,989.8446342248542,962.9857495130177
25726,medium,2539.632217125252,1079.7500334329718,1244.9022202383305,1348.780189676662,1480.340525802923,821.6176058793309,808.3458843407731,781.9699642559499,741.2183726399339,728.0668112889716,701.6377275494908,906.5305515709433,893.3842204757416,867.0165870545336,826.1983148644376,813.0146904316641,786.6470570104257,991.489461819363,978.2971661673524,951.9644661972211,911.2425777765079,898.0180931155287,871.685393145407,1076.492864503224,1063.341429079391,1036.8774118888032,996.1555234681049,982.9742589218115,956.5983388369941
403566,medium,5821.7747925979875,2640.650763750093,2617.8597784238955,3109.032610219373,3029.0753190320033,1890.7106907884106,1860.1746552922332,1799.4750462691895,1705.7221438525653,1675.4232505323464,1614.6176894857647,1823.5408748065013,1793.2907724876238,1732.6134252627498,1638.6835180230532,1608.336030507235,1547.6586832823477,1756.4730780129307,1726.1209565057075,1665.5262052376092,1571.807107776459,1541.3695517458077,1480.7748004777445,1689.506599251505,1659.2445462590927,1598.356389255714,1504.6372917945387,1474.3045935188889,1413.6049844958334
416079,medium,632.024600253811,268.7115790439102,531.5141997569176,334.3357284865865,588.7853348005772,203.77576614942683,200.48493402897353,193.94231690750863,183.83595540013457,180.57354709490613,174.01851609329995,376.58283926816887,373.32157814086855,366.7833501444929,356.6590384539317,353.38830875886134,346.8500807624838,549.4005386859964,546.1286512596206,539.5981118084504,529.4982916683513,526.217264325544,519.6867248743765,722.2294942526771,718.9679044740277,712.4051849272033,702.305364787092,699.0364151145845,692.4937979931287
227792,medium,3378.043315036943,1444.372674474933,1565.62326829795,1809.3945723557724,1886.8758474990334,1100.3774662684607,1082.61086984318,1047.2762941548535,992.730035282178,975.0806643567498,939.6983136411745,1145.639567322844,1128.0387818223192,1092.7277053127966,1038.0615868091668,1020.3888598169774,985.077783307454,1190.9627315728599,1173.3008828767151,1138.035900773049,1083.4871508813035,1065.7706773902773,1030.5056952866107,1236.3445491461584,1218.7264469488448,1183.2980018274375,1128.7492519356713,1111.1023720293142,1075.7677963409983
60314,medium,5412.826026843099,2392.963030187906,2399.9976556688066,2960.51931639816,2906.505949857804,1809.4415973715318,1780.2281524276068,1722.114427632211,1632.4686050137173,1603.416367329747,1545.2511158237146,1753.821276841483,1724.933239823834,1666.8315780257592,1576.9579650329788,1547.8980425574205,1489.7963807593596,1698.366721613549,1669.3129192937336,1611.3132532534332,1521.6052257263636,1492.5011341958848,1434.5014681555822,1642.9698132520139,1613.9601799871252,1555.692932723363,1465.9849051962972,1436.9948724208803,1378.8811476255082
414542,low,433.37627708902545,184.25425796717005,235.3983663429828,233.0227604090145,278.4112651959109,142.059698847866,139.76692744616068,135.20358019722133,128.16388105781678,125.88516836181925,121.31573218496638,202.56906076496887,200.2969678020064,195.740050539684,188.6812127527096,186.39867132890794,181.84175406658733,263.08713554423616,260.80632971909836,256.2535535067681,249.21137568432357,246.92457063476505,242.3717944224383,323.6130348500893,321.33649265071324,316.7629154238609,309.7207376014165,307.44450358846126,302.88115633952805
161262,low,9747.660812102255,4529.597763722962,4057.5363123944203,5234.037711844843,4679.188272629311,3184.8656323018013,3133.456242360243,3031.1705567928093,2873.3213863488086,2822.224897488521,2719.811112333012,2812.522108920126,2761.5854417223527,2659.393661015602,2501.1626644603148,2450.0083051288907,2347.8165244221527,2440.3732445766755,2389.2419183406632,2287.1770686559857,2129.295007571539,2078.010573468949,1975.9457237842623,2068.375512916731,2017.3742614518937,1914.8335452743156,1756.9514841898545,1705.8878859700264,1603.6022004025826
404955,medium,5017.416796519343,2230.078544343227,2256.724490440791,2709.85270444753,2681.4265484599687,1645.0904584887382,1618.5175466718729,1565.7115815655202,1484.1665441649384,1457.7529012638497,1404.869729398535,1612.8690014281192,1586.5535817885225,1533.7465712584988,1452.0271492611378,1425.6134312030538,1372.8064206730273,1580.7243717762103,1554.3321247279173,1501.6071011977128,1420.0458275354467,1393.5674793198737,1340.8424557896672,1548.6784198930197,1522.3508030022217,1469.385644137098,1387.824370474838,1361.4269638354237,1308.620998729059
248629,low,4845.943356319157,2118.0160972581425,1936.3291344819995,2576.1010230131396,2337.3489760230755,1569.331498024651,1543.989758149627,1493.5964952397396,1415.7715721776174,1390.6520074001232,1340.1693752063236,1426.7956098375967,1401.6935113577997,1351.3352635448784,1273.3684898042072,1248.178292863833,1197.820045050897,1284.3606891402565,1259.1576231707568,1208.8615490085858,1131.0813332995344,1105.8198724212534,1055.523798259086,1142.0022686976959,1116.8704666660756,1066.3256608215322,988.5454451124749,963.381172981922,912.9879100720374
251432,medium,2404.4708666676333,1022.2848336724109,1194.3559300076947,1276.0385264482732,1416.3198761154356,776.9656006730855,764.415928966594,739.4716898169172,700.935957054049,688.499224047058,663.506012207217,868.2311492315437,855.7988001442714,830.8661715364296,792.2654716218483,779.7958334753625,754.8632048675076,959.5389497058965,947.064348702734,922.1627809647064,883.6537251519773,871.1476437831942,846.246076045187,1050.890760013739,1038.4526022328457,1013.428329523158,974.9192737104256,962.4558637533071,937.511624603633
248135,low,4096.8100561460315,1745.1428905340972,1608.3531433921264,2188.1106924943915,1997.5959102734782,1338.3855291086095,1316.7740813536273,1273.7867111462408,1207.4295917613838,1186.0055391042974,1142.9612888933793,1228.6962848393453,1207.3149286224605,1164.3519388700977,1097.8708625864522,1076.3789922315514,1033.4160024791709,1119.1211842056905,1097.6256843532037,1054.7253919973512,988.3882735687816,966.857142103861,923.9568497480084,1009.5993340779983,988.1430953355157,945.0361477280763,878.6990292994815,857.2549756861255,814.26760547871
451352,medium,582.4024510670758,247.61422609567796,512.9570046255544,308.6260849062027,566.2708994411804,188.02332299065552,184.98704643448497,178.94999422988283,169.6255575710408,166.61463216442414,160.5666167378234,363.07133928338743,360.06243156370226,354.0295653321414,344.68796179132,341.66983215281846,335.6369659212535,538.129370422526,535.1104478564374,529.0847653205328,519.7654946704088,516.7380335863801,510.71235105047094,713.1975718560974,710.1879807355248,704.1327816132743,694.8135109631459,691.7974195478121,685.7603673432143
227323,high,2440.2139310466287,1037.4813549237847,1207.7227637935077,1303.714863078697,1441.6709278338412,794.0847277378814,781.2634786937139,755.7634346790188,716.3942058996197,703.6693431918526,678.1311355444766,882.9152136848752,870.2157737896148,844.732826919211,805.2829145503315,792.5335156542844,767.0505687838784,971.7969048552509,959.0462597366106,933.5969993816439,894.2360343051729,881.4521242347412,856.0028638797764,1060.715513435707,1047.9993794914449,1022.4274853286345,983.0665202521661,970.3333938414651,944.8333498267693
429945,high,5975.113598457847,2555.976007612789,2543.387275450213,3184.874739443151,3095.1387987598687,1942.0909111236174,1910.722476742268,1848.37076637256,1752.0559998688386,1720.9644787874477,1658.4999194979412,1867.6010963123726,1836.543922799921,1774.2066615201672,1677.730249437766,1646.5663913696837,1584.2291300899356,1793.2419602903365,1762.0541079886993,1699.8085741024074,1603.5511874232357,1572.2961100338775,1510.0505761476015,1718.9716789545214,1687.8750459741607,1625.3187592911804,1529.0613726120105,1497.9124717060745,1435.560761336352
320487,high,5149.02280805118,2302.2498890087713,2320.2054940005883,2734.435070155979,2697.8398305724163,1666.0941528569886,1639.1841636777565,1585.6852491813133,1503.069101040481,1476.3874869108258,1422.7963719797253,1630.8772759030774,1604.220634499706,1550.76320430538,1467.9883987014891,1441.2260448641998,1387.7686146698584,1595.740318204958,1569.0037575458023,1515.6017622587528,1433.016076298904,1406.2070807788632,1352.8050854918029,1560.7213541196238,1534.0314351432198,1480.3848853048316,1397.7991993450005,1371.087123034344,1317.5882085378976
100775,medium,3359.5606866863154,1432.7712185980524,1555.4188292794292,1803.2565488679493,1881.9174631050857,1095.7687102963625,1078.0718014376037,1042.8903035549893,988.562675635998,970.9991851131417,935.7605943060053,1141.683248416759,1124.1575332630289,1088.9895495188957,1034.5535391677577,1016.9620272119489,981.7940434677994,1187.6620573101973,1170.072071383432,1134.9523916176927,1080.6352923079687,1062.9994550589793,1027.8797752932433,1233.6994851572558,1216.153824523622,1180.8669297380939,1126.5498304283674,1108.975811296239,1073.794313413636
439849,low,10195.883200994596,4939.8735007442565,4418.4034884458515,5480.488568799271,4896.736458335957,3333.1056649221146,3279.294592062488,3172.2686421977064,3007.0601185177684,2953.5702843891713,2846.4095346342897,2939.6746631458977,2886.369052397785,2779.3964509807715,2613.8155555824706,2560.2976303979976,2453.3250289810157,2546.446075301839,2492.9380506215552,2386.1237969896038,2220.8893977142357,2167.213742948217,2060.39948931627,2153.3621878520717,2100.011892753306,1992.6927952133983,1827.4583959380202,1773.994437404862,1666.9684875400692
437253,low,5349.136478486819,2423.1902747578515,2204.7553893697454,2913.043976635395,2641.3348689513173,1775.9787867094449,1747.3136623987307,1690.2714682497306,1602.2851259127178,1573.7633785235244,1516.6615844582843,1604.0516923571638,1575.6706852627112,1518.6721513317425,1430.4418085657187,1401.9160535408857,1344.9175196099143,1432.2600300345355,1403.74359091038,1346.8248263490998,1258.7775130869793,1230.1933070352002,1173.2745424738898,1260.5372835288756,1232.0792954316526,1174.897731996777,1086.8504187346773,1058.3896422705775,1001.3474481215828
379660,medium,11419.21821018833,5595.486595711661,5216.9003825024365,6183.703512615988,5742.679027073095,3771.4983307518937,3710.654423174244,3589.4882910569713,3402.657856058759,3342.0790625236673,3220.813367022543,3436.7794373788647,3376.4968276353666,3255.4876702742426,3068.1045133444177,3007.513313785966,2886.5041564248227,3102.3528668210674,3041.7779342622925,2920.9219215365065,2733.9484473820335,2673.2025736117,2552.346560885925,2768.0421266468566,2707.621868299899,2586.203028163465,2399.2295540089917,2338.7937996301353,2217.62766751288
57436,high,5805.456289743307,2631.670270395719,2609.9606510414233,3079.107527774326,3000.3841095193798,1879.0686314871741,1848.7213499630486,1788.3819647904802,1695.1956065112154,1665.1195176522353,1604.679255760325,1813.5462239858668,1783.495299111483,1723.1919654682888,1629.8435149555703,1599.6737424980872,1539.3704088549305,1748.1425043250656,1717.972891610079,1657.7461903141443,1564.6113003974738,1534.3710592993448,1474.1443580034033,1682.839821126377,1652.7406770519883,1592.223782812795,1499.088892896093,1468.9613356745228,1408.621950502044
350115,low,1655.3493663879408,703.7883366134969,692.3796425480983,886.2143079078905,852.8996480314722,540.9495316578347,532.2129418109384,514.8433122535265,488.02057347497254,479.3577636467306,461.96095095944355,544.709985187857,536.064183564551,518.6983499094507,491.8276238937708,483.14541367459117,465.7795800195187,548.5120564327856,539.8246370945917,522.4859999373155,495.6734494516653,486.969458930396,469.63082177314055,552.3361016885997,543.6704626524565,526.2464534673536,499.4339029817008,490.7609048605633,473.3912753031793
202352,high,10175.654535364318,4971.50857622277,4668.055015367803,5444.350486154371,5083.843493277409,3309.3889457069963,3255.9445842710757,3149.693537961703,2985.6084837355543,2932.5625808844165,2826.13609114895,3040.4041457570543,2987.461057089733,2881.2560139852394,2716.8466989443054,2663.721722175163,2557.5166790706835,2771.602326680094,2718.4762571398037,2612.4151552760195,2448.371228106709,2395.0942537530873,2289.0331518892785,2502.974858258016,2450.0007863022342,2343.4303553260943,2179.386428156784,2126.2993982487806,2020.0483519393722
95693,medium,3034.168737897212,1290.0071806043788,1429.8440429114207,1613.4974692967382,1713.210964525427,982.5857419593555,966.7149624890342,935.1704340711844,886.437710389724,870.7067310387787,839.1015617020175,1044.5993459657175,1028.879296608013,997.3448539864244,948.5304735965397,932.7634424243845,901.2289998028141,1106.67039786006,1090.8929006143708,1059.4015653720276,1010.7010190765807,994.8846691641021,963.3933339217689,1168.7916245997922,1153.063446094386,1121.4151693783836,1072.7146230829435,1056.9514663459997,1025.4069379281273
160052,medium,3696.685396543366,1571.6827631943775,1677.605397745323,1969.67171701349,2026.6827153702575,1199.281838658717,1179.90962514771,1141.409962745762,1081.930213611438,1062.7290051999482,1024.1545950415732,1230.4678203181734,1211.2826193460023,1172.7909575975536,1113.212452613937,1093.9694381657,1055.4777764172698,1261.72524895913,1242.4686010054584,1204.0313905632995,1144.590085295938,1125.2879810577028,1086.8507706155622,1293.0437918511393,1273.8462336874372,1235.2173722227544,1175.7760669554007,1156.5364146769343,1118.036752275014
49182,low,9928.660893714776,4796.956893993034,4292.695709292444,5318.948978930507,4752.534273353969,3244.5655109834697,3192.161930430595,3087.9864935939186,2927.108597134279,2875.1374677923473,2770.79337734087,2863.7048215690743,2811.837590686217,2707.6839636619184,2546.511705316028,2494.435539475653,2390.28191245139,2483.0761722681,2430.976901271805,2326.982035345263,2166.1590015242464,2113.9524386335443,2009.9575727070178,2102.593071425992,2050.6241974800305,1946.121345930818,1785.298312109849,1733.2723201292483,1629.096883292589
419240,low,2546.0897280181257,1082.495508764186,1025.4898155869382,1351.1964275386179,1260.5208766939832,823.4206451740497,810.1200421755867,783.6855574013598,742.844755087,729.6646831408704,703.1778135922115,786.9993797506986,773.824685165569,747.3992503903777,706.4916359415556,693.2783115935694,666.8528768183556,750.6245801684552,737.4034197422418,711.0128788430725,670.2015930437237,656.9480607075373,630.5575198083537,714.2943292824255,701.1133768444181,674.5916134197284,633.780327620389,620.5707391592175,594.1362543850155
331402,medium,3068.363739538969,1304.5455275023883,1442.6319476753883,1630.6680252090287,1728.2108782081962,992.1332738539646,976.1140062880592,944.255485895325,895.0575537452166,879.1696281431016,847.2548515355444,1052.7906536815692,1036.9154024420263,1005.0837503858877,955.7900193217922,939.8635504515448,908.0318983954103,1113.5048337921046,1097.5727822696442,1065.7776726943334,1016.6036086624945,1000.6284041246696,968.8332945493763,1174.2696874652327,1158.3863716103133,1126.4350525219343,1077.2609884900999,1061.3491947697162,1029.4906743769789
287347,medium,537.7902921114945,228.646920594123,496.2733955409356,284.9742398787867,545.4928838977785,173.60190253331052,170.79854474416226,165.22453400559857,156.61527694626523,153.83527344122095,148.25112606487474,350.701472318524,347.92330595250536,342.3531965316944,333.72806437779036,330.94147900342796,325.3713695826211,527.8103011019061,525.0228757377135,519.4594020938953,510.85494367252335,508.05960443477846,502.4961307909586,704.9284265332551,702.1497550324426,696.5589718791095,687.9545134577314,685.1697113147261,679.5957005761713
118332,medium,8059.034612286579,3795.884135674842,3633.9911602232296,4371.87897227894,4147.376347042151,2664.3671591888497,2621.352832051781,2535.7887585871485,2403.759724649898,2360.9923471510047,2275.3316312362617,2487.135289956271,2444.5565655816117,2359.032776402295,2226.6781626053917,2183.890854958937,2098.3670657796592,2310.1014621671698,2267.3246963489964,2181.931284210233,2049.8439741892885,2006.9642114482313,1921.5707993094716,2133.1748186564764,2090.490507932893,2004.699414977673,1872.6121049567137,1829.9030035415033,1744.3389300768795
316060,low,6695.09466958118,3111.563761277458,2810.2418864216293,3636.416621680165,3278.092615455128,2209.5365097290505,2173.8735251166395,2102.911315766186,1993.4329720130506,1957.9470047023485,1886.911380098812,1975.937387215654,1940.6164071690666,1869.7053759455534,1759.9374515482652,1724.449578858271,1653.5385476347751,1742.4916213161116,1707.0172846556468,1636.2079501014891,1526.6663157535534,1491.0907642413658,1420.281429687195,1509.1328066991853,1473.7461488609415,1402.6088275880666,1293.067193240152,1257.6445165242312,1186.6823071737836
443826,low,3092.0232151822497,1314.6045901668851,1229.652561781706,1653.9760822039266,1528.0788567777438,1006.0234679905957,989.7779695596706,957.475331288249,907.5999780081171,891.470964559703,859.1213275741943,943.628823503274,927.5377353814105,895.2521103979092,845.2748197892143,829.1197286499804,796.8341036664813,881.2906380262582,865.143090894084,832.900874488188,783.031004459106,766.8360858941166,734.5938694882238,819.0069952703893,802.8992755639617,770.5062300008606,720.6363599717813,704.5018632723147,672.1992250008889
190205,high,19981.287136374816,10221.465451140033,9285.855585310223,10770.529129451792,9777.783450025989,6566.470214901765,6460.446781090903,6249.590250639216,5924.105752013905,5818.797869095189,5607.654654823335,5834.122892462447,5729.161362661271,5518.3833922933445,5192.187296646563,5086.775882343844,4875.9979119759655,5102.25915637095,4996.814040221931,4786.361405542049,4460.855889487215,4355.165128226205,4144.712493546303,4370.6484022533205,4265.482633062578,4054.0140831027,3728.508567047854,3623.2217015586784,3412.365171106956
199923,high,3003.8963033294053,1277.13655232353,1418.5230605560978,1603.8113365286447,1705.425385798548,978.0278040879942,962.2332379353566,930.8283215304782,882.336443895196,866.6676486770784,835.2138909285012,1040.6899797097449,1025.0504565681997,993.6616318155588,945.0755491077673,929.3718195115714,897.9829947589221,1103.4138189986206,1087.7126321899568,1056.3658026500443,1007.8866481509237,992.1470429316788,960.800213391769,1166.1890424187302,1150.5237312331074,1119.0279782717942,1070.5488237726754,1054.867305418394,1023.4623890135211
506056,medium,3047.7533271220505,1295.7828045592107,1434.9242717438333,1619.8493031949854,1718.7191348651245,985.0054654867071,969.0951902368905,937.4720081811821,888.6194714318688,872.8489306995109,841.1683206503292,1046.6755923067046,1030.917041965566,999.3050132348133,950.3719047758391,934.561607638952,902.9495789081955,1108.4000537043578,1092.5871687855606,1061.0176901742338,1012.1957131531406,996.3409092482045,964.7714306368667,1170.1793553136206,1154.410977162861,1122.6878169942383,1073.8658399731478,1058.0647395125727,1026.441557456869
115160,high,6455.79072886061,2937.3811697021983,2878.862012458103,3488.471875603105,3367.3527668776264,2122.445106415273,2088.1771715137443,2020.0155665459156,1914.833316501696,1880.7734368809738,1812.5250713025655,2022.3124557494164,1988.375927357506,1920.2663462357627,1814.8219605060594,1780.7244194878147,1712.614838366107,1922.3073406411986,1888.2432766916118,1820.2173288426166,1714.995360842303,1680.839542058834,1612.8135942098402,1822.4224632122152,1788.4166770278403,1720.084678176742,1614.8627101764368,1580.8425485117968,1512.680943543969
511857,high,8293.333148484662,3921.226696665105,3744.2410125287797,4421.311269282329,4182.386344220203,2697.661028600883,2654.0956464873016,2567.463492763212,2433.69207997718,2390.5171362910755,2303.748471246145,2515.6760794726883,2472.5558158984672,2385.9689912120725,2251.961057955679,2208.6522195310263,2122.0653948446616,2333.8941820696477,2290.570866770251,2204.104074451993,2070.398013922264,2026.9923565740692,1940.5255642558095,2152.2343191126706,2109.0078227368303,2022.1191253238076,1888.4130647940563,1845.1727688516842,1758.5406151276366
258872,high,11900.610715043891,5895.565061663409,5480.844256015767,6375.296518389364,5903.831165085844,3881.2751816282084,3818.623331223469,3693.970100991154,3501.5848940389174,3439.3432800456426,3314.5399334352,3530.9322001563196,3468.8723794272664,3344.3191787910787,3151.502032600394,3089.1700642247833,2964.6168635885933,3180.850659812118,3118.5293979553553,2994.14596297023,2801.7487284048193,2739.249346777527,2614.8659117923985,2830.9299423648636,2768.7760937598223,2643.8029814983356,2451.4057469329387,2389.176160552848,2264.5229303205024
211966,high,6346.03183611895,2921.1066193879615,2864.545472774713,3379.1543703095094,3265.4720887227595,2053.1667486161896,2020.0140110523128,1954.098888179653,1852.2919206185893,1819.3777486497545,1753.3469606046656,1962.893286599344,1930.028259169158,1864.1502325431165,1762.1413590243574,1729.1893158505284,1663.311289224477,1872.7178768511494,1839.7547971522972,1773.9617997438977,1672.1907168618068,1639.1185347497467,1573.3255373413358,1782.6470957503548,1749.804154989759,1683.6883377270387,1581.9172548449546,1548.9671981971455,1483.0520753244766
237914,medium,2367.412911598879,1006.5292734953794,1180.4973665506325,1256.3565733217447,1399.020333583645,765.4944262692941,753.1291701212215,728.5541555573169,690.5862964877878,678.3338819198627,653.7104937111682,858.3912419082944,846.143713756544,821.5770714239636,783.54758006213,771.2629471070029,746.6963047744168,951.3309110043027,939.0405293955598,914.5061366110948,876.5656406735252,864.2452411941827,839.7108484097432,1044.3132050914837,1032.0585900069332,1007.4029522501048,969.4624563125278,957.1826786126412,932.607664048742
101479,high,4221.840188100343,1806.212465059582,1883.896771846752,2242.463225969005,2265.728706257964,1363.6684818894257,1341.6439359818348,1297.8638582518608,1230.2268229859706,1208.4015471223975,1164.533078076229,1371.4697992753997,1349.6483075017518,1305.8895305017718,1238.139019099838,1216.2581487451127,1172.4993717450877,1379.3488322630533,1357.4496248877292,1313.7461321244884,1246.1605970054861,1224.2072360282318,1180.503743265021,1387.2979195461771,1365.471202793352,1321.5474495104531,1253.9619143914733,1232.0851383810048,1188.305060650985
521813,high,8703.897450224109,3970.8273601251135,3787.8757283293385,4711.507460351042,4445.309751108584,2879.9129111342363,2833.3960337589124,2740.9055075268766,2598.176824994812,2552.002806825971,2459.40128553197,2672.0056276644104,2626.006194433698,2533.5505239321874,2390.50140566949,2344.224248238786,2251.768577737316,2464.3122797651304,2418.0989109638103,2325.7719653449944,2182.997422757489,2136.7056840308815,2044.3787384120533,2256.7937155572436,2210.5949280518025,2117.864681875172,1975.090139287671,1928.9619811742627,1836.4714549422245
424260,low,1225.1636614704007,520.8905823107555,531.5030944800857,666.923125110337,661.238251286924,407.4801940596127,400.91081256634885,387.8123343650574,367.63456127319625,361.09220762902305,347.9821092595089,430.2314722432325,423.71875412452755,410.65316394919193,390.4012471376926,383.8517135771194,370.7861234017846,453.018976948864,446.4700323081415,433.4126698972963,413.21348904445415,406.6514273708149,393.5940649599663,475.81869074255457,469.28227421488714,456.1639480809023,435.9647672280661,429.44382134487415,416.3453431435761
315639,medium,3506.8860702217876,1490.987681615495,1606.626143680842,1861.125482171346,1930.459216359351,1131.9208515871276,1113.6430112287826,1077.3015569821775,1021.159443380304,1003.0437548645764,966.6266840649229,1172.6906539979034,1154.5743023826585,1118.256631188722,1062.0157810806552,1043.8580052911411,1007.5403340972075,1213.5277832505678,1195.3441047934311,1159.0708816153117,1102.9738791287414,1084.7448484292026,1048.4716252510543,1254.414626388611,1236.3022028415294,1199.8406840260636,1143.7436815395401,1125.5828819084668,1089.2414276618463
428564,high,4715.348211426861,2004.7774455702438,2058.554730627303,2521.5252602155465,2512.8648551247015,1534.0037242189387,1509.2286510495403,1459.9756242571013,1383.9169208672054,1359.3335225617136,1310.0034706236777,1517.575948558846,1493.041708907477,1443.8084507545193,1367.6037949254003,1342.9731858995267,1293.7399277466152,1501.2363510139166,1476.6139332473863,1427.44811409236,1351.407691046234,1326.7188047595919,1277.5529856045587,1484.9819698739548,1460.4178293682155,1411.0203384322895,1334.9799153861632,1310.3782367368829,1261.125209944479
433066,low,516.8069470314823,219.725641599905,266.5989339813634,276.0597523948103,316.0925438681361,167.85008605775099,165.14140724368684,159.75023811659304,151.43124724149473,148.73802673588835,143.3401155852115,224.6912209058175,222.0052888450084,216.62118768320607,208.28109837444114,205.58483971549504,200.200738553691,281.54133416122767,278.84642369307505,273.4680006628103,265.14739947446037,262.4430431852754,257.06462015501074,338.3995376310084,335.71272479309374,330.3091355108761,321.98853432252616,319.296924130178,313.90575500307614
338590,high,2691.9449047633343,1144.5072957091793,1301.8625960343445,1431.4026981163233,1553.1351723876508,873.0655231448171,858.969030645276,830.9272552232751,787.6440949359352,773.658916347438,745.5761622572643,950.6614372168449,936.6970682709596,908.6871495699318,865.3103442508177,851.2819661552003,823.27204745416,1028.3063796693573,1014.2929823429912,986.3101993776846,943.0333651834621,928.9828680451369,901.000085079839,1106.0072815593117,1092.0160032756185,1063.9061134497128,1020.6292792554907,1006.6377745738752,978.595999151868
463475,high,8630.483274127791,4144.363939615281,3940.5082765397833,4643.577258094851,4382.525939428902,2827.3467622050175,2781.7088606589937,2690.906688751853,2550.7845541392126,2505.411974359779,2414.505481349901,2626.937146571657,2581.7295956992916,2490.9965856163153,2350.5359391696943,2305.1279054734878,2214.3948953905137,2426.7141182768405,2381.3199800659163,2290.7125167300164,2150.5508999573926,2105.0230937667184,2014.415630430814,2226.609306570055,2181.334940853602,2090.3029010966516,1950.1412843240169,1904.8081867045687,1814.0060147974455
445294,high,3015.773816463526,1282.1863958076328,1422.9648941428652,1606.1101873531368,1706.9548924689361,977.1686783989593,961.3891457823335,930.0172506038566,881.5652730555926,865.9011508334835,834.4754889617991,1039.9583271824902,1024.319687099852,992.9645220514358,944.4165655404361,928.7312731503866,897.3761081019677,1102.7959386718153,1087.10933588338,1055.7946443683416,1007.3576582139826,991.6213409345258,960.3066494194836,1165.6860064559526,1150.0504285569195,1118.58429315187,1070.147306997513,1054.4681933814968,1023.0962982030155
350390,low,6842.330338937763,3195.439601531693,2884.0178987490954,3739.118296941906,3371.180748500146,2285.8628572913112,2248.982571479092,2175.5460148759726,2062.320532500616,2025.6073377775242,1952.1136318465376,2041.3913996718763,2004.887909905423,1931.5169038120082,1817.9590166424073,1781.25043865463,1707.8794325612369,1797.1444309012095,1760.4164522859346,1687.1600046891,1573.8393758536229,1537.041218584458,1463.7847709875748,1552.9352108310466,1516.2968114971457,1442.6885470696363,1329.3679182341614,1292.7498699711778,1219.3133133681195
10290,high,4197.436986323972,1796.3076854578308,1875.1845220451667,2238.3552540739065,2263.097784574435,1365.9236223889038,1343.8601801036805,1300.0057234140677,1232.2683112184268,1210.3981050265068,1166.4679865745313,1373.4003435345683,1351.560328559221,1307.7146531146323,1239.8626066950508,1217.9397028360465,1174.0940273914803,1380.968602535528,1359.0370497048925,1315.256250924183,1247.5535241758907,1225.5749746277802,1181.7941758470408,1388.6038743272297,1366.727967185722,1322.7329720698872,1255.0302453215954,1233.1253536823763,1189.2708969927476
440152,low,2880.9761288322516,1224.8758109343198,1150.727282899397,1528.6111277821524,1416.3838699004962,930.0428611662157,915.020909951152,885.1642334800155,839.0337998371268,824.1464234770649,794.2288044607972,878.4546788988604,863.5704476517985,833.725734047594,787.5192498796271,772.5967141697026,742.7520005655107,826.9164061456158,811.9822653844399,782.1760247402351,736.0809189443544,721.1077789103533,691.3015382661549,775.4274708862773,760.5439344491215,730.5878424728535,684.4927366769814,669.5700324699249,639.7133559987872
426115,high,4422.269477797504,1899.1368702078335,1965.6325439602087,2362.967358463732,2373.3453447145994,1447.5511209866852,1424.1786662119962,1377.6775122914512,1305.9149722649363,1282.745360541211,1236.192540681839,1443.4059058628495,1420.2911440824623,1373.8208682200002,1301.9209342532452,1278.6685030187814,1232.1982271563388,1439.3946516446904,1416.1459289586494,1369.7440106975355,1297.9949783291097,1274.7126232878359,1228.3107050267895,1435.438771913751,1412.2199730345062,1365.59879557375,1293.8497632052859,1270.6666438235104,1224.165489902971
131185,medium,5733.667167134614,2553.4789144491647,2541.185980830479,3099.786463900156,3025.304433606184,1889.815361326883,1859.30422199421,1798.617263277613,1704.957360700529,1674.6348923160099,1613.873378913653,1822.7684145699866,1792.5642216382105,1731.9025033303853,1638.0245302060225,1607.6817285342754,1547.0200102265057,1755.861431926127,1725.5172748812738,1664.9493395486802,1571.2649444940334,1540.8479452030865,1480.280009870477,1689.0276485949353,1658.757689169285,1597.9023927917588,1504.217997737131,1473.9200218301648,1413.2330631135694
