building_id,puma,income,is_care,annual_kwh,scaling_factor,e_tou_c_bill,e_tou_c_f_bill,F0_WF0_ROE0_bill,F0_WF0_ROE1.0_bill,F0_WF1_ROE0_bill,F50_WF0_ROE0_bill,F50_WF1_ROE1.0_bill,F100_WF0_ROE0_bill
100435,G06007511,high,False,3744.5040000000004,0.7640705232624861,1489.2266004600049,1570.243427340006,1489.178847,1472.0264937,1067.1357375999999,2132.9399987,1309.4363007,2776.9514513000004
100450,G06007513,medium,False,2972.117,0.7640705232624861,1130.664974329998,1263.3767997999978,1130.63172062,1117.0239433200002,795.8727117200001,1866.48982252,1078.7729650200001,2602.56296942
100467,G06000300,medium,False,15653.365999999998,0.8960338247617118,6894.282360700006,6203.7557217199965,6894.073006599999,6821.771113399999,5114.7733536999995,6105.444587399999,4725.487162199999,5317.872852500001
100541,G06009901,high,False,11875.154,0.8960338247617118,5082.724685049998,4645.451596430001,5082.5777554,5028.1569977,3743.6049192000005,4758.6145027,3559.1684896999996,4435.4629793
10055,G06001904,low,True,8058.3099999999995,0.9082432929445241,2199.355220517004,1967.1249930719982,2199.26260242,2174.5390735899996,1590.4110454699999,1826.90603391,1415.98342146,1454.85577842
100550,G06000114,high,False,6901.573,0.7640705232624861,2777.6391275799965,2660.5896674299997,2777.59161136,2746.7908593600005,2020.3953100600002,3067.4755547600007,2106.54396566,3357.9254792600004
100556,G06007510,medium,False,4986.541,0.7640705232624861,2075.8636293800014,2073.6267161499995,2075.7993044,2052.8534248,1511.1728552000002,2569.0819746,1687.1225813000003,3062.7025832
100572,G06000115,low,True,2218.706,0.7640705232624861,533.3656715400019,530.5915863869988,533.348335806,526.716743501,370.186452051,631.2612232509999,403.049617591,729.2762724959998
100593,G06008520,low,True,4432.013,0.8079209467363546,1111.504503778501,1024.6912635749989,1111.47073908,1098.30585917,787.59084651,1039.7585797,745.6510243749999,968.24866002
100608,G06006717,low,True,8338.932,0.8960338247617118,2639.9557841865003,2349.9613264124987,2639.8600948200005,2613.80736942,1998.1630082700003,2232.8263951199997,1808.4582678600002,1826.1461876500002
100636,G06000101,medium,False,6724.668000000001,0.7640705232624861,2826.3518849900024,2721.45905695,2826.2599022000004,2794.9887911000005,2056.6323312000004,3103.2037417000006,2137.2063997000005,3380.6070447
100645,G06006705,low,True,3286.877,0.8960338247617118,1037.5979253379996,967.7189778865019,1037.56123406,1027.3213479100002,785.3537733600001,1041.5305717400001,776.8272686949999,1045.6426981700001
100660,G06001309,medium,False,9578.957,0.8960338247617118,4056.9447450400007,3773.585741330001,4056.8114746000006,4012.5345986000007,2967.1194825000002,3995.9912788,2898.7637401,3935.7988549
100672,G06005303,high,False,9729.258,0.8079209467363546,4112.232675439994,3805.942179699999,4112.1488492,4068.1493561000007,3030.0943823000002,4059.1760291000005,2965.0665987,4006.9809542000003
100703,G06008105,high,False,5074.152,0.7640705232624861,2135.5860192299983,2127.4765406700035,2135.5185119999996,2111.9847267,1556.3705345,2613.4806289,1725.5723675,3091.7899942000004
10074,G06008507,high,False,14608.608,0.8079209467363546,6542.987027059998,5909.633700819997,6542.7958694,6474.8184035,4869.8467052000005,5866.3701065000005,4530.0372773,5190.9844139
100748,G06004104,medium,False,7626.476000000001,0.7640705232624861,3084.3597104600003,2931.021334179999,3084.2783732,3049.6468284000002,2232.4233344000004,3274.3622956000004,2274.6288752,3464.997432
100778,G06007511,high,False,5417.171,0.7640705232624861,2267.2797338500013,2236.1776917200013,2267.2082265999998,2242.3716335,1656.0557632,2711.3985759,1810.3599276,3155.9435103000005
100800,G06003300,high,False,11710.18,0.8624372092015187,5006.981911200015,4579.912855800001,5006.842167,4953.223644199999,3687.6817749,4703.766286599999,3512.4434928,4401.5078521
100836,G06007705,medium,False,8611.636999999999,0.8960338247617118,3680.629249510002,3462.1097054000006,3680.4835258,3639.9431702000006,2682.2015193,3716.2238548,2656.5002565000004,3752.4879317000004
100907,G06008512,low,True,3709.084,0.8079209467363546,1034.858965114003,970.4878728529997,1034.807952763,1023.0186764330001,744.269791018,998.364890493,717.9541951630001,962.062166668
100915,G06008519,high,False,15110.971,0.8079209467363546,6559.660981150004,5892.634263020003,6559.528855599999,6491.344562099999,4882.679504699999,5878.737258899999,4540.76024,5199.1421186
100920,G06008104,medium,False,3531.8320000000003,0.7640705232624861,1389.1740705799984,1484.4463016199934,1389.132731,1372.9665142000001,991.4142704999999,2058.5497574,1245.018608,2728.2148857
100921,G06004103,low,True,1901.6240000000003,0.8624372092015187,511.6192137744982,517.826449320499,511.59611674600006,505.5081007860001,361.582127296,623.409173006,400.604655526,735.310625236
100982,G06000300,high,False,10407.202000000001,0.8960338247617118,4649.760793550008,4310.884527490009,4649.5788212,4599.4837288,3415.7147062000004,4436.712724,3280.4489574,4224.535339
100993,G06003300,medium,False,3928.519,0.8624372092015187,1448.5459706299953,1535.0034904000006,1448.4999236600001,1430.5690894600002,1007.37134916,2072.10227966,1240.7719475599997,2695.97802496
100999,G06008105,low,True,4289.851,0.7640705232624861,1147.1149182024994,1057.4926255580028,1147.0795905400003,1134.16214678,829.21641894,1081.72503475,790.089856735,1016.56791126
101025,G06005302,high,False,5414.542,0.7640705232624861,2264.0694470900003,2233.1436268300085,2264.0065706,2239.1974981,1653.6514158000002,2708.9999135000007,1808.2894421,3154.3790259
101036,G06008515,high,False,5962.472000000001,0.8079209467363546,2402.191934730001,2348.3891045699997,2402.136222,2375.0395213,1735.6606726999999,2787.8374407,1864.1213509000002,3174.009459
101074,G06000113,high,False,4889.492,0.7640705232624861,1918.5319176000003,1936.6509368399948,1918.4762621999998,1896.1614111999997,1369.5222549,2428.2713228,1552.7317289999999,2938.4122147
101112,G06001308,medium,False,14457.577,0.8960338247617118,6403.604581440001,5799.72710913,6403.3868646,6335.522749400001,4732.701507700001,5729.461497599999,4394.0739273,5056.5008153
101123,G06007509,low,True,4928.067,0.7640705232624861,1289.2396425284985,1171.8105978720002,1289.21337129,1274.88183654,936.839959965,1187.38513293,881.5876489650002,1085.804659035
101145,G06001905,low,True,5188.59,0.9082432929445241,1304.4167478745017,1187.6050255144974,1304.3841703750004,1289.1134930050002,928.7996478800001,1178.0725937850002,862.765171005,1052.01752923
101170,G06000111,low,True,3247.6579999999994,0.7640705232624861,774.7013271270042,736.3197050610001,774.676128525,765.0487787150001,537.8220046550001,794.814614915,536.387254725,815.098492785
101220,G06007513,high,False,5716.337,0.7640705232624861,2407.599618219997,2356.44447911,2407.5287794,2381.3041316,1762.2804925,2815.7145090000004,1900.6980850999998,3224.2929359
101270,G06000121,high,False,12205.833999999999,0.7640705232624861,5503.87616074,5031.580775719999,5503.6980028,5446.0005123,4083.2633528999995,5093.8261041000005,3861.0516981,4684.8217446
101287,G06004104,medium,False,4571.503,0.7640705232624861,1724.598360940001,1769.718115430003,1724.5496702199998,1703.7718396199998,1213.4668887199998,2274.30180382,1414.28765012,2824.3844813200003
101307,G06001904,low,True,2381.3150000000005,0.9082432929445241,583.1363524154982,574.7846972579995,583.1044363950002,575.888535755,405.3616791250001,665.685853725,431.49724645000003,748.3339052849999
101340,G06006717,high,False,5779.527,0.8960338247617118,2710.562919899995,2618.317185089998,2710.4837352,2683.714356,2051.6734748,3104.3832334,2183.8144247,3498.6691656000003
101373,G06001100,medium,False,15039.701000000001,0.8704186294422617,6878.166156010004,6228.773481980001,6877.880510200001,6805.8011111,5102.3126984,6093.4937651,4715.149951,5309.991441100001
101375,G06008512,medium,False,8235.765,0.8079209467363546,3542.1007962499993,3335.919136300003,3541.9855609999995,3503.6481538999997,2598.3882173999996,3635.3385631,2598.0199246,3729.2496257000003
101387,G06001310,high,False,2440.114,0.7640705232624861,895.9817427000014,1062.3728869200002,895.9529835600001,884.7956570599999,621.45857746,1695.4234680600002,932.41433686,2495.0639523600003
101389,G06001310,high,False,34309.078,0.7640705232624861,15587.572627899995,13633.69679756,15587.205071800001,15429.8518953,11716.1490374,12590.6216719,10353.0701345,9596.6481303
101423,G06001904,low,True,9085.920999999998,0.9082432929445241,2569.869128248502,2292.866403338999,2569.7568292499996,2541.3849290050002,1870.82701325,2102.364995805,1654.5335007600002,1635.327456235
101432,G06007706,medium,False,9242.819,0.8960338247617118,4189.228511250001,3927.598185059999,4189.03860462,4143.56440612,3068.36577182,4095.7106641200003,2985.88259862,4002.96337872
101442,G06008511,high,False,3421.625,0.8079209467363546,1270.2726462100022,1383.411484040002,1270.23323962,1254.5470176200001,884.3283093200001,1952.11498622,1143.4282783199997,2634.2409849200003
101451,G06001903,low,True,9514.529,0.9082432929445241,2691.3173850355015,2395.6404238699993,2691.19747039,2661.6262576799995,1962.7416007549998,2192.66708905,1732.7233919550001,1694.4858395449999
101467,G06001100,medium,False,3917.432999999999,0.9319106755115257,1703.0212217599922,1774.7338362100013,1702.92343676,1683.54458726,1225.08502086,2287.9705408600003,1441.6403989600003,2873.20649676
101472,G06001301,low,True,5394.664,0.7640705232624861,1461.4389135579995,1323.6804709100027,1461.3990199899997,1445.373145385,1067.1506419600003,1315.413581595,992.4549505750001,1169.678801985
101481,G06001902,low,True,10536.897,0.9082432929445241,2970.6950095939997,2630.4739858525,2970.57731087,2938.23868871,2174.242195645,2400.3691627200005,1912.5857841450002,1830.574485745
101499,G06008103,low,True,2859.7030000000004,0.7640705232624861,695.0325158530018,667.7210564945005,695.0109751,686.5567972250001,487.031354485,745.621256805,499.03210722,796.36067856
101519,G06000300,low,True,902.935,0.8960338247617118,208.18694430300002,250.54446233549874,208.183011465,205.56994744000005,143.94585510500002,410.48944596,222.834883905,612.84427705
101556,G06009503,high,False,17981.438000000002,0.8960338247617118,7775.845726659995,6929.268421520001,7775.6839893999995,7694.6244137,5782.292730599999,6760.807299099999,5293.0260321000005,5747.311843500001
101558,G06008510,high,False,8496.302,0.8079209467363546,3826.3423762499997,3602.696921189998,3826.1902181999994,3785.0777626,2813.4327359,3846.6531378,2781.0406365999997,3867.6866279
101563,G06008105,high,False,6093.94,0.7640705232624861,2582.8106470100015,2506.344778809999,2582.7360206,2554.7805169,1894.9053655999999,2945.9760183,2013.5020091,3309.6390957000003
10160,G06008102,medium,False,5521.9130000000005,0.7640705232624861,2297.8206508300063,2259.697752439999,2297.7588825999997,2272.6143257,1679.2071122,2734.0941593,1830.0189235999999,3170.8221855
101609,G06009705,high,False,13113.779,0.8624372092015187,5526.192506809997,5005.040210440003,5526.109217,5467.317917400001,4080.9139987,5089.7153576,3846.6920735000003,4654.431487899999
101654,G06001905,medium,False,8151.746,0.9082432929445241,3401.004851229999,3218.968985269997,3400.8856253800004,3362.7224958800007,2461.3869730799997,3498.5745980799998,2462.95254528,3596.8223233800004
101661,G06008515,high,False,6648.338,0.8079209467363546,2738.8040081100025,2639.027579970005,2738.7278064,2708.3101372,1990.4117740000002,3038.1108892,2080.8354006,3337.968742
101678,G06007706,medium,False,9989.529,0.8960338247617118,4383.124313790004,4072.244668920001,4382.9596218,4335.486738,3213.9303911,4238.4847054,3108.7795439,4094.6663277000002
101706,G06000300,low,True,11497.528,0.8960338247617118,3259.411513150003,2873.1142475540005,3259.29981442,3224.3806017800002,2399.7067196700004,2622.2745433,2108.54936124,1985.7394721500002
101711,G06007509,low,True,383.29799999999994,0.7640705232624861,91.96165133999965,152.14297829099985,91.95833719800002,90.81462358800002,63.81436237800001,332.37162898799994,159.51664529800001,572.801293108
101727,G06008101,medium,False,3979.139,0.7640705232624861,1584.855460419999,1650.144703250003,1584.8111656,1566.7099655,1139.5392525,2204.0318887000003,1371.0006674,2823.5337662
101730,G06001903,medium,False,6143.784000000001,0.9082432929445241,2543.6506591200005,2493.9754127999963,2543.5392984,2514.0045947999997,1816.0186888,2865.011834,1916.3138812000002,3186.876034
10175,G06003900,low,True,6281.030999999999,0.9082432929445241,1609.032009981501,1453.0689346989973,1608.9816189980004,1590.1479542780005,1145.5697732830004,1390.0124347680005,1038.702025683,1171.3320580830002
101754,G06008302,medium,False,7706.034,0.7762566405843095,3294.0109592000053,3123.3371681799986,3293.9016943999995,3258.0151213999998,2410.600837,3450.8941974,2438.2963200000004,3608.4048404000005
101762,G06004104,high,False,3934.802,0.7640705232624861,1452.9105011599968,1538.9882539599948,1452.86475914,1434.88795914,1010.60846604,2075.2748699400004,1243.4826775399997,2697.96119004
101768,G06000113,medium,False,3780.955,0.7640705232624861,1426.5361715399968,1515.859802790002,1426.4971664999998,1409.246951,1002.1823682,2067.8207746000003,1243.3855717000001,2709.4276253000003
101817,G06004104,high,False,2431.6810000000005,0.8624372092015187,894.8518082099968,1061.687961839999,894.8226683400001,883.6849801400001,620.79795614,1694.7902803400002,931.97467304,2494.9272051400003
101860,G06001904,low,True,9210.52,0.9082432929445241,2601.7591628535006,2319.3277218135,2601.65405526,2572.96164463,1894.98885875,2126.06518719,1675.05855947,1650.85952064
101862,G06006712,low,True,8877.402,0.8960338247617118,2749.1482197465007,2435.6928933074987,2749.05603492,2721.91605699,2080.8393225100003,2314.01399213,1878.75363924,1879.34115506
10188,G06008515,low,True,5585.24,0.8079209467363546,1459.4451280889964,1322.3863641089981,1459.40154789,1442.799772895,1050.95468725,1298.440871685,969.6604348049998,1137.731483985
101888,G06001310,high,False,5083.645,0.7640705232624861,1991.4052337800022,1996.5101774299956,1991.3539707999998,1968.3150713999999,1424.7035391999998,2482.445432,1599.6468370999999,2973.9115582
101902,G06003300,low,True,3091.5250000000005,0.8624372092015187,841.6547959884998,806.527313050998,841.6110991600002,831.575846465,594.2250948400001,850.695832125,587.98341226,859.9107247950001
101917,G06002300,low,True,2046.61,0.8624372092015187,488.1917995890023,491.320693284,488.17522844999996,482.09574205,338.59279259000004,600.42322779,377.77819262,712.76132363
101918,G06007706,low,True,8776.064999999999,0.8960338247617118,2431.7092518809995,2163.9847684635,2431.6242927599997,2404.8784205550005,1773.2114443550001,2006.902745935,1575.65991272,1582.56363844
101925,G06007901,high,False,2758.687,0.7762566405843095,1029.654244880006,1176.7125249699998,1029.6222113,1017.0100444000003,719.3451972000001,1791.3254108,1013.6450559000001,2553.2222617
101935,G06001312,medium,False,6129.327,0.8960338247617118,2553.859408909999,2488.872288099999,2553.7738898,2525.195867,1850.3732101,2900.614776,1961.7733967000001,3247.8754441
101944,G06007705,low,True,9210.021,0.8960338247617118,2618.507020174502,2331.875290815,2618.40097116,2589.8230006350004,1914.5486473750004,2145.7869747950003,1695.9310093800002,1673.5467894
101947,G06003300,low,True,2615.701,0.8624372092015187,651.1279804574998,634.7367683069992,651.1011120510002,643.0678759960001,453.3042657910001,712.4818071760001,470.07852031100003,773.9758324659999
101974,G06001100,medium,False,14360.345,0.9319106755115257,6992.802805090006,6376.467282680019,6992.4653422599995,6920.14311896,5209.242225460001,6200.165522159999,4818.81191846,5408.729417959999
10201,G06001906,medium,False,10928.395,0.9082432929445241,4824.10221654,4456.7858136899995,4823.892230400001,4771.6517363,3537.0234117000005,4555.1918059,3377.1797022,4287.114435400001
102015,G06002908,high,False,15666.957,0.9082432929445241,7045.964887509998,6362.481471800002,7045.6925818,6971.4135826,5216.4210329,6204.549415200001,4804.168608100001,5364.3687369
102058,G06007508,medium,False,4366.746999999999,0.7640705232624861,1813.0997563100007,1852.4076349000004,1813.0363838,1792.6908715000002,1312.2580786,2373.7284115,1517.9528452,2934.7056401
102101,G06004702,high,False,8937.77,0.8960338247617118,3905.010167600003,3671.1253584999977,3904.83482,3861.6695283,2841.3679688999996,3871.8630081,2785.4511717000005,3839.4205834
102143,G06008103,high,False,7544.771,0.7640705232624861,3372.442880619999,3198.7278104899965,3372.329675799999,3336.5931917,2492.5314003999997,3533.0306325,2521.8872413999998,3694.2547269
102167,G06007901,medium,False,12571.971000000001,0.7762566405843095,5581.532898959999,5070.844612830002,5581.3843782,5523.8023038,4164.7364741,5175.4130524,3944.1200522999998,4770.3249177
102183,G06000116,medium,False,3018.095,0.7640705232624861,1105.9160951899987,1241.131329340001,1105.8829964000001,1092.1483518,768.0346482,1838.4800844000001,1049.4931157,2571.2916704
102195,G06004701,medium,False,13817.893,0.8960338247617118,6115.943722469994,5554.944268680005,6115.718073,6050.7037808,4514.915870499999,5515.616010600001,4208.8803515,4916.3808923
102208,G06008702,high,False,22079.159,0.7640705232624861,9891.012040180003,8743.056942410003,9890.800616199998,9790.624555999999,7426.8746289,8379.3006922,6718.6289629,6869.508680700001
102238,G06000114,high,False,29575.337,0.7640705232624861,13311.190774230003,11674.61760312,13310.920593,13176.023579200002,9993.208500300001,10898.188742600001,8887.4714875,8487.816275700001
102292,G06008702,high,False,2331.341,0.7640705232624861,851.9961238199993,1024.0797334499973,851.96820414,841.3512555400001,590.77014094,1665.4748673400002,907.91574604,2479.1394499400003
102306,G06000101,low,True,2739.285,0.7640705232624861,658.3723347825005,637.7421296400029,658.3502002350001,650.1643131750001,456.93743095,715.8961754449999,472.00164987,773.5653877299999
102321,G06009704,medium,False,9718.141,0.8624372092015187,4151.574765569997,3858.0320843400013,4151.4564648000005,4106.2991891,3040.1920153,4067.7790851000004,2961.7300640000003,3984.8310586000007
102374,G06002903,medium,False,3514.6540000000005,0.9082432929445241,1298.0410594400014,1405.2731416000015,1298.0014806200002,1282.0181222200004,904.8146837200001,1972.1961410200001,1160.52079822,2646.6378893200003
102457,G06001904,high,False,23526.284999999996,0.9082432929445241,10871.098488730006,9659.34551918,10870.651082800001,10758.739391199999,8113.9113232,9050.961750999999,7270.379265299999,7232.6119836
102474,G06002906,medium,False,9273.948,0.9082432929445241,4024.755787360001,3769.795764919999,4024.5792724000003,3980.1308817999998,2929.638292,3958.3835901999996,2859.058521,3892.7338258000004
10249,G06002904,medium,False,8378.126,0.9082432929445241,3546.9151254500007,3352.002051669999,3546.7679306,3507.0252641999996,2568.0046201,3603.121085,2551.4080673999997,3659.9830109
102502,G06009704,low,True,7269.243,0.8624372092015187,1892.6299104245006,1690.0016950360014,1892.5778537900003,1871.1766482500004,1366.139496605,1607.07140942,1229.910072895,1321.898310985
10256,G06000120,low,True,5362.8009999999995,0.8960338247617118,1416.8546514980012,1289.4874435284994,1416.8086957699998,1400.6323496099997,1018.7038389450001,1266.77352474,942.2434088049997,1116.9830183249999
1026,G06001906,medium,False,7736.027,0.9082432929445241,3237.6033324499986,3084.271356639999,3237.4641242,3200.8714608,2336.2579161,3375.6766686,2355.7533329,3514.3385075000006
102605,G06001301,medium,False,7338.085999999999,0.7640705232624861,3279.859150149998,3119.998175570008,3279.7386315999997,3244.9232687,2422.4245046999995,3464.2096249,2462.2884928999997,3649.1598083999997
102613,G06006707,low,True,3573.0420000000004,0.8960338247617118,1119.6564110940003,1037.3093976749997,1119.61780827,1108.56646017,847.467094955,1102.5393129099998,829.6568410099999,1085.613836975
102644,G06007509,low,True,711.1120000000001,0.7640705232624861,173.06452226699957,222.00166511099889,173.05823293200007,170.91250044699999,120.247657257,387.439220177,204.472124087,601.8520530019999
102656,G06008507,medium,False,5458.711,0.8079209467363546,2229.2290321599976,2209.193301829998,2229.1525552,2203.7798694,1604.6547706000001,2659.2670903999997,1752.7712316999998,3089.7491440000003
102660,G06007706,high,False,1288.3790000000004,0.8960338247617118,499.65988686000094,726.8280870300017,499.63518125999997,493.48860946,348.22113446000003,1429.0413456600002,716.50404616,2358.51997786
10270,G06009502,medium,False,9169.731,0.8960338247617118,4049.4865620600044,3793.5579771299995,4049.3363292,4005.162289800001,2961.4024904000003,3990.4137076000006,2893.9793393,3932.1438342
102710,G06002906,high,False,12973.099999999999,0.9082432929445241,5735.758142030005,5232.843961029994,5735.5250678,5674.1793594,4224.7098355,5230.470570199999,3960.6318916,4726.1701867
102715,G06007706,high,False,9942.557,0.8960338247617118,4219.5360274600025,3911.804915749997,4219.4150158,4173.5277275,3090.2432592,4116.8455339,3003.4448322,4015.0018891000004
102747,G06007901,medium,False,6003.221,0.7762566405843095,2625.503428509998,2555.1184548800074,2625.4185801999997,2597.0548132999998,1927.183463,2977.7036165,2040.9953628000003,3330.4239287
102801,G06001313,medium,False,1593.8520000000003,0.8960338247617118,645.6036248000006,856.4960246199989,645.56927342,637.7091225199999,451.82302582,1530.3141259200002,800.43392952,2415.1554203200003
102807,G06008105,medium,False,3782.495,0.7640705232624861,1488.5340363100015,1567.0043264600015,1488.4962706,1471.3447646,1066.6439627,2132.4155072000003,1308.9870259,2776.6163583000002
102814,G06006102,high,False,12465.841,0.9319106755115257,5538.211589390002,5061.34475116,5537.997968,5479.1248497999995,4088.1932169999995,5097.2746612,3852.4521923,4657.3153632
102815,G06000120,medium,False,9557.288,0.8960338247617118,4050.0115272899966,3755.248180650001,4049.9212811999996,4006.538248,2982.9675770000003,4012.9270884000002,2925.0027628,3976.6661873999997
102921,G06008515,high,False,8731.641,0.8079209467363546,3705.065798209996,3465.645569979996,3704.9617232,3664.9999409,2721.7948873,3756.4953117,2702.9300782,3808.63799
102941,G06004103,medium,False,11386.074,0.8624372092015187,5130.128454809997,4698.930844590004,5129.976879000001,5076.872464200001,3823.0004084999996,4839.8006898,3653.5110022,4550.4332613
102989,G06000112,medium,False,5905.248,0.7640705232624861,2428.8654462800023,2378.8983408399963,2428.7863586,2401.4398742000003,1755.7742233,2807.6876502,1881.2995576,3186.9938525000002
102995,G06000112,low,True,3599.566,0.7640705232624861,867.4019583449998,816.0229642290009,867.3741882390002,856.676405689,604.182603414,859.7146625690001,590.489698029,852.218586484
103009,G06001906,low,True,9806.712,0.9082432929445241,2834.874774855504,2526.467546471504,2834.7487411100005,2803.7677253300008,2071.3917123250003,2299.38186735,1825.1536904999998,1764.407060005
103014,G06009704,high,False,20948.903,0.8624372092015187,9633.811027819997,8587.470369730005,9633.496847,9534.235396500002,7189.661068,8143.616758100001,6491.303653800001,6655.2097849
103032,G06004104,low,True,4256.58,0.8624372092015187,1055.5233564785003,981.4924243134999,1055.486136965,1042.539484025,736.8226210150001,989.2909214849998,697.3349665850001,923.2959498150001
103035,G06009501,medium,False,5602.853,0.8960338247617118,2312.3319219200002,2286.564409329999,2312.24438,2285.7995961,1661.1206977000002,2714.2857809,1796.8906682000002,3116.7028632
103039,G06009702,high,False,13287.502,0.8624372092015187,5866.99801992,5334.201070860002,5866.7985294,5804.7156833,4338.5262536,5343.171815899999,4066.1553789,4820.410578500001
103047,G06008520,high,False,7029.95,0.8079209467363546,2992.0262230799945,2866.670342580002,2991.9263358,2959.0234192,2182.0229429,3226.3738368,2243.8736707999997,3461.3052251000004
103071,G06005301,high,False,2726.8720000000003,0.7640705232624861,1014.4180056199972,1163.4694251399997,1014.38596832,1001.9338109200002,708.0389127200001,1780.2386017200001,1004.1694905200001,2546.28087812
103088,G06004702,low,True,6600.347,0.8960338247617118,1715.8193707070031,1533.3842321964953,1715.7945087140001,1696.721062309,1246.9692205490003,1491.000540909,1137.456355604,1266.573175834
103097,G06000300,medium,False,7936.427,0.8960338247617118,3240.184671640002,3066.9244538300027,3240.0951075999997,3203.8700006000004,2348.963384,3388.7443208000004,2372.9093701,3537.9573594000003
103141,G06006707,high,False,16211.258000000002,0.8960338247617118,7858.220017509993,7066.735353769991,7857.9405184,7780.3866122,5947.851027799999,6931.477201399999,5497.9982236000005,6006.075752000001
103152,G06004702,low,True,2231.0460000000003,0.8960338247617118,528.5316940019989,525.3343406789986,528.5156289660001,521.9230434210001,366.3455936010001,627.470981211,399.66386795100004,726.5293531259999
103167,G06008515,high,False,12426.414,0.8079209467363546,5754.9275339900005,5267.846671570005,5754.7185398,5694.5687302999995,4273.201410799999,5280.462967699999,4022.6987031,4807.091665100001
1032,G06008900,low,True,8287.338,0.9319106755115257,2333.196736396502,2086.7658440054997,2333.09683776,2307.337277895,1698.586317415,1933.673155865,1512.2445709250003,1534.5726377199999
103234,G06001904,medium,False,7521.758,0.9082432929445241,2990.849267009992,2851.200795150012,2990.7654181199996,2956.61783602,2150.75482392,3193.36612982,2198.4894796200006,3396.49797562
103235,G06007510,low,True,2500.349,0.7640705232624861,609.5201096984997,596.1219050460003,609.498690177,602.0068641469999,425.138920882,685.046886117,448.14493964199994,760.704866992
103237,G06006101,low,True,3106.673,0.9319106755115257,759.5521615499995,726.3203643134995,759.5234344230001,750.115634528,527.959332043,785.259976848,529.008616783,811.132718778
103269,G06006706,medium,False,17612.666,0.8960338247617118,8206.771153300004,7321.350111320004,8206.5815506,8125.5112724,6212.0153211,7190.554737999999,5722.3608512,6175.8946264999995
10329,G06002908,high,False,19336.642,0.9082432929445241,8993.698493759995,8064.236092499998,8993.2856058,8899.8336527,6690.419277800001,7652.674643299999,6058.194033500002,6313.0906017
103302,G06008515,medium,False,5218.357,0.8079209467363546,2199.6815811099973,2195.756779399998,2199.5954788,2174.5285881,1582.2488351000002,2637.2893405,1733.7560006,3075.3462854
