building_id,puma,income,is_care,annual_kwh,scaling_factor,cec_cz,tou_d_4_9_bill,tou_d_4_9_f_bill,F0_WF0_ROE0_bill,F0_WF0_ROE1.0_bill,F0_WF1_ROE0_bill,F50_WF0_ROE0_bill,F50_WF1_ROE1.0_bill,F100_WF0_ROE0_bill
100229,G06008303,medium,False,2461.5350000000003,0.8536704995961909,6,969.8929949999994,1144.0008499999974,959.2750604999998,949.103539,907.1803804999996,1248.5580459999996,1186.2221765,1537.7883769999999
100290,G06003737,low,True,4182.468000000001,0.995376512581759,9,1001.4513360499999,940.7625387499997,990.2885536800001,979.23865005,933.7299904124999,925.69676421,858.0676588499999,861.0881583975
100302,G06011102,high,False,7811.946,0.995376512581759,9,,,3553.1505101000002,3522.3037742,3395.2638340000003,3511.8866409,3323.0375662,3470.5366225999996
100326,G06005921,low,True,11280.612,0.8648656126453748,8,3068.344730450007,2782.467314749999,3049.1886882599997,3020.2408469024995,2901.2523405299994,2699.1104493225,2522.1614280375,2348.9090138400006
10034,G06007119,low,True,4001.501,0.8407500276235722,10,943.6123282249999,888.6647089999997,933.011574075,922.5581054399998,879.5382050924999,878.0685336299998,814.1305720124999,823.111278225
100394,G06003717,high,False,7424.758,0.995376512581759,9,2756.7193360000033,2697.5557099999955,2745.394798400002,2717.0916995000016,2600.5571594000016,2745.0071493000014,2571.8631163000014,2744.6608460000007
10042,G06003718,low,True,4533.797,0.995376512581759,9,1081.250182325001,1009.4154724999999,1069.9566318000002,1058.03456202,1008.9467547075,991.444941705,918.4777482225002,912.9066371699998
100464,G06011104,low,True,4628.2919999999995,0.8536704995961909,6,,,1375.304795685,1363.35703419,1314.1736207549998,1296.43850838,1223.35402845,1217.585376555
10050,G06005919,high,False,3651.8239999999996,0.8648656126453748,8,1247.588598,1365.7528700000014,1235.8017496999996,1221.9250719999995,1164.7972766999992,1466.0675644999994,1381.1688433999998,1696.3411197
100576,G06006507,high,False,3779.176,0.8407500276235722,10,1331.216892,1443.3956200000011,1320.1490750000003,1305.4019808000003,1244.6757761000003,1536.4535907000004,1446.2204020000001,1752.7567227000004
100586,G06011109,medium,False,5182.257,0.8536704995961909,6,,,2364.8273005,2344.2885884,2259.7524559000003,2488.5840113,2362.8804217,2612.2474838
100611,G06005917,low,True,7457.178000000001,0.8648656126453748,8,1936.5092273000032,1771.930255249998,1924.6406286825006,1905.4928292975005,1826.6575711725006,1730.6544164025004,1613.5281455925006,1536.7038948825004
100621,G06006507,low,True,5373.340999999999,0.8407500276235722,10,1287.0785114749985,1188.6092682500034,1276.6376559824996,1262.8544666849996,1206.1095256574995,1168.4306694900001,1084.1307029625,1060.2555864
100629,G06003739,high,False,11307.524,0.995376512581759,9,4616.758728000002,4375.105100000002,4604.546503099999,4560.100049399999,4377.108337,4346.0483231,4074.089150400001,4087.443395000001
100631,G06003754,high,False,6479.499,0.995376512581759,9,2362.787593000001,2348.0511400000005,2350.5313494000015,2325.6643158000015,2223.2558105000016,2404.986245600001,2252.8182483,2459.4642314
10065,G06011109,high,False,9999.932,0.8536704995961909,6,,,4447.8642648000005,4409.2513917,4250.1714785,4282.2960809,4045.9415007000002,4116.7712427
100675,G06005920,high,False,9387.751999999999,0.8648656126453748,8,3964.749524000001,3813.325179999997,3956.325411,3918.3973057,3762.0858516,3801.5351872000006,3569.313577900001,3646.6921672000008
100696,G06007119,medium,False,7994.414,0.8407500276235722,10,3201.316907999995,3115.379450000005,3191.2141472999997,3158.8287775999997,3025.3940349,3125.098031899999,2926.7135563999996,3058.8306949
100731,G06007101,low,True,6699.410999999999,1.0497359105206039,14,1730.3104979750024,1589.771683999999,1720.3132745550006,1702.2146737050007,1627.6092021675006,1542.7984133550008,1431.9906116025004,1365.2982747150004
100769,G06011108,low,True,9342.350999999999,0.995376512581759,9,,,2834.3431976625,2809.7328114675006,2708.3780975025,2552.8811977200003,2402.254178085,2271.3983496600003
100790,G06006524,medium,False,8035.185000000001,0.8407500276235722,10,3122.638045000002,3034.784350000001,3115.0808051999984,3083.247673899999,2952.1490956999983,3058.059573099998,2863.1915567999986,3000.9684203999986
100816,G06006514,high,False,17118.755,0.8407500276235722,10,6904.872715000003,6390.0912299999945,6892.0849374,6827.3565465,6561.1329617,6310.4101399,5914.8924884,5728.8854386
100846,G06003761,high,False,5706.519,0.8536704995961909,6,2090.412273,2112.0058800000006,2077.0457283,2055.4506925,1966.602341,2184.1128734000004,2052.0681030000005,2291.190461700001
100855,G06006502,medium,False,3897.2879999999996,1.4172145412832236,15,1355.1246859999994,1461.752149999996,1344.4055173000006,1329.3547975000004,1267.4364306000004,1556.0364186000002,1463.9939387000004,1767.6348794000003
10092,G06006515,low,True,364.44,1.4172145412832236,15,126.28999999999999,153.98482700000073,82.21944014999998,81.29096117999997,77.47178336999997,179.50954160999999,173.83202022,276.79855173
100939,G06003780,medium,False,4996.075,0.8536704995961909,6,1789.4896949999995,1844.4741699999997,1778.5821890000007,1759.653558,1681.7230705000004,1928.0910169000003,1812.3199225000003,2077.6778078
10094,G06003760,low,True,4588.806000000001,0.8536704995961909,6,1101.430618850003,1027.8507485000002,1088.1539959500003,1076.3388181575003,1027.6835009625001,1011.3291576525004,939.0110944575002,934.5015211425003
100976,G06005925,high,False,7490.691999999999,0.8536704995961909,6,2920.407644000002,2858.1451199999997,2908.6968756000006,2879.8731175,2761.3208815999997,2900.3315116,2724.0521757000006,2891.8508047999994
10101,G06007102,medium,False,16109.462,1.0497359105206039,14,6765.206553999996,6297.86184000001,6757.298994699998,6693.868189699998,6432.743408199998,6195.305211099998,5807.151325099998,5633.115616399998
10102,G06003715,high,False,7143.745,0.995376512581759,9,2641.695964999999,2595.739950000002,2631.3433188000017,2604.0228436000016,2491.5756748000013,2646.807086000002,2479.720348700001,2662.2784973
101073,G06006507,high,False,10481.155999999999,1.4172145412832236,15,4222.197091999999,4019.3827599999972,4216.745891099999,4175.3269298000005,4004.8643064,4006.7594426999985,3753.2831555999983,3796.557494399999
101126,G06005916,medium,False,2516.0139999999997,0.8648656126453748,8,894.5259779999985,1066.0733200000006,883.7121732,873.8556661999999,833.2587135000001,1178.1700015000001,1117.8333812,1472.6158091000002
101127,G06005918,low,True,8179.214999999999,0.8536704995961909,6,2139.7257458750005,1952.2401500000003,2127.44348154,2106.56815776,2020.6525812975003,1905.9238170300002,1778.2383441675001,1684.4143678350001
101156,G06007111,high,False,10585.769,0.8407500276235722,10,4182.551702999997,3974.8205599999987,4172.6604467,4131.6121410000005,3962.7106096999996,3968.7593976999988,3717.6399598999988,3764.724475599999
101162,G06007111,high,False,26367.147,0.8407500276235722,10,11228.396959,10278.941049999992,11220.135538300001,11117.879653600003,10696.887574600003,10037.5198713,9411.979564300002,8854.8776773
101192,G06005908,low,True,4370.336,0.8536704995961909,6,1031.8312405999964,965.1823310000011,1020.3718128074999,1009.206430785,963.2511102824999,954.0364790999998,885.7422983999998,887.7090103575
101193,G06003738,high,False,19827.554999999997,0.995376512581759,9,8193.475575000002,7551.380489999991,8181.604439599999,8106.079243399998,7795.103143399997,7426.249919399999,6964.2590167,6671.0670752999995
101235,G06002905,high,False,19692.975,0.9082432929445241,13,8189.821804999998,7554.051980000003,8177.166765599998,8101.813381099999,7791.9906107000015,7426.036608800003,6965.5664430000015,6674.8041280000025
101271,G06007111,low,True,6950.202,0.8407500276235722,10,1734.0094149500007,1585.5142564999994,1723.1217552899993,1704.9555620999988,1630.1689409474989,1544.8198109474988,1433.6716404449992,1366.5035878574995
101329,G06010703,high,False,11649.221,0.9082432929445241,13,,,5143.5297390999995,5098.8114768,4914.9514219,4881.4572395000005,4608.0451101,4619.197703000001
101357,G06003740,medium,False,4931.673,0.995376512581759,9,1758.9931610000017,1817.004530000002,1746.2315261999995,1726.9026083999995,1647.2956738999994,1889.1973872999993,1770.8749066999994,2032.1222874
101503,G06005920,low,True,3029.7560000000003,0.8648656126453748,8,704.0902083499998,679.9711992499995,692.90054991,685.1016524925,653.0140335824997,680.4078828149999,632.7131625075,667.9053907575002
10151,G06007103,high,False,8212.578,1.0497359105206039,14,3214.159556,3117.9683900000005,3205.761160600001,3173.176888600001,3039.0317609000012,3136.918976800001,2937.528398400001,3067.9639161000005
101539,G06002905,low,True,3704.959,0.9082432929445241,13,849.1560452750001,803.6162209999977,837.8274214800003,828.3745480725004,789.4727330850003,798.8758796775,741.0569411550002,759.9254971875
101540,G06005921,high,False,23962.357000000004,0.8648656126453748,8,10278.550888999995,9442.12011,10266.2628893,10173.495884199998,9791.5620635,9235.245143399998,8667.660714699998,8204.150348199999
101544,G06007112,low,True,2366.9930000000004,0.8407500276235722,10,556.3874231749977,553.2945702500001,545.0477496300001,538.9236539775001,513.7214060475001,559.2971320275,521.8390268850001,573.5419332
101574,G06006522,low,True,8919.375,0.8407500276235722,10,2358.326412874998,2147.3592410000015,2347.6776050699996,2324.0589846974995,2226.787104149999,2082.0764818874995,1937.521375409999,1816.4454738224993
101587,G06007118,low,True,6065.950000000001,0.8407500276235722,10,1521.130065499999,1400.687801749998,1510.6522648949997,1494.4944944474996,1427.9919360749998,1364.4857143424997,1265.6140340474994,1218.2558714699999
101592,G06011103,medium,False,6743.831,0.8536704995961909,6,,,2906.3806774000004,2881.1214674,2777.1966192,2954.8833454,2800.4154703,3003.4057871000005
101608,G06005907,medium,False,4370.258,0.8648656126453748,8,1591.6864160000005,1676.0842899999996,1579.8286755999995,1562.5987043999996,1491.604286599999,1756.2800562999992,1650.7978445999988,1932.7265771999996
101647,G06003737,medium,False,7089.874,0.995376512581759,9,2663.662427999998,2620.238349999999,2653.9892011000015,2626.4892290000016,2513.2234614000017,2666.3019584000017,2498.019161800001,2678.640142800001
101656,G06003739,high,False,1081.7560000000003,0.995376512581759,9,373.01993200000163,611.9774,361.652572,357.56877840000004,340.77065200000004,748.5197516,723.5481004000001,1135.3833812000003
101664,G06007112,high,False,21306.318,0.995376512581759,9,9063.291456000003,8351.694509999998,9054.678678600003,8971.237046200002,8627.7238818,8172.8104087,7662.304334799998,7290.841233599999
101681,G06005921,high,False,9033.639,0.8648656126453748,8,3538.1722330000025,3403.3912,3526.0527511000005,3491.821617100001,3350.911318300001,3430.977874500001,3221.5827472000005,3335.937407200001
101694,G06007103,high,False,14830.011999999999,1.0497359105206039,14,6142.845414000005,5735.634850000004,6132.506236199998,6074.502702499997,5835.701908899997,5657.238571199997,5302.302668299997,5181.859880699997
10170,G06003764,high,False,4790.6,0.8648656126453748,8,1700.279099999999,1764.9209000000012,1687.0901007,1668.8784230999995,1593.9171949999993,1848.1234882999997,1736.7493170999996,2009.1882721999996
101708,G06011104,low,True,6789.434,0.8536704995961909,6,,,2038.6219909950003,2020.9048742925002,1948.0338264600002,1867.6880792850004,1759.3173512625003,1696.6671932850002
10171,G06005913,high,False,10365.398000000001,0.8648656126453748,8,4102.357406000005,3904.9837000000052,4090.0045625000007,4050.8470012,3889.7492220000004,3916.5812241000012,3677.2627612000006,3743.2557982000017
10176,G06011103,medium,False,6564.929000000001,0.8536704995961909,6,,,2876.9697997000003,2851.9689454000004,2749.0925843,2929.5678029,2776.6740215,2982.1550618
101802,G06003772,high,False,15353.877,0.8704186294422617,16,6264.771798999999,5832.9395800000075,6251.836155399998,6192.7700578999975,5949.700954099997,5759.985748599997,5398.708331599997,5268.045093199998
101803,G06003717,medium,False,1368.0630000000003,0.995376512581759,9,496.37893100000065,721.879970000001,484.96291180000003,479.5684255,457.32968059999996,850.7278689999999,817.6888081999999,1216.4957557
101847,G06005907,high,False,7824.488,0.8648656126453748,8,2982.5588760000005,2904.607940000001,2966.0293795000007,2936.6486671000007,2815.7819721,2948.733643600001,2769.0835123000006,2931.4485475000006
101863,G06003766,medium,False,2116.222,0.8536704995961909,6,723.8598639999958,914.1974299999993,712.0077169000002,703.9847919000001,670.9562811000001,1035.8542917,986.7664861000001,1359.7045819000002
101877,G06005906,high,False,8232.4,0.8648656126453748,8,3219.398840000004,3122.276039999996,3207.1203699000002,3175.6371398000006,3046.1342049,3156.3367886,2963.9135196000007,3105.5706631000003
10191,G06007118,high,False,8067.125,0.8407500276235722,10,3009.963565000001,2920.6086900000005,2998.0935237999993,2967.2624789999986,2840.3273848999984,2957.251993099999,2768.578169299999,2916.388700799999
101945,G06005914,high,False,10735.43,0.8536704995961909,6,4380.642549999998,4165.877339999997,4369.3593765999985,4327.892575999998,4157.041775799999,4158.089312800001,3904.2433766,3946.8610088000005
10195,G06011107,high,False,12221.674,0.995376512581759,9,,,5397.354058,5350.4621141,5157.459178000001,5099.9587898,4813.1229721,4802.5458466
101967,G06005908,high,False,8160.897,0.8648656126453748,8,3205.6875989999994,3111.925440000002,3196.2532816000007,3164.870647300001,3035.761322800001,3146.993262700001,2955.1390414000007,3097.718982100001
101992,G06002905,low,True,7850.795,1.0497359105206039,14,2126.9929913749993,1949.9265200000016,2114.12929014,2093.05451115,2006.31927942,1889.3724759524998,1760.4100276274999,1664.5096954725
102086,G06005907,high,False,2858.013,0.8648656126453748,8,981.290640999995,1136.764030000001,970.2918392000001,959.3829096999998,914.4617665999999,1247.9664299999997,1181.2149854,1525.6536439000001
102185,G06005924,low,True,4054.583,0.8648656126453748,8,932.1407869250003,875.5091412500008,920.0497275449999,909.7811680049997,867.5489628899999,868.1583728999999,805.3889853224998,816.2692231425001
102196,G06007116,high,False,6295.697000000001,0.8407500276235722,10,2261.8397090000094,2255.7419500000024,2252.432042099999,2228.4818746999986,2129.8857468999986,2321.690124799999,2175.1960909999993,2390.9878736
102274,G06007110,high,False,9572.817,0.8407500276235722,10,3718.171248999998,3558.048850000003,3709.536859699999,3672.5056873999984,3520.127242999999,3569.8964344999986,3343.4436278999983,3430.2298710999985
10232,G06003713,medium,False,7385.449,0.995376512581759,9,2772.2380129999997,2714.921909999999,2759.8529316000017,2731.4199919000016,2614.4032270000016,2757.5056094000015,2583.5548364000015,2755.0935911000006
10233,G06003768,high,False,14722.129,0.8536704995961909,6,6255.914852999998,5853.774789999997,6250.286050999999,6192.442202599998,5954.457792999999,5777.979971599998,5424.054682099999,5305.3534887
10236,G06003711,medium,False,10133.080999999998,0.995376512581759,9,4006.834926999999,3820.380119999999,3995.753994100001,3956.5732949,3795.3501373000013,3821.7809335000015,3582.1783000000014,3647.7321612000014
102394,G06007104,low,True,4833.507,0.8704186294422617,16,1300.1032790750016,1218.7602695000005,1290.2142974400003,1277.0123971500002,1222.6866652350006,1191.3115542825,1110.5111619075,1092.3051704775003
10240,G06007112,high,False,3899.544,0.8407500276235722,10,1339.7913380000023,1446.3127699999998,1328.3451436,1313.4245231999998,1251.9790687,1541.8424388000003,1450.5195515999999,1755.3368305000008
102405,G06011108,high,False,6889.229,0.995376512581759,9,,,3068.1366802000002,3041.4728306,2931.7684956,3094.2083193,2931.1551492999997,3120.2192645000005
102409,G06003768,medium,False,5336.406,0.8536704995961909,6,1979.066401999998,2018.0553199999997,1968.7788875000008,1948.1472796,1863.2513163000003,2091.1910362,1965.0063952000005,2213.5599243000006
102420,G06005918,medium,False,6227.303000000001,0.8536704995961909,6,2373.645820999999,2370.7625799999983,2362.1110719000003,2338.0689808,2239.0116241000005,2429.5903341000003,2282.4031155000002,2497.0888362000005
102429,G06006511,low,True,6872.792,0.8407500276235722,10,1798.2192961999988,1652.1799700000008,1787.9367795074998,1769.2940581199998,1692.4964874299997,1601.825438932499,1487.6778472049996,1415.65393284
102449,G06005921,high,False,14583.552,0.8648656126453748,8,6150.129854000001,5754.50291,6137.8650269,6080.9466625000005,5846.607612999999,5680.0968708,5331.973430499999,5222.341481799999
102450,G06005920,high,False,8227.11,0.8648656126453748,8,3308.851600000003,3211.977430000001,3297.788123500001,3265.551864400001,3132.8244931000004,3234.4649007000007,3037.1869756000006,3171.0529927000007
102470,G06010701,low,True,8354.19,0.9082432929445241,13,,,2615.1631778250003,2592.4692547350005,2498.9693452650004,2364.1652657325003,2225.16786774,2113.0898315100003
10248,G06006507,low,True,8390.385,0.8407500276235722,10,2133.558520624999,1939.3735564999995,2122.4784784725,2100.857162444999,2011.8211850474995,1888.829864782499,1756.4971370024991,1655.2077670499993
102482,G06003736,high,False,4555.62,0.995376512581759,9,1572.0439600000013,1647.7298200000014,1560.8316370000002,1543.4893639000002,1472.0987891,1735.7312033000003,1629.6615560999999,1910.6595609000003
102524,G06007104,high,False,3131.467,0.8704186294422617,16,1193.2697290000006,1335.8907799999995,1183.7059774000006,1170.8927258000008,1118.0606202000006,1430.6472055000004,1352.1149167000003,1677.5482653
102583,G06003779,low,True,7871.053,0.8648656126453748,8,2068.315765174998,1890.60660875,2056.8000299625005,2036.5460764875006,1953.1457850600004,1845.0821175375002,1721.16360732,1633.3923314175004
102597,G06007103,medium,False,11016.655,1.0497359105206039,14,4349.489115000001,4121.50633,4339.213462499997,4296.773015699997,4122.0837932999975,4112.9347308,3853.3137838000002,3886.632103000001
102620,G06006511,medium,False,5447.453,0.8407500276235722,10,1965.5159409999997,1999.2856500000005,1954.3025460000001,1932.77836,1844.1473122,2062.2350032,1930.5168319000004,2170.1219075000004
102665,G06003759,low,True,5159.206999999999,0.8648656126453748,8,1241.2299275750006,1149.5540855000006,1230.701244525,1217.567676915,1163.5702069499998,1133.1041638574998,1052.8347038024997,1035.4871865524997
10271,G06003711,high,False,13382.137,0.995376512581759,9,5395.532229,5056.371790000003,5384.253501,5332.965592699999,5122.183317599999,5017.560645399999,4704.0689944,4650.579014100002
102713,G06006502,medium,False,1686.678,1.4172145412832236,15,597.5278159999978,808.0539499999991,586.7315300999999,580.1643889999998,553.1681209999999,933.9598897999998,893.7989769999999,1281.1461563999999
102768,G06003782,medium,False,10200.887999999999,0.8648656126453748,8,4155.4078960000015,3965.766159999989,4144.909144899999,4105.329017499999,3942.2929248999994,3963.9199320000007,3721.6286383000006,3782.9160139000014
102852,G06005916,low,True,5023.992,0.8648656126453748,8,1262.132196949999,1174.7460507499998,1252.4496372000003,1239.1585621875001,1184.4071770274998,1151.9633516699996,1070.5980799424995,1051.4704929224995
102899,G06003709,high,False,17026.095,0.995376512581759,9,6555.201065000004,6044.774600000008,6543.398884800001,6482.305571700001,6230.7289797,6018.357094800001,5644.324739600001,5493.684652600001
10291,G06003758,high,False,1872.35,0.8648656126453748,8,645.9960800000009,847.7956300000003,634.8045471000001,627.6590376,598.2710652000001,972.7685474000001,929.074388,1310.7125642
102910,G06003709,low,True,3012.3579999999997,0.995376512581759,9,696.6946883000033,673.1276307500002,685.4025263850002,677.6825260725,645.9003892800001,674.1078837825,626.8768512825001,662.8186685850002
102936,G06003752,medium,False,1516.5240000000001,0.8648656126453748,8,522.1529379999998,740.676309999998,510.7197895999998,504.9659497,481.27835269999997,870.8446985999999,835.6442831000002,1230.9761161000001
102948,G06006515,high,False,8710.521,1.4172145412832236,15,3286.283127,3166.6886400000017,3274.6579415999995,3241.2745139999993,3103.8235476999994,3193.0463823999994,2988.8200418999995,3111.4705971999992
102949,G06011107,low,True,3009.251,0.995376512581759,9,,,922.3922588175002,914.3853247125,881.3968665975002,906.4275909825001,857.4140390700001,890.4590489850001
10298,G06003738,low,True,7366.732999999999,0.995376512581759,9,1819.7152159250006,1658.005611499999,1806.4234525725012,1787.713491667501,1710.727071435001,1619.5919772450009,1505.2014880500012,1432.8040525125004
102993,G06005907,medium,False,2831.523,0.8648656126453748,8,960.0748410000035,1116.7932599999997,948.7823749,938.0775947999999,894.0249656,1229.8150294000002,1164.3433575,1510.8522203000002
102998,G06006520,high,False,13049.491,0.8407500276235722,10,5053.468506999999,4729.942429999998,5043.250399400001,4994.669458999999,4794.602849099999,4718.3460737000005,4420.942208699999,4393.585536399999
10300,G06007103,high,False,4904.662,1.0497359105206039,14,1735.2017539999993,1794.4826399999977,1724.2650327999997,1705.0639716999997,1626.002276999999,1869.3552339999992,1751.8547156999994,2014.4102423999998
103045,G06006507,high,False,4858.8859999999995,0.8407500276235722,10,1696.4321519999949,1757.8645099999985,1682.7807120999998,1664.3251574999997,1588.3296711999997,1839.7833111999998,1726.8490109,1996.8073098000002
103076,G06003754,medium,False,5097.968,0.995376512581759,9,1760.6723260000008,1810.867830000005,1749.1812651000005,1730.0400964000005,1651.3385916000002,1895.7173113999997,1778.8381866,2042.3324684000002
103086,G06005926,high,False,8303.322,0.8648656126453748,8,3237.1804440000037,3136.7243100000014,3218.7918745000006,3187.2087021000007,3057.3303032000003,3166.4394652000005,2973.3325955000005,3113.997279000001
103094,G06003739,low,True,3190.5510000000004,0.995376512581759,9,764.0080244749997,734.7877939999998,752.749688025,744.3447658874999,709.7199887699999,730.4339112374998,678.99155259,708.1189476225
10322,G06005918,low,True,3170.1969999999997,0.8536704995961909,6,733.177421075003,704.6029212499998,721.54746675,713.4220221525,679.9673439000002,703.755340365,654.0349274399998,685.9663449674999
103233,G06003762,high,False,7641.401,0.8536704995961909,6,2933.112286999993,2863.7664399999976,2921.1824866000006,2892.2070217000005,2772.9299165000007,2910.1083804000004,2732.8547122000004,2899.0589616000007
10328,G06003709,medium,False,7651.897000000001,0.995376512581759,9,2955.020139,2885.1809799999987,2943.6677583000014,2913.6415128000017,2790.038855900001,2915.791628500001,2732.0998281000016,2887.8509086000013
103291,G06005925,low,True,11204.064,0.8536704995961909,6,3140.7526581500024,2857.3037277499984,3131.827189739999,3102.2424810224998,2980.414248164999,2770.852646257499,2589.7930036275,2409.8428823550003
103305,G06007107,high,False,6225.147000000001,0.8407500276235722,10,2247.3423890000017,2244.5604799999987,2236.063447699999,2211.8687591999987,2112.2870251999984,2301.430655399999,2153.399501099999,2366.7306575000002
103309,G06006502,medium,False,6982.887000000001,1.4172145412832236,15,2520.0604890000022,2481.6648000000023,2510.1860362,2483.1092602999997,2371.7329731,2529.6907078,2364.0901289999997,2549.1073880000004
103310,G06006515,medium,False,1635.0890000000002,1.4172145412832236,15,600.6940029999956,813.6448199999966,590.0715646,583.5239404,556.5938755000001,937.5585686,897.4936398999998,1284.989783
103315,G06006522,medium,False,6865.545,0.8407500276235722,10,2472.261575000001,2439.3809599999963,2460.841788099998,2434.8576704999987,2327.912700799998,2497.6506181999985,2338.7217595999987,2534.4821420999997
103323,G06006516,high,False,11284.708,0.8407500276235722,10,4517.060846000003,4276.479569999993,4506.8255609,4462.8753831,4282.0371538,4256.532619399998,3987.6416086999984,4006.0810053999994
103386,G06005909,low,True,4704.725999999999,0.8648656126453748,8,1112.1050418500006,1034.847609500001,1100.2983995249995,1088.3064021074995,1038.9808865249997,1020.8603606249995,947.5488211574994,941.4216352499997
103403,G06010703,high,False,9660.635999999999,0.9082432929445241,13,,,4327.7276688,4290.135665,4135.424479300001,4178.9119878,3948.8684806000006,4029.9909659000004
103431,G06006525,high,False,4985.941,0.8407500276235722,10,1761.8907070000014,1817.3514800000005,1748.9009544999988,1729.4493229999987,1649.3572128999992,1889.9826650999994,1770.9458522999998,2031.0350984
10344,G06003757,medium,False,6005.755,0.8648656126453748,8,2375.1310650000014,2382.6605800000007,2364.1203297000006,2340.1488470000004,2241.4626526,2432.9457354,2286.2219076999995,2501.653779699999
103442,G06006524,medium,False,8461.340999999999,0.8407500276235722,10,3306.6754470000024,3198.792419999997,3300.445441099999,3266.9856196999986,3129.2825214999984,3217.6808076999982,3012.906355199999,3134.7519221999983
103445,G06008303,medium,False,455.1990000000001,0.8536704995961909,6,163.367642999999,431.7732900000007,152.03046659999998,150.3132553,143.25010959999994,576.7066511999999,566.206736,1001.3820195000001
103462,G06003771,high,False,4254.134,0.995376512581759,9,1567.0295579999959,1656.885259999998,1556.6264299000006,1539.6730657000005,1469.8647381000003,1737.6248518000002,1633.8513699,1918.5596741000004
10348,G06003712,high,False,21369.636,0.995376512581759,9,9008.100582000003,8293.52769,8997.474135599996,8914.868541799997,8574.763364399998,8128.908588299999,7623.515728599999,7260.320815599999
103492,G06003761,low,True,5671.573,0.8536704995961909,6,1413.6969581750022,1305.7663047499987,1402.7312226150004,1388.1588273000002,1328.1517553175001,1281.8448730425002,1192.6810893225004,1160.9800154700006
103514,G06003778,high,False,6520.1849999999995,0.8648656126453748,8,2481.4162349999992,2464.767539999998,2467.9016704000005,2442.8588251000006,2339.7972456000007,2519.781893300001,2366.6212348,2571.6638120999996
103528,G06006502,low,True,783.1080000000001,1.4172145412832236,15,187.99179229999908,235.1476910000005,176.65104294,174.65609103750003,166.45021634250003,256.9039149675,244.70527757249997,337.15452000749997
103542,G06006511,medium,False,2411.172,0.8407500276235722,10,894.9940239999997,1071.468940000001,884.735299,874.9608474,834.7116979000001,1180.5237865,1120.6842702,1476.2613397
103567,G06011109,high,False,6613.6230000000005,0.8536704995961909,6,,,2863.1249717000005,2838.2438251,2735.8688667,2917.6425977000004,2765.4699020000003,2972.1615116000003
103568,G06003762,high,False,10709.433,0.8648656126453748,8,4479.386441000002,4265.843090000002,4470.027328599999,4427.6156353999995,4252.9359011,4243.8838341,3984.3646701000007,4017.7246018000005
103642,G06006519,low,True,7947.492,0.8407500276235722,10,2095.4953914500015,1915.3612077500006,2085.7288756724997,2064.3887362949995,1976.5055014874993,1856.5282369874992,1725.8680063199993,1627.247531692499
