building_id,puma,income,is_care,annual_kwh,scaling_factor,cec_cz,tou_d_4_9_bill,tou_d_4_9_f_bill,F0_WF0_ROE0_bill,F0_WF0_ROE1.0_bill,F0_WF1_ROE0_bill,F50_WF0_ROE0_bill,F50_WF1_ROE1.0_bill,F100_WF0_ROE0_bill,assigned_pv,assigned_battery,assigned_ev,assigned_hp,ev_daily_miles,native_annual_kwh,grid_import_kwh_s1_ev,grid_export_kwh_s1_ev,export_value_s1_ev,self_consumption_kwh_s1_ev,F0_WF0_ROE0_bill_s1_ev,F0_WF0_ROE1.0_bill_s1_ev,F0_WF1_ROE0_bill_s1_ev,F50_WF0_ROE0_bill_s1_ev,F50_WF1_ROE1.0_bill_s1_ev,F100_WF0_ROE0_bill_s1_ev,tou_d_4_9_bill_s1_ev,tou_d_4_9_f_bill_s1_ev,annual_kwh_s1,pv_size_kw_s2,solar_gen_kwh_s2,self_sufficiency_s2,grid_import_kwh_s2_pv_stor,grid_export_kwh_s2_pv_stor,export_value_s2_pv_stor,self_consumption_kwh_s2_pv_stor,F0_WF0_ROE0_bill_s2_pv_stor,F0_WF0_ROE1.0_bill_s2_pv_stor,F0_WF1_ROE0_bill_s2_pv_stor,F50_WF0_ROE0_bill_s2_pv_stor,F50_WF1_ROE1.0_bill_s2_pv_stor,F100_WF0_ROE0_bill_s2_pv_stor,tou_d_4_9_bill_s2_pv_stor,tou_d_4_9_f_bill_s2_pv_stor,pv_size_kw_s3,solar_gen_kwh_s3,self_sufficiency_s3,annual_kwh_s3,grid_import_kwh_s3_pv_ev_stor,grid_export_kwh_s3_pv_ev_stor,export_value_s3_pv_ev_stor,self_consumption_kwh_s3_pv_ev_stor,F0_WF0_ROE0_bill_s3_pv_ev_stor,F0_WF0_ROE1.0_bill_s3_pv_ev_stor,F0_WF1_ROE0_bill_s3_pv_ev_stor,F50_WF0_ROE0_bill_s3_pv_ev_stor,F50_WF1_ROE1.0_bill_s3_pv_ev_stor,F100_WF0_ROE0_bill_s3_pv_ev_stor,tou_d_4_9_bill_s3_pv_ev_stor,tou_d_4_9_f_bill_s3_pv_ev_stor,is_fully_electrified
<<<<<<< Updated upstream
100005,G06005924,high,False,11860.042,0.8648656126453748,8,4968.786404000003,4701.164430000001,4971.4497027,4913.180112699999,4181.095731699999,4532.692901,3864.8014709000004,4094.110163200001,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
100017,G06003760,low,True,1657.437,0.8536704995961909,6,376.28806432500085,395.7058755000004,376.19269249500013,370.9123589925001,304.57327482000005,480.72297416250007,360.84960479999995,585.285422805,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
100062,G06003739,high,False,2296.21,0.995376512581759,9,773.0657999999981,954.9439299999998,772.9096434000002,762.0629654,625.7991448000001,1437.4465753000002,1006.1964015,2102.0457079000003,1,1,1,0,10.098673448995061,2296.21,3524.881936294399,0.0,0.0,0.0,1146.947676828365,1130.7264848188095,926.9085980491034,1686.3883012462807,1228.317060633094,2225.9624903232384,1147.1038334283646,1271.2343824225236,3524.881936294399,4.0,7959.948932673133,1.0,645.402193404455,5812.133224277442,1322.035466685187,2147.8157083956903,0.0,0.0,0.0,916.9032000000001,539.7588000000001,1833.8064000000002,0.0,289.79999999999995,4.0,7959.948932673133,1.0,3524.881936294399,670.9427407395583,4586.46848231436,1234.1390513353172,3373.480450358773,0.0,0.0,0.0,916.9032000000001,539.7588000000001,1833.8064000000002,0.0,289.79999999999995,False
100064,G06007111,medium,False,3148.42,0.8407500276235722,10,1057.2070099999971,1199.0312700000002,1057.0679049000003,1042.2244302000001,855.7550882999999,1628.6213137,1177.4363614,2200.2602794,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
100096,G06005926,high,False,10550.974,0.8648656126453748,8,4170.179478000004,3964.0837000000065,4169.8516652,4120.241814099999,3497.2034495000007,3932.8274180000008,3308.3014978,3696.0507107000003,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
100118,G06005912,high,False,4350.091,0.8536704995961909,6,1490.8526370000009,1576.19836,1490.4559071999997,1470.0822453999995,1214.3147462999996,1933.6358286999998,1454.9372664000002,2376.8931737000003,0,0,1,0,15.238619846258029,4350.091,6204.123081294727,0.0,0.0,0.0,2217.5480967351295,2189.0644414529525,1831.3597187533921,2471.961138751587,1952.7903260019086,2726.559290514968,2217.9448265351284,2216.1510417142777,6204.123081294727,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False
100153,G06003718,high,False,6118.508,0.995376512581759,9,2179.912766000004,2182.14289,2179.738979700001,2150.8277391000006,1787.5994751000003,2423.9313810000003,1902.5574653,2668.2920802000003,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
100162,G06003772,high,False,6364.802,0.995376512581759,9,2274.359704000005,2265.01401,2276.7704748000006,2246.5998523000007,1867.5942796000002,2491.741103,1964.1001875999996,2706.8669121000003,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
100163,G06007101,low,True,3515.2509999999997,1.0497359105206039,14,798.9471834750004,759.4258455000008,799.2605648475002,788.0331108375001,647.1657236249999,765.7418505899999,616.2780472950001,732.2383305000001,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
100178,G06006502,medium,False,5599.6720000000005,1.4172145412832236,15,2041.5172639999987,2068.132679999999,2041.9399470000005,2014.6266516000007,1671.4102507000005,2323.2423225000002,1809.8015201000003,2604.6610191000004,0,0,1,0,19.58149199473915,5599.6720000000005,7982.086859359931,0.0,0.0,0.0,2905.5816514279686,2867.84708598837,2393.6422525387625,2944.320252992339,2378.8729660035133,2983.313551533468,2905.158968427968,2819.8008860380532,7982.086859359931,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False
100205,G06007101,low,True,8226.082,1.0497359105206039,14,2103.40391895,1914.4314675000007,2104.364221065001,2077.6074936300006,1741.473169762501,1709.2632356175009,1482.2468514524999,1314.2714571225001,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
100216,G06007101,medium,False,2465.49,1.0497359105206039,14,817.6904800000025,991.6124500000024,816.2264758000001,804.7256783999999,660.2747803,1465.5977916000002,1031.0987856,2115.0374876,0,0,1,0,56.394649381474004,2465.49,9326.83900807934,0.0,0.0,0.0,3291.634198615419,3250.120168814622,2728.422903142175,3242.4224346673477,2658.1448793751033,3193.677573108249,3293.098202815423,3144.536769435712,9326.83900807934,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False
100229,G06008303,medium,False,2461.535,0.8536704995961909,6,958.5779949999995,1132.6858499999976,959.2750604999998,946.5912087999998,787.1656012999999,1580.9845901,1140.5256637,2202.7204432000003,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
100290,G06003737,low,True,4182.468,0.995376512581759,9,990.1363360499997,929.4475387500003,990.2885536800001,976.5236603925,803.5407804149999,897.336744105,735.1068071550001,804.4450269975002,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
100326,G06005921,low,True,11280.612000000001,0.8648656126453748,8,3057.029730450006,2771.1523147499984,3049.1886882599997,3013.1632040624995,2560.6974050774998,2438.6586043125008,2165.4447854475,1828.2869567550003,0,0,1,0,11.6275817225218,11280.612000000001,12695.301109573486,0.0,0.0,0.0,3435.37992035327,3395.1774018356778,2890.209059857791,2727.625869970803,2433.5669074554353,2020.0857195431606,3443.2209625432697,3112.4625348420445,12695.301109573486,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False
10034,G06007119,low,True,4001.501,0.8407500276235722,10,932.2973282249997,877.3497089999997,933.011574075,919.9935998774997,756.4615022925001,857.553672,699.0818828025,782.1483673275001,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
100394,G06003717,high,False,7424.758,0.995376512581759,9,2745.4043360000023,2686.2407099999946,2745.394798400002,2710.1441409000017,2267.2690237000015,2842.076955100001,2289.0739067,2938.9508591999997,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10042,G06003718,low,True,4533.7970000000005,0.995376512581759,9,1069.935182325001,998.1004724999998,1069.9566318000002,1055.1056423174998,868.4901640575001,951.761230545,784.1207563724997,833.6342283075,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10050,G06005919,high,False,3651.824,0.8648656126453748,8,1236.2735980000002,1354.4378700000013,1235.8017496999996,1218.5193823999994,1001.3832370999995,1750.5661181,1287.2009710000002,2265.4311296000005,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
100576,G06006507,high,False,3779.1760000000004,0.8407500276235722,10,1319.9018919999999,1432.0806200000013,1320.1490750000003,1301.7779427000003,1070.9694593000004,1809.6106582000007,1340.8108240000004,2299.1440841000003,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
100611,G06005917,low,True,7457.178,0.8648656126453748,8,1925.1942273000031,1760.6152552499987,1924.6406286825006,1900.7929175625006,1601.1988100775004,1597.1668340250005,1384.6737078074998,1269.8237350799996,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
100621,G06006507,low,True,5373.341,0.8407500276235722,10,1275.763511474999,1177.2942682500034,1276.6376559824996,1259.4718942649995,1043.8369513425002,1104.6567774225002,925.5027010125,932.767721325,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
100629,G06003739,high,False,11307.524,0.995376512581759,9,4605.443728000001,4363.790100000002,4604.546503099999,4549.1872115,3853.570855900001,4233.271517100002,3579.8629650000016,3862.192753500002,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
100631,G06003754,high,False,6479.499,0.995376512581759,9,2351.4725930000022,2336.736140000001,2350.5313494000015,2319.5548649000016,1930.340872100001,2546.6115978000003,2014.9151594999994,2742.8580506999997,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
100675,G06005920,high,False,9387.752,0.8648656126453748,8,3953.434524000002,3802.0101799999984,3956.325411,3909.0562375,3314.966946600001,3773.092234900001,3159.9964681,3589.9783972,0,0,1,0,39.09240525405511,9387.752,14143.994639243372,0.0,0.0,0.0,5879.867211525785,5811.793059949572,4956.199033343099,5212.380774581699,4495.459488667455,4545.289929034746,5876.9763245257855,5502.008576481344,14143.994639243372,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False
100696,G06007119,medium,False,7994.414,0.8407500276235722,10,3190.0019079999956,3104.0644500000053,3191.2141472999997,3150.8474797999997,2643.4712862999995,3168.6179021,2589.9676739999995,3146.1416142000007,1,1,0,0,0.0,7994.414,,,,,,,,,,,,,,4.0,7850.044458854135,0.9819411977981295,3129.17853198251,2699.427707536824,990.0943963665148,5150.616751317311,14.7525185714818,1.614542599984702,0.0,916.9032000000001,539.7588000000001,1833.8064000000002,14.7525185714818,289.79999999999995,,,,,,,,,,,,,,,,,False
100731,G06007101,low,True,6699.411,1.0497359105206039,14,1718.9954979750019,1578.4566839999998,1720.3132745550006,1697.7554589375004,1414.257795382501,1422.6985831350003,1216.5794804324994,1125.1553730524997,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
100790,G06006524,medium,False,8035.1849999999995,0.8407500276235722,10,3111.323045000002,3023.469350000001,3115.0808051999984,3075.4139667999984,2577.0114987999987,3109.031094899999,2533.966279599999,3103.1166623,0,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
100816,G06006514,high,False,17118.755,0.8407500276235722,10,6893.5577150000045,6378.776229999994,6892.0849374,6811.502946400001,5799.795175,5935.1880809,5156.346334399999,4978.6119616999995,1,1,0,0,0.0,17118.755,,,,,,,,,,,,,,7.850594773446127,15406.879500000001,0.9,6982.1747246906025,4763.254279383064,1100.0326149388568,10643.625220616937,1144.8303064580352,1115.6591624816863,750.6205455278109,1385.48460049311,863.4525163552757,1833.8064000000002,1144.8303064580352,1106.4680943975761,,,,,,,,,,,,,,,,,False
100846,G06003761,high,False,5706.519,0.8536704995961909,6,2079.0972730000008,2100.69088,2077.0457283,2050.157549,1712.4451755000002,2368.492913400001,1857.2539214000003,2660.0776955,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
100855,G06006502,medium,False,3897.2880000000005,1.4172145412832236,15,1343.8096859999994,1450.437149999996,1344.4055173000006,1325.6649006000005,1090.2671872000003,1825.3732682000004,1354.7506917,2306.4126499,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10092,G06006515,low,True,364.43999999999994,1.4172145412832236,15,82.23168599999921,142.66982700000074,82.21944014999998,81.06355205999994,66.54449889000001,282.72182169,183.42496541999998,483.23171016000003,1,1,0,0,0.0,364.43999999999994,,,,,,,,,,,,,,4.0,7718.460040233122,1.0,563.2907966460098,7410.562903843049,1439.158120007687,307.8971363900728,0.0,0.0,0.0,227.3916,133.85999999999999,454.7844,0.0,72.0,,,,,,,,,,,,,,,,,False
100939,G06003780,medium,False,4996.075,0.8536704995961909,6,1778.1746949999995,1833.1591699999997,1778.5821890000007,1755.0016483000004,1458.8689910000005,2147.0090662000007,1652.2974891000003,2515.5587015,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10094,G06003760,low,True,4588.8060000000005,0.8536704995961909,6,1090.1156188500026,1016.5357485000004,1088.1539959500003,1073.4362689500006,888.4867029075003,973.0247693025004,806.0523514725002,857.9886593624999,1,1,0,0,0.0,4588.8060000000005,,,,,,,,,,,,,,4.0,7634.0064545933465,1.0,996.2240839906879,3603.1665574062135,1130.257720405519,4030.839897187133,0.0,0.0,0.0,227.3916,133.85999999999999,454.7844,0.0,72.0,,,,,,,,,,,,,,,,,False
100976,G06005925,high,False,7490.692,0.8536704995961909,6,2909.092644000003,2846.8301200000005,2908.6968756000006,2872.8134862999996,2422.0316702000005,2990.8132389000007,2434.6503695,3073.0830414000006,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10101,G06007102,medium,False,16109.462,1.0497359105206039,14,6753.891553999997,6286.54684000001,6757.298994699998,6678.288801399997,5685.541535899997,5835.809286799998,5064.406924299996,4914.592158500002,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10102,G06003715,high,False,7143.745000000001,0.995376512581759,9,2630.380964999999,2584.4249500000005,2631.3433188000017,2597.3234900000016,2169.9483193000015,2756.745839600001,2209.8895877000004,2882.3109486,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
101073,G06006507,high,False,10481.155999999999,1.4172145412832236,15,4210.882091999999,4008.067759999999,4216.745891099999,4165.1575749,3516.9425190999987,3933.316541099999,3298.7331953999987,3650.0572040999996,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
101126,G06005916,medium,False,2516.014,0.8648656126453748,8,883.2109779999982,1054.7583200000006,883.7121732,871.4314453,717.1090195,1514.8296146000002,1076.4017884000002,2146.0006517,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
101127,G06005918,low,True,8179.214999999999,0.8536704995961909,6,2128.410745875001,1940.925150000001,2127.44348154,2101.4485765875,1774.8882392175003,1750.0350233550002,1526.8347144974996,1372.7780788275004,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
101156,G06007111,high,False,10585.769,0.8407500276235722,10,4171.236702999998,3963.5055599999996,4172.6604467,4121.542374999999,3479.348938799999,3900.3119860999986,3268.1420320999982,3628.1732693999993,0,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
101162,G06007111,high,False,26367.146999999997,0.8407500276235722,10,11217.081958999997,10267.626049999995,11220.135538300001,11092.778058900003,9492.701717600003,9173.776394500002,8161.214456699998,7127.942874099999,0,0,1,0,11.655587348887135,26367.146999999997,27785.24346078127,0.0,0.0,0.0,11793.64871380199,11660.088130814913,9982.042903503274,9602.907147276388,8559.389135036476,7412.773570301382,11790.595134501991,10774.488691845265,27785.24346078127,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False
101192,G06005908,low,True,4370.335999999999,0.8536704995961909,6,1020.5162405999965,953.8673310000013,1020.3718128074999,1006.467827535,831.7992131549998,924.2709199274999,761.3828691149997,828.2506531500003,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
101193,G06003738,high,False,19827.555,0.995376512581759,9,8182.160575000003,7540.065489999991,8181.604439599999,8087.535693599997,6905.791068899999,6909.839762200001,6063.458684499999,5638.575994400001,1,1,0,0,0.0,19827.555,,,,,,,,,,,,,,8.967293459259572,17844.7995,0.9,7065.078064510068,4579.180348353942,1124.5831468706833,13265.61915164606,1128.0021823990733,1098.53374752646,729.831710259492,1361.8365369244357,838.3664972654165,1833.8064000000002,1128.0021823990733,1085.7435133670986,,,,,,,,,,,,,,,,,False
101235,G06002905,high,False,19692.975,0.9082432929445241,13,8178.506805,7542.736980000002,8177.166765599998,8083.3768454,6905.649385900003,6912.940997100002,6068.115114400001,5649.026134900002,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
101271,G06007111,low,True,6950.202,0.8407500276235722,10,1722.6944149500007,1574.1992564999998,1723.1217552899993,1700.4939898274986,1416.2140829474986,1424.0463587399993,1217.6277540149995,1125.0715915125002,0,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
101357,G06003740,medium,False,4931.673,0.995376512581759,9,1747.6781610000016,1805.689530000002,1746.2315261999995,1722.1512048999996,1419.524984,2102.716427,1605.3891860999995,2459.3080533000007,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
101503,G06005920,low,True,3029.756,0.8648656126453748,8,692.7752083499997,668.6561992499998,692.90054991,683.1904315049998,561.2121167849999,694.3923282225002,552.4230140175,695.9328333525001,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10151,G06007103,high,False,8212.578000000001,1.0497359105206039,14,3202.844556,3106.6533900000004,3205.761160600001,3165.173800900001,2655.186676400001,3178.2716382000012,2598.582413800001,3150.9000661,0,0,1,0,17.587116146056392,8212.578000000001,10352.343797770194,0.0,0.0,0.0,4071.135210566703,4021.1879876537705,3393.5536084063456,3825.787045619045,3199.3881994467347,3580.681113258818,4068.218605966703,3871.4584474715048,10352.343797770194,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False
101539,G06002905,low,True,3704.959,0.9082432929445241,13,837.8410452750004,792.3012209999979,837.8274214800003,826.0565955075002,678.1865017950004,791.3604217125002,639.1132868999999,744.9628398750001,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
101540,G06005921,high,False,23962.357,0.8648656126453748,8,10267.235888999994,9430.805109999998,10266.2628893,10150.721471399998,8698.9807749,8494.6406305,7540.984652699999,6723.541607799999,0,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
101544,G06007112,low,True,2366.993,0.8407500276235722,10,545.0724231749973,541.97957025,545.0477496300001,537.4213462350001,441.62015008500003,595.0188895125001,463.44564511499993,645.0268254524999,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
101574,G06006522,low,True,8919.375,0.8407500276235722,10,2347.0114128749988,2136.044241000001,2347.6776050699996,2318.252797507499,1948.5083167649996,1890.3466873874993,1649.9808924149988,1433.1350081700002,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
101587,G06007118,low,True,6065.950000000001,0.8407500276235722,10,1509.8150654999993,1389.3728017499986,1510.6522648949997,1490.5259804474995,1237.6660733324993,1269.7991770124997,1075.8489546674998,1029.0106380150003,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
101608,G06005907,medium,False,4370.258,0.8648656126453748,8,1580.3714160000004,1664.769289999999,1579.8286755999995,1558.3586697999992,1288.5325352999996,1997.0439077999995,1512.7437975999997,2414.3475802000003,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
101647,G06003737,medium,False,7089.874,0.995376512581759,9,2652.347427999998,2608.923349999999,2653.9892011000015,2619.729129500002,2189.267359800002,2773.6889209000014,2225.6098062,2893.5450871,0,0,1,0,29.07178405752236,7089.874,10626.941060331887,0.0,0.0,0.0,4084.4663356503784,4034.734260574973,3409.799698600577,3844.0422376162314,3218.751371637857,3603.980026589423,4082.8245625503773,3873.1583327147855,10626.941060331887,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False
101656,G06003739,high,False,1081.7559999999999,0.995376512581759,9,361.7049320000015,600.6624,361.652572,356.5685528,292.7086776,1160.2875736,757.7855452000001,1958.9501688000003,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
101664,G06007112,high,False,21306.318,0.995376512581759,9,9051.976455999999,8340.379509999997,9054.678678600003,8950.738390600001,7644.967981299999,7553.430893799999,6657.751519399999,6052.5411392,1,1,1,0,26.522257148496205,21306.318,24533.1926197337,0.0,0.0,0.0,10359.706341591756,10241.650908337318,8758.462512068176,8529.916748590476,7563.7969114297775,6700.672609739709,10357.004118991754,9493.74406586426,24533.1926197337,9.636085036319631,19175.686199999996,0.8999999999999999,7319.67124620084,4720.1460419613595,1060.2170547038418,14455.540158038637,1266.3840767283186,1235.83611713344,853.5720366764376,1475.2261091558485,946.2996563338997,1833.8064000000002,1265.9025430935012,1211.6779945220635,9.636085036319631,19175.686199999996,0.7816221271003961,24533.1926197337,9311.798941637451,3498.9492532706595,1017.7673343222073,15676.736946729337,2022.990379725214,1984.0200147937135,1496.2296445586185,2036.3762559996876,1465.5539066941535,2049.807984921051,2022.5088460903967,1874.6542958334378,False
101681,G06005921,high,False,9033.639,0.8648656126453748,8,3526.8572330000025,3392.0761999999995,3526.0527511000005,3483.4229493000007,2947.8642344000004,3451.0806460000013,2861.2791264000007,3376.3542789999997,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
101694,G06007103,high,False,14830.012,1.0497359105206039,14,6131.530414000006,5724.3198500000035,6132.506236199998,6060.253429199998,5152.450629999997,5368.274371099998,4630.6249162999975,4604.322707900002,1,1,0,0,0.0,14830.012,,,,,,,,,,,,,,7.206990175796212,13347.0108,0.8999999999999999,4458.8621139551815,2568.015082929499,959.5406758225347,10778.995717070502,432.76104766656704,414.0814630719681,180.22790875235,916.9032000000001,539.7588000000001,1833.8064000000002,432.76104766656704,512.9945283106733,,,,,,,,,,,,,,,,,False
10170,G06003764,high,False,4790.6,0.8648656126453748,8,1688.964099999999,1753.605900000001,1687.0901007,1664.4108019999994,1379.5318960999998,2076.3805857999996,1586.1184218999997,2465.7860465000003,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10171,G06005913,high,False,10365.398,0.8648656126453748,8,4091.042406000005,3893.6687000000056,4090.0045625000007,4041.254596499999,3429.0804363000007,3873.089196700001,3252.873127800001,3656.3932379,1,1,0,0,0.0,10365.398,,,,,,,,,,,,,,4.687898517392702,9328.858199999999,0.8999999999999999,3074.41158925716,1592.9708437517595,917.38350393698,7735.8873562482395,13.96728689289887,1.1686609028159864,0.0,916.9032000000001,539.7588000000001,1833.8064000000002,13.96728689289887,289.79999999999995,,,,,,,,,,,,,,,,,False
101802,G06003772,high,False,15353.877,0.8704186294422617,16,6253.456798999999,5821.624580000007,6251.836155399998,6178.286967399998,5254.2903370999975,5457.557676499997,4713.480293799996,4663.609710900001,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
101803,G06003717,medium,False,1368.063,0.995376512581759,9,485.06393100000054,710.564970000001,484.96291180000003,478.2394375,393.7229983,1245.3505331000001,834.6422702,2005.7706808000003,0,0,1,0,51.64538802283313,1368.063,7651.585209444697,0.0,0.0,0.0,2650.0105294635127,2615.8013796577575,2185.8082818178323,2770.646071169458,2222.7728222196024,2891.679100017456,2650.1115486635113,2580.287043819617,7651.585209444697,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False
101847,G06005907,high,False,7824.488,0.8648656126453748,8,2971.2438760000014,2893.292940000001,2966.0293795000007,2929.4499583,2470.0136236000008,3032.032718200001,2472.4650751,3098.2450985999994,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
101863,G06003766,medium,False,2116.2219999999998,0.8536704995961909,6,712.5448639999956,902.8824299999992,712.0077169000002,702.0157431000001,576.4736631000002,1396.4056318000003,969.4112727000002,2080.8643794,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
101877,G06005906,high,False,8232.400000000001,0.8648656126453748,8,3208.083840000003,3110.9610399999974,3207.1203699000002,3167.9247746000005,2675.729426800001,3212.462265900001,2639.8746646000004,3217.945432399999,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10191,G06007118,high,False,8067.125,0.8407500276235722,10,2998.648565000001,2909.2936900000013,2998.0935237999993,2959.6927456999983,2477.169311799999,3021.384582799999,2452.633382699999,3044.8980571,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
101945,G06005914,high,False,10735.43,0.8536704995961909,6,4369.327549999998,4154.562339999998,4369.3593765999985,4317.693864399998,3668.3850914,4083.7599530000007,3448.774999,3798.4484264000007,1,1,0,0,0.0,10735.43,,,,,,,,,,,,,,5.062551129590145,9661.887,0.9,2796.691048181517,1341.937527070102,905.9929804961703,8319.949472929899,0.0,0.0,0.0,916.9032000000001,539.7588000000001,1833.8064000000002,0.0,289.79999999999995,,,,,,,,,,,,,,,,,False
101967,G06005908,high,False,8160.897,0.8648656126453748,8,3194.3725990000003,3100.6104400000013,3196.2532816000007,3157.181258500001,2666.451008200001,3204.332396500001,2632.315555600001,3212.554224399999,0,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
101992,G06002905,low,True,7850.794999999999,1.0497359105206039,14,2115.6779913749992,1938.6115200000013,2114.12929014,2087.8789346099998,1758.0654810449998,1730.7902873549997,1506.2727991574998,1347.5219411250002,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
