building_id,income,annual_kwh_prescaling,scaling_factor,new_F0_WF0_ROE0_bill,new_F0_WF0_ROE0.5_bill,new_F0_WF1_ROE0_bill,new_F25_WF0_ROE0_bill,new_F25_WF1_ROE0.5_bill
341829,medium,4079.2720000000004,0.7130643653791515,942.1728525655075,927.0413323078859,850.0415639066842,1010.0642839281054,902.8417266394115
246296,medium,5223.119000000001,0.7130643653791515,1203.2059011712477,1183.887085913076,1085.539630411711,1233.9852128106734,1097.05300187048
522606,high,17701.442000000003,0.8407500276235722,4817.482689737724,4740.12481846062,4346.399745839788,4334.561879832224,3786.3305415621567
432647,medium,10185.036,0.7130643653791515,2361.297223226514,2323.3665991659295,2130.3527404792117,2227.487008137529,1958.7219781453214
390651,medium,411.4480000000001,0.7130643653791515,94.06442626177974,92.55456238259514,84.86602515565141,282.4906318760918,271.7859824123375
531015,medium,4624.589,0.8407500276235722,1258.8642924399046,1238.6453948370438,1135.7525418410605,1281.7511737812774,1138.471398691147
240479,medium,7291.188,0.8407500276235722,1982.4715166595483,1950.652355753353,1788.6235551516784,1902.4845782403627,1676.8921319163521
309616,medium,5262.43,0.8407500276235722,1433.9003295725636,1410.8691652488822,1293.6623987599003,1431.8942256639336,1268.6932280849724
274028,high,5600.714,0.7130643653791515,1300.7285781531539,1279.833680436119,1173.519889240093,1317.6539468499914,1169.6088975989237
238834,high,7184.153,0.7130643653791515,1663.1508434935974,1636.4385511244413,1500.4851594315276,1628.5609976928001,1439.262132472822
397071,medium,5721.25,0.7130643653791515,1322.8704392641291,1301.6207311296234,1193.5049499130869,1336.652100200535,1186.0970549708825
175310,medium,11645.293,0.7130643653791515,2718.88876064937,2675.1919438799546,2452.9663551182516,2534.265819400079,2224.784343165709
31689,medium,3683.8120000000004,0.7130643653791515,852.0123147279332,838.3280375360742,768.6868717651814,932.7147826981666,835.7421207838497
405023,high,8729.859,0.7130643653791515,2020.200916061053,1987.7404383540188,1822.650499953611,1934.8886229687553,1704.9731701812439
489860,medium,6717.339,0.7130643653791515,1551.2256011162156,1526.3108700674056,1399.528184845039,1532.5539527103417,1356.0082367484438
410016,high,12924.965,0.8407500276235722,3507.929961682561,3451.617863894906,3164.8570611105024,3211.1400341569006,2811.8929268729125
510647,high,17018.13,0.8407500276235722,4671.99279772068,4596.95223647676,4215.075639940269,4209.742100235837,3677.99624391284
