building_id,puma,income,is_care,annual_kwh,scaling_factor,tou_dr_bill,tou_dr_f_bill,F0_WF0_ROE0_bill,F0_WF0_ROE1.0_bill,F0_WF1_ROE0_bill,F50_WF0_ROE0_bill,F50_WF1_ROE1.0_bill,F100_WF0_ROE0_bill
3220,G06007325,medium,False,9174.259,0.8407500276235722,4287.188865389996,4053.255378969419,4287.178920249999,4206.902894949999,3817.1674229499986,4023.1177716499988,3473.0095899499993,3759.267639149999
322177,G06007312,medium,False,11123.139,0.7130643653791515,5447.017678608132,5082.030463735238,5447.072131288132,5348.0646921881325,4867.761610688132,4865.234158088131,4187.198317588132,4283.761374788131
322341,G06007302,medium,False,10647.716,0.8407500276235722,4971.450691316263,4662.777598411048,4971.493711926265,4876.9126212262645,4417.930416226265,4464.411470326266,3816.469931626265,3957.7350451262646
322452,G06007311,high,False,11113.013,0.7130643653791515,5387.5150537081245,5023.606009155239,5387.546496088133,5289.561358488132,4814.109251588132,4822.632212288132,4151.4330961881315,4258.0842618881325
322481,G06007315,low,True,4817.907,0.7130643653791515,1316.0446586779728,1357.8616566006792,1316.0562609721717,1289.0918799481713,1158.2656732831715,1298.3100048241715,1113.6238255591716,1280.6566586821716
322537,G06007301,medium,False,5994.918,0.7130643653791515,2670.7616371881318,2636.9698033952404,2670.778318288132,2618.172657488132,2362.9792372881325,2878.486117988132,2518.245571588132,3086.3671153881314
322755,G06007315,medium,False,9775.457999999999,0.7130643653791515,4672.772768248127,4395.097506075246,4672.798798888132,4586.751421288131,4169.244313188132,4311.156477688131,3721.766467288132,3949.812609388132
322777,G06007325,high,False,8404.3,0.8407500276235722,3917.177922009998,3732.8089631694315,3917.192370849999,3843.094504849998,3483.379013949999,3758.324633449999,3250.5414608499987,3599.764206949999
323010,G06007313,low,True,4918.773999999999,0.8407500276235722,1355.9043600278555,1398.3795423038428,1355.9158674440557,1328.1715077380557,1193.5219830290557,1324.7981614910555,1134.7238664650558,1293.7762616540556
323205,G06007324,high,False,14498.423999999999,0.7130643653791515,7287.3405282481235,6705.34096917524,7287.417365288131,7157.6310072881315,6528.167546588131,6182.184621788132,5293.518952388131,5077.462096188132
323319,G06007313,high,False,10375.795000000002,0.8407500276235722,4915.478481380002,4604.150142499428,4915.485996649999,4824.7213119499975,4384.0724074499985,4472.712128349999,3850.679811349999,4030.300740249999
323393,G06007310,medium,False,13646.415,0.7130643653791515,6720.55835308813,6193.160177755242,6720.593875288132,6600.357766788133,6016.815903288132,5776.567298188133,4952.7895480881325,4833.035308988132
323410,G06007314,low,True,9290.523000000001,0.8407500276235722,2805.5515508802387,2811.064009330759,2805.5664527868435,2753.729461279844,2502.047137960844,2363.943374752844,2008.6725894078436,1922.5876745148437
323517,G06007306,low,True,5542.5779999999995,0.8407500276235722,1523.3553728256206,1559.327708609691,1523.3627006517202,1492.4731872207199,1342.5500589987203,1438.6312972257201,1226.9913312687202,1354.01658605372
323556,G06007312,high,False,16672.966,0.7130643653791515,8414.531662388135,7692.387404875239,8414.622525688132,8265.993145188131,7545.115719188134,6988.800926588132,5971.123691388131,5563.609835388132
323604,G06007324,high,False,12376.0,0.7130643653791515,6053.015477088133,5607.631356835238,6053.053829488132,5943.953554988131,5414.535557088133,5298.865593888133,4551.493176088132,4545.122833188132
323818,G06007329,high,False,14743.287,0.7130643653791515,7325.555878418132,6727.621421485239,7325.615780088132,7195.228158088132,6562.633926988132,6209.511263188131,5316.483030988133,5093.951332488132
323861,G06007302,high,False,15194.236,0.8407500276235722,7370.626176596264,6769.427040731046,7370.701832926265,7235.9610197262655,6582.466426626265,6181.287900726265,5258.758962626265,4992.394238226265
323867,G06007312,medium,False,5232.354,0.7130643653791515,2281.4473324381293,2296.750254185243,2281.4616584881323,2235.365003088132,2011.747044388132,2599.894942688132,2284.208586788132,2918.468176588132
323880,G06007325,low,True,8399.694,0.8407500276235722,2471.4818454689967,2483.960944373598,2471.4986579954993,2424.7401198614994,2197.8333096614997,2116.7216358734995,1796.3927401124993,1762.1231767934996
323953,G06007302,medium,False,5772.394,0.8407500276235722,2488.9238833988115,2482.0395764528403,2488.951149228812,2437.604996928812,2188.492257428812,2717.9868203288115,2366.310414628812,2947.2304809288116
323975,G06007310,low,True,1785.524,0.7130643653791515,470.49764840190045,532.0690049429996,470.49860082960004,460.57352387760005,412.3742044716001,742.5789737736001,674.5438410906,1014.7060626666
324300,G06007315,medium,False,2880.775,0.7130643653791515,1192.0324266999987,1339.8056027299997,1192.04010045,1166.8142171499999,1044.4372211500004,1865.59860785,1692.8424354499998,2539.24971755
324868,G06007301,high,False,4988.049999999999,0.7130643653791515,2160.5017028481266,2191.7085554152345,2160.5271484881323,2116.4281542881317,1902.617104888132,2513.3407417881317,2211.496729988132,2866.302698088132
324906,G06007323,medium,False,9017.454000000002,0.7130643653791515,4336.69951990813,4107.555082135243,4336.7343156881325,4256.310879288132,3866.032031688132,4070.6623976881315,3519.7200948881323,3804.921097288132
324916,G06007306,low,True,6262.171,0.8407500276235722,1748.076487636497,1776.8489772806006,1748.0838088034998,1713.4120086614996,1545.1593945794996,1599.0373910684998,1361.5178555774996,1450.1144934644994
325015,G06007316,low,True,4324.683,0.7130643653791515,1173.195710082899,1218.829379032601,1173.2059746980995,1148.9524382510992,1031.2880383700995,1201.6268380100996,1035.5227056830995,1230.1269017090995
325086,G06007310,high,False,9690.957,0.7130643653791515,4635.049585488139,4362.903567455238,4635.074455088132,4549.654155588132,4135.213096188132,4284.162743288132,3699.092851588132,3933.535970188132
325191,G06007322,high,False,7607.674,0.7130643653791515,3572.7123977181313,3434.589940665242,3572.749867688132,3505.069614288132,3176.7546150881317,3523.9502594881315,3060.4488109881318,3475.4027792881316
325419,G06007317,medium,False,3336.458,0.7130643653791515,1369.5123922700002,1493.7819574700002,1369.5111853399999,1340.5066055399998,1199.65787654,1978.3257890399998,1779.51092034,2587.2565349399997
325525,G06007315,medium,False,9490.208,0.7130643653791515,4570.433115178133,4310.812984505241,4570.461581888132,4486.144128688131,4076.9092946881324,4237.920768388132,3660.2321310881316,3905.723665388132
325540,G06007330,medium,False,8070.5779999999995,0.7130643653791515,3778.5263209481277,3610.904268415239,3778.5518910881324,3707.432651988132,3362.439614188132,3671.223609088132,3184.186870688132,3564.128791088132
